,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,11520,-9300,584,-,1990.00,27.95,20,1980.30,1997.90,60,27000.00,2420,0.25,0.30,2500,-2.50,0.30,-,4128,28180,81980,28999.8
1,-,-,-,-,-,-,20,1830.95,1949.20,20,27100.00,20,0.10,0.35,40,-2.25,0.55,-,36,200,640,28999.8
2,40,-,-,-,-,-,500,1719.35,1849.20,140,27200.00,320,0.05,0.30,500,-0.30,0.35,-,6,-20,720,28999.8
3,20,-,-,-,-,-,500,1619.55,1746.55,100,27300.00,20,0.10,0.20,20,-,0.65,-,5,100,380,28999.8
4,-,-,-,-,-,-,20,1530.95,1649.20,20,27400.00,20,0.05,0.30,20,-2.20,0.70,-,2,20,140,28999.8
5,1220,-340,65,-,1485.00,-5.90,40,1462.90,1494.90,20,27500.00,120,0.15,0.20,620,-2.70,0.15,-,1113,-3540,26800,28999.8
6,-,-,-,-,-,-,20,1319.40,1449.20,20,27600.00,-,-,0.40,460,-0.55,0.45,-,8,-,120,28999.8
7,-,-,-,-,-,-,20,1230.95,1349.20,20,27700.00,560,0.05,0.15,160,-3.25,0.30,-,178,940,3060,28999.8
8,-,-,-,-,-,-,20,1131.65,1248.00,20,27800.00,20,0.10,0.35,140,-2.25,0.10,-,94,20,640,28999.8
9,-,-,-,-,-,-,20,1034.30,1147.70,20,27900.00,980,0.15,0.40,60,-3.25,0.15,-,571,1080,14740,28999.8
10,3640,-13740,886,-,990.00,21.85,20,979.25,1009.35,20,28000.00,1900,0.20,0.25,1500,-3.10,0.25,-,13895,-7520,128440,28999.8
11,-,-,-,-,-,-,20,844.35,927.60,20,28100.00,260,0.15,0.25,780,-3.30,0.20,-,3904,940,37080,28999.8
12,40,-,2,-,792.40,-117.10,20,735.20,850.25,20,28200.00,140,0.30,0.35,960,-3.75,0.35,-,6850,11200,51900,28999.8
