,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,26460,-1060,94,-,2673.85,254.50,20,2656.50,2672.85,20,24500.00,20,1.20,1.75,20,-0.70,1.70,43.15,309,-1440,52300,27150.5
1,2400,-,-,-,-,-,100,2516.35,2679.45,20,24600.00,20,0.75,1.25,20,-1.40,0.80,39.77,125,-,2720,27150.5
2,940,-,-,-,-,-,100,2418.45,2535.35,120,24700.00,20,0.90,1.95,20,-1.85,1.20,39.92,317,2140,2580,27150.5
3,20,-,-,-,-,-,100,2314.00,2435.95,520,24800.00,20,0.70,3.05,20,-,-,-,-,-,20,27150.5
4,-,-,-,-,-,-,600,2178.60,2332.55,20,24900.00,20,0.90,4.00,20,-,-,-,-,-,1520,27150.5
5,26780,-1580,121,-,2168.00,247.05,40,2156.00,2170.50,20,25000.00,2000,2.60,2.70,1160,-0.95,2.70,38.73,2185,-14100,111640,27150.5
6,1600,-,-,-,-,-,20,2047.35,2065.60,60,25100.00,200,1.50,2.00,160,-2.15,1.60,34.94,15,-20,2980,27150.5
7,-,-,-,-,-,-,100,1913.85,2060.30,100,25200.00,20,2.05,2.80,100,-1.25,3.00,36.02,1,-20,1280,27150.5
8,-,-,-,-,-,-,500,1777.70,1948.40,600,25300.00,180,3.55,3.70,80,-2.20,3.70,35.19,76,-40,9780,27150.5
9,-,-,-,-,-,-,600,1668.30,1836.60,500,25400.00,20,3.75,4.25,340,-0.95,4.60,33.62,1465,-4160,25660,27150.5
10,7680,-1020,58,-,1670.00,231.20,40,1653.95,1672.30,20,25500.00,460,3.95,4.10,500,-1.65,3.95,32.16,8583,-420,160000,27150.5
11,100,-,-,-,-,-,500,1470.00,1658.05,180,25600.00,380,4.10,4.25,20,-2.70,4.10,30.92,4022,-4880,19980,27150.5
12,60,-,-,-,-,-,20,1364.60,1534.40,20,25700.00,60,4.05,4.10,20,-3.50,4.10,28.88,7072,9920,31200,27150.5
13,40,-,-,-,-,-,20,1327.45,1484.25,20,25800.00,1060,4.35,4.50,80,-4.35,4.50,28.14,7845,-5020,34960,27150.5
14,-,-,-,-,-,-,100,1249.05,1298.10,40,25900.00,20,6.05,6.15,200,-6.05,6.10,27.42,16261,10920,107620,27150.5
15,34340,-1520,386,-,1168.30,231.45,60,1162.55,1168.45,20,26000.00,140,6.65,6.70,1940,-7.60,6.70,25.82,69348,48760,606360,27150.5
16,360,-,-,-,-,-,60,1057.30,1086.45,20,26100.00,500,7.60,7.70,20,-8.30,7.65,24.48,26476,-6940,72480,27150.5
17,220,40,6,-,880.00,135.00,40,971.90,982.30,40,26200.00,200,8.30,8.35,20,-10.45,8.35,22.94,37084,-10340,126240,27150.5
18,1600,80,66,19.68,874.80,217.30,40,867.70,879.05,40,26300.00,120,8.95,9.05,20,-16.05,9.00,21.40,55970,-68300,88340,27150.5
19,1440,-380,104,17.61,776.90,207.80,40,771.25,782.40,20,26400.00,80,11.30,11.40,20,-22.15,11.35,20.39,66811,-59200,149080,27150.5
20,68300,-8440,4954,11.23,680.00,197.65,20,679.50,683.35,80,26500.00,100,13.60,13.65,180,-34.75,13.65,19.03,176636,-38760,613960,27150.5
21,11800,680,1500,11.44,580.05,185.75,60,580.00,585.65,20,26600.00,180,16.30,16.45,580,-47.95,16.40,17.67,151180,129880,311240,27150.5
22,39860,3540,6211,12.40,490.75,168.50,20,489.55,491.75,20,26700.00,120,22.70,22.85,220,-63.15,22.85,16.74,224350,113920,378960,27150.5
23,83240,-22880,26288,13.82,401.65,148.15,20,401.60,403.40,20,26800.00,300,32.90,33.10,340,-82.45,32.90,16.09,302153,209440,502240,27150.5
24,97440,-60660,74845,13.68,315.10,120.85,60,315.95,317.10,20,26900.00,100,48.45,48.75,180,-106.65,48.80,15.51,291354,285520,513400,27150.5
25,402040,-228780,268969,13.45,240.35,93.35,260,240.10,240.90,160,27000.00,20,71.75,72.00,900,-130.75,71.80,15.01,307025,366920,885240,27150.5
26,253440,-92820,354473,13.30,174.35,69.50,20,173.65,174.35,20,27100.00,80,102.25,102.35,20,-160.35,102.35,14.49,107203,155960,240000,27150.5
27,350440,-45920,384842,13.22,118.60,46.60,20,118.65,119.15,200,27200.00,20,143.85,144.45,20,-182.85,143.80,13.86,60312,115720,165680,27150.5
28,428420,11080,346645,13.13,76.20,30.65,100,75.95,76.25,40,27300.00,20,197.30,198.40,40,-200.65,197.35,13.41,10510,28100,50680,27150.5
29,354680,66380,218329,13.09,46.05,18.35,40,45.85,46.00,20,27400.00,40,264.30,265.95,20,-209.95,264.20,13.06,4119,16760,28660,27150.5
30,845540,65100,236874,13.21,27.05,8.95,20,27.05,27.10,160,27500.00,40,343.80,346.40,20,-224.90,344.90,13.37,6274,-7960,97900,27150.5
31,369760,130640,93410,13.08,13.80,3.80,40,13.80,13.95,1960,27600.00,40,422.50,432.25,20,-235.75,429.90,11.01,375,300,6620,27150.5
32,300780,70980,67160,13.58,8.05,0.90,4660,8.05,8.10,60,27700.00,20,516.75,528.45,20,-229.10,511.00,-,45,-60,2700,27150.5
33,201160,53340,45413,14.36,5.40,0.15,360,5.35,5.45,560,27800.00,40,611.45,623.30,40,-215.80,621.95,-,80,-520,1240,27150.5
34,78840,3000,24110,15.07,3.65,-0.65,140,3.60,3.70,1320,27900.00,20,700.95,720.20,20,-166.05,725.00,14.79,1,-,1480,27150.5
35,346160,-65020,33303,15.76,2.55,-0.80,140,2.45,2.55,1800,28000.00,40,804.30,810.05,40,-229.95,809.95,-,7005,-110160,528100,27150.5
36,15840,4400,5217,17.25,2.60,-0.60,80,2.50,2.60,60,28100.00,160,873.80,956.30,340,-,-,-,-,-,-,27150.5
37,35940,8800,4143,18.49,2.30,-0.65,540,2.20,2.30,80,28200.00,460,963.25,1098.70,560,-,-,-,-,-,-,27150.5
38,4840,-660,462,19.88,2.10,-0.05,20,2.00,2.10,320,28300.00,440,1060.70,1224.65,500,-,-,-,-,-,20,27150.5
39,3900,-220,189,21.17,1.50,-0.85,600,1.05,1.85,200,28400.00,100,1156.65,1305.75,540,-,-,-,-,-,-,27150.5
40,97560,-860,1054,22.17,1.70,-0.80,200,1.60,1.70,20,28500.00,20,1297.85,1311.80,100,-230.05,1311.00,-,48,-700,9900,27150.5
41,6160,-180,85,22.30,1.05,-0.80,160,0.90,1.80,380,28600.00,500,1322.60,1505.50,540,-,-,-,-,-,-,27150.5
42,1240,-40,12,22.63,0.70,-1.45,20,0.80,2.15,60,28700.00,540,1458.70,1625.85,100,-,-,-,-,-,-,27150.5
43,380,-,5,26.92,2.00,0.75,20,0.50,2.40,500,28800.00,100,1522.15,1670.35,440,-,-,-,-,-,-,27150.5
44,1020,-,-,-,-,-,100,0.85,2.35,20,28900.00,100,1644.15,1820.85,100,-,-,-,-,-,-,27150.5
45,29940,-200,373,26.26,0.60,-0.85,20,0.70,0.75,200,29000.00,20,1795.10,1807.75,60,-177.45,1854.00,47.06,13,-240,14180,27150.5
46,820,-,-,-,-,-,160,0.75,1.95,120,29100.00,440,1817.00,2009.10,440,-,-,-,-,-,-,27150.5
47,9720,2420,11413,29.15,0.70,-0.40,20,0.55,0.75,220,29200.00,440,1913.20,2101.20,440,-,-,-,-,-,-,27150.5
48,5240,-80,696,30.78,0.55,-0.85,20,0.50,0.95,240,29300.00,40,2087.50,2113.90,20,-63.25,2190.00,62.74,3,-40,1060,27150.5
