,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,100,-,-,-,-,-,200,4301.75,4480.50,220,27000.00,420,0.25,0.55,500,-0.25,0.65,97.71,87,1300,11860,31406.55
1,-,-,-,-,-,-,20,4205.00,4390.90,20,27100.00,20,0.30,0.85,20,0.10,0.45,92.54,2681,-20,380,31406.55
2,-,-,-,-,-,-,20,4104.90,4290.90,20,27200.00,20,0.40,0.95,20,-0.85,0.60,92.68,1516,20,160,31406.55
3,-,-,-,-,-,-,20,4007.30,4190.90,20,27300.00,20,0.35,1.00,20,-0.50,0.75,92.33,3048,-180,280,31406.55
4,-,-,-,-,-,-,20,3908.85,4090.90,20,27400.00,100,0.10,1.30,60,-0.70,0.50,86.95,1222,80,220,31406.55
5,-,-,-,-,-,-,460,3796.25,3997.90,100,27500.00,80,0.30,0.65,360,-226.15,0.65,86.79,4,80,80,31406.55
6,-,-,-,-,-,-,460,3696.15,3897.90,100,27600.00,20,0.30,1.50,40,-1.35,0.50,82.69,505,100,140,31406.55
7,-,-,-,-,-,-,20,3609.05,3791.35,20,27700.00,20,0.25,0.50,40,-0.70,0.30,77.18,1525,80,260,31406.55
8,-,-,-,-,-,-,20,3511.05,3690.90,20,27800.00,20,0.30,1.50,40,-,0.75,81.35,1,-,180,31406.55
9,-,-,-,-,-,-,20,3420.15,3590.90,20,27900.00,20,0.30,1.15,20,-0.65,0.65,78.13,1161,-20,140,31406.55
10,-,-,-,-,-,-,20,3310.25,3490.90,20,28000.00,120,0.25,0.50,220,-0.90,0.60,75.43,28,-,960,31406.55
11,-,-,-,-,-,-,200,3223.40,3390.90,20,28100.00,20,0.80,1.05,20,-0.65,0.70,73.82,1024,20,180,31406.55
12,-,-,-,-,-,-,20,3117.15,3290.90,20,28200.00,20,0.30,1.10,40,0.55,1.10,75.38,2,-,400,31406.55
13,-,-,-,-,-,-,20,3028.70,3190.90,20,28300.00,20,0.30,1.95,20,-0.65,0.50,67.89,2040,60,360,31406.55
14,-,-,-,-,-,-,20,2934.15,3090.90,20,28400.00,20,0.20,0.90,20,-0.85,0.50,65.79,10184,120,140,31406.55
15,-,-,-,-,-,-,640,2794.20,2997.90,100,28500.00,940,0.25,0.35,140,-0.35,0.25,60.02,50,-920,3480,31406.55
16,-,-,-,-,-,-,200,2736.65,2890.90,20,28600.00,20,0.30,1.80,60,-,0.75,63.96,2,-,40,31406.55
17,-,-,-,-,-,-,20,2619.40,2790.90,20,28700.00,20,0.35,1.75,20,-,1.95,68.25,1,20,20,31406.55
18,-,-,-,-,-,-,20,2528.50,2690.90,20,28800.00,20,0.50,2.00,20,-1.00,0.50,57.41,4520,100,100,31406.55
19,-,-,-,-,-,-,20,2428.55,2590.90,20,28900.00,20,0.55,1.95,420,-0.85,0.50,55.32,507,40,60,31406.55
20,340,280,18,68.46,2420.35,260.55,20,2392.15,2429.60,20,29000.00,40,0.30,0.40,60,-0.90,0.35,51.54,230,80,30920,31406.55
21,20,-,-,-,-,-,20,2286.45,2334.70,20,29100.00,80,0.50,1.95,40,-0.25,0.50,51.13,8,-,1580,31406.55
22,-,-,-,-,-,-,640,2093.30,2297.90,100,29200.00,20,0.15,0.50,200,-0.50,0.20,45.26,14015,60,1640,31406.55
23,-,-,-,-,-,-,20,2090.60,2130.10,20,29300.00,20,0.20,0.40,120,-0.50,0.25,44.13,31,-,2840,31406.55
24,-,-,-,-,-,-,20,1986.65,2044.00,20,29400.00,1000,0.35,0.45,420,-0.65,0.30,42.82,118,-20,5900,31406.55
25,140,-,2,-,1914.65,61.85,20,1890.95,1930.30,20,29500.00,20,0.55,0.80,20,-1.45,0.60,43.54,1145,-5740,114120,31406.55
26,-,-,-,-,-,-,200,1735.90,1890.90,20,29600.00,80,0.55,0.65,220,-1.45,0.60,41.42,639,260,15980,31406.55
27,60,-,-,-,-,-,20,1691.80,1730.35,20,29700.00,620,0.60,0.65,200,-1.40,0.65,39.61,1214,1460,29960,31406.55
28,20,-,-,-,-,-,20,1592.10,1630.70,20,29800.00,140,0.90,0.95,2000,-1.75,0.90,38.77,2233,-1920,24380,31406.55
29,80,-,-,-,-,-,20,1492.60,1531.20,20,29900.00,320,1.40,1.50,320,-1.50,1.40,38.26,3787,-4440,22640,31406.55
30,3380,-40,20,-,1395.00,108.90,40,1392.15,1412.25,20,30000.00,560,1.75,1.85,1720,-2.10,1.80,37.24,13678,-19100,204800,31406.55
31,80,-,1,39.08,1320.00,65.90,20,1293.15,1331.75,20,30100.00,740,1.95,2.05,100,-1.80,2.05,35.45,6404,8700,51260,31406.55
32,540,40,5,36.70,1220.20,101.90,20,1193.40,1226.35,20,30200.00,740,2.20,2.30,140,-2.30,2.20,33.35,7423,-17520,58080,31406.55
33,1120,-20,20,-,1108.80,88.60,40,1098.90,1126.00,20,30300.00,120,2.35,2.45,240,-3.55,2.45,31.37,12915,-6060,123200,31406.55
34,3440,-,24,30.45,1019.45,119.45,20,1006.75,1026.20,40,30400.00,320,2.55,2.65,40,-4.35,2.65,29.13,20646,-25080,65340,31406.55
35,23100,-1320,616,-,906.50,89.55,20,899.35,903.80,20,30500.00,1540,3.30,3.40,420,-5.65,3.30,27.56,55125,-103120,231260,31406.55
36,4220,-380,169,29.61,824.80,116.80,20,803.05,817.80,20,30600.00,300,4.05,4.15,120,-7.40,4.10,25.83,66256,-58280,132500,31406.55
37,5460,-2120,254,-,700.00,87.25,20,699.15,718.10,20,30700.00,1540,5.60,5.65,220,-9.25,5.60,24.34,88137,3540,225820,31406.55
