,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,80.00,-,-,0.25,13500,-,-,-,-,-,-,154.45
1,-,-,-,-,-,-,-,-,-,-,85.00,-,-,0.50,9000,-,-,-,-,-,-,154.45
2,76500,-,-,-,-,-,-,-,-,-,90.00,-,-,0.50,9000,-,-,-,-,-,-,154.45
3,-,-,-,-,-,-,-,-,-,-,95.00,-,-,0.50,4500,-,-,-,-,-,-,154.45
4,-,-,-,-,-,-,4500,53.05,56.60,4500,100.00,4500,0.05,0.40,4500,-,-,-,-,-,4500,154.45
5,-,-,-,-,-,-,-,-,70.50,4500,105.00,-,-,0.50,4500,-,-,-,-,-,-,154.45
6,-,-,-,-,-,-,4500,43.00,46.95,4500,110.00,18000,0.10,0.50,9000,-,-,-,-,-,4500,154.45
7,-,-,-,-,-,-,9000,38.95,-,-,115.00,13500,0.05,0.50,22500,-,-,-,-,-,-,154.45
8,9000,-,-,-,-,-,4500,34.85,-,-,120.00,4500,0.20,0.50,22500,-,-,-,-,-,9000,154.45
9,-,-,-,-,-,-,4500,29.95,30.85,4500,125.00,4500,0.30,0.40,9000,-,-,-,-,-,4500,154.45
10,13500,-,-,-,-,-,94500,23.80,26.45,94500,130.00,9000,0.45,0.55,18000,-0.35,0.50,39.68,8,31500,72000,154.45
11,54000,-,-,-,-,-,40500,19.75,21.70,4500,135.00,9000,0.80,0.85,13500,-0.30,0.85,37.89,21,76500,148500,154.45
12,40500,-,-,-,-,-,4500,16.10,16.75,4500,140.00,9000,1.35,1.45,18000,-0.55,1.40,36.06,69,193500,387000,154.45
13,27000,-,-,-,-,-,4500,12.10,12.80,4500,145.00,9000,2.35,2.45,4500,-0.85,2.35,34.95,27,31500,162000,154.45
14,148500,4500,10,32.14,9.30,0.50,4500,8.80,9.00,4500,150.00,9000,3.90,4.00,13500,-0.85,4.05,34.42,54,85500,234000,154.45
15,211500,31500,98,31.19,6.30,0.25,9000,6.15,6.30,18000,155.00,9000,6.15,6.20,4500,-0.75,6.40,36.47,9,22500,180000,154.45
16,819000,54000,162,31.59,4.20,-,27000,4.05,4.15,9000,160.00,9000,8.75,9.15,4500,-1.25,9.00,35.57,3,-,103500,154.45
17,243000,63000,51,31.40,2.60,-0.20,9000,2.60,2.70,9000,165.00,9000,12.10,12.80,4500,-,-,-,-,-,18000,154.45
18,490500,139500,103,31.85,1.60,-0.20,18000,1.60,1.65,13500,170.00,4500,16.15,16.85,9000,-,-,-,-,-,72000,154.45
19,175500,103500,42,32.24,1.00,-0.15,9000,0.95,1.00,4500,175.00,18000,20.00,21.40,18000,-,-,-,-,-,27000,154.45
20,261000,58500,16,33.32,0.60,-0.15,13500,0.55,0.60,13500,180.00,4500,24.80,26.00,13500,-,-,-,-,-,144000,154.45
21,54000,13500,4,33.80,0.35,-0.15,9000,0.25,0.50,9000,185.00,4500,27.30,44.85,90000,-,-,-,-,-,27000,154.45
22,18000,-,-,-,-,-,4500,0.15,0.35,9000,190.00,4500,17.70,53.85,4500,-,-,-,-,-,76500,154.45
