,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,80.00,-,-,0.30,4500,-,-,-,-,-,-,142.1
1,-,-,-,-,-,-,-,-,-,-,85.00,-,-,0.30,4500,-,-,-,-,-,-,142.1
2,40500,-,-,-,-,-,9000,51.85,53.85,9000,90.00,-,-,0.30,4500,-,-,-,-,-,-,142.1
3,-,-,-,-,-,-,-,-,-,-,95.00,-,-,0.30,4500,-,-,-,-,-,-,142.1
4,-,-,-,-,-,-,-,-,-,-,100.00,-,-,0.15,4500,-,-,-,-,-,4500,142.1
5,-,-,-,-,-,-,-,-,-,-,105.00,-,-,0.15,4500,-,-,-,-,-,-,142.1
6,-,-,-,-,-,-,4500,14.25,48.65,4500,110.00,-,-,0.15,4500,-,-,-,-,-,4500,142.1
7,-,-,-,-,-,-,90000,26.25,29.15,90000,115.00,31500,0.05,0.15,9000,-,-,-,-,-,-,142.1
8,4500,-,-,-,-,-,90000,5.20,24.00,90000,120.00,90000,0.15,0.20,13500,-0.05,0.25,51.59,17,-,130500,142.1
9,-,-,-,-,-,-,40500,17.45,19.15,54000,125.00,9000,0.35,0.40,31500,-0.20,0.35,46.23,26,-13500,180000,142.1
10,27000,-,-,-,-,-,9000,13.55,14.05,9000,130.00,13500,0.75,0.85,22500,-0.30,0.75,42.48,38,9000,459000,142.1
11,144000,-9000,5,36.33,9.50,0.80,4500,9.25,9.85,4500,135.00,18000,1.60,1.65,4500,-0.50,1.55,40.58,63,-22500,580500,142.1
12,567000,-108000,188,39.85,6.40,0.75,22500,5.90,6.15,4500,140.00,9000,3.00,3.15,4500,-0.75,3.00,38.70,156,63000,648000,142.1
13,954000,94500,317,39.89,3.65,0.35,18000,3.55,3.70,27000,145.00,9000,5.45,5.60,4500,-0.80,5.20,37.23,27,-18000,382500,142.1
14,1242000,85500,219,41.20,2.05,0.25,4500,2.00,2.05,13500,150.00,9000,8.75,9.30,4500,-1.85,7.65,28.23,3,9000,261000,142.1
15,1161000,-13500,129,40.37,1.05,0.10,4500,1.05,1.10,27000,155.00,9000,12.70,13.30,4500,-2.40,12.70,40.19,2,-4500,184500,142.1
16,1233000,63000,95,42.10,0.60,0.10,4500,0.55,0.60,45000,160.00,13500,17.20,17.65,13500,-,-,-,-,-,94500,142.1
17,283500,-18000,7,43.01,0.30,-,72000,0.25,0.35,18000,165.00,36000,21.35,22.95,40500,-,-,-,-,-,18000,142.1
18,531000,31500,16,48.27,0.25,0.05,40500,0.20,0.25,153000,170.00,22500,26.05,27.45,4500,-,-,-,-,-,72000,142.1
19,175500,-,2,47.10,0.10,0.05,4500,0.10,0.15,63000,175.00,90000,18.05,48.90,90000,-,-,-,-,-,27000,142.1
20,202500,-4500,1,52.62,0.10,-,36000,0.05,0.10,18000,180.00,4500,32.50,54.75,4500,-,-,-,-,-,157500,142.1
21,72000,-,1,57.90,0.10,-0.05,4500,0.05,0.10,9000,185.00,-,-,59.65,4500,-,-,-,-,-,27000,142.1
22,31500,-,-,-,-,-,-,-,0.10,22500,190.00,18000,45.90,47.70,18000,-,-,-,-,-,112500,142.1
