,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,80.00,-,-,0.20,4500,-,-,-,-,-,-,145.75
1,-,-,-,-,-,-,-,-,-,-,85.00,-,-,0.30,4500,-,-,-,-,-,-,145.75
2,76500,-,-,-,-,-,9000,55.30,56.65,9000,90.00,-,-,0.30,4500,-,-,-,-,-,-,145.75
3,-,-,-,-,-,-,-,-,-,-,95.00,-,-,0.30,4500,-,-,-,-,-,-,145.75
4,-,-,-,-,-,-,-,-,62.40,4500,100.00,-,-,0.25,18000,-,-,-,-,-,4500,145.75
5,-,-,-,-,-,-,-,-,57.40,4500,105.00,-,-,0.40,4500,-,-,-,-,-,-,145.75
6,-,-,-,-,-,-,-,-,52.35,4500,110.00,-,-,0.40,4500,-,-,-,-,-,4500,145.75
7,-,-,-,-,-,-,90000,29.60,47.20,90000,115.00,4500,0.10,0.50,4500,-,-,-,-,-,-,145.75
8,4500,-,-,-,-,-,90000,24.75,42.90,90000,120.00,9000,0.20,3.40,4500,-,-,-,-,-,40500,145.75
9,-,-,-,-,-,-,90000,5.65,24.30,90000,125.00,4500,0.45,0.85,13500,0.10,0.60,45.38,1,4500,27000,145.75
10,13500,-,1,45.04,17.85,-4.35,22500,16.75,-,-,130.00,9000,1.05,1.20,4500,-0.05,1.10,43.81,24,54000,216000,145.75
11,54000,-,-,-,-,-,40500,12.45,14.05,40500,135.00,4500,1.90,2.00,9000,-0.10,1.95,42.59,31,18000,220500,145.75
12,58500,-,9,46.48,10.65,2.85,90000,7.80,10.25,22500,140.00,4500,3.35,3.45,4500,-,3.45,41.73,138,27000,450000,145.75
13,126000,-27000,47,39.02,6.80,0.65,36000,6.50,7.15,4500,145.00,4500,5.25,5.40,13500,0.20,5.40,43.10,104,40500,441000,145.75
14,612000,121500,228,39.62,4.50,0.60,13500,4.50,4.60,13500,150.00,40500,7.60,8.35,22500,-0.20,8.15,42.55,16,4500,288000,145.75
15,765000,-54000,148,40.47,2.95,0.55,4500,2.90,2.95,4500,155.00,36000,10.85,24.95,18000,-3.25,9.75,29.55,8,-4500,198000,145.75
16,1021500,-13500,188,40.54,1.75,0.25,13500,1.75,1.80,18000,160.00,22500,14.70,15.60,36000,0.30,14.80,39.15,2,-4500,103500,145.75
17,360000,-,54,40.60,1.05,0.15,4500,1.05,1.10,18000,165.00,4500,18.95,19.85,31500,-,-,-,-,-,18000,145.75
18,540000,-9000,47,41.70,0.65,0.05,13500,0.65,0.70,18000,170.00,18000,23.15,24.70,13500,-,-,-,-,-,72000,145.75
19,162000,9000,10,41.59,0.35,0.05,4500,0.30,0.40,9000,175.00,18000,27.85,29.70,99000,-,-,-,-,-,27000,145.75
20,252000,-,5,40.25,0.20,-,22500,0.15,0.25,9000,180.00,9000,32.70,34.45,9000,-,-,-,-,-,157500,145.75
21,72000,-,1,50.16,0.30,0.15,9000,0.10,0.25,9000,185.00,-,-,55.50,4500,-,-,-,-,-,27000,145.75
22,31500,-,-,-,-,-,40500,0.05,0.20,4500,190.00,-,-,60.50,4500,-,-,-,-,-,76500,145.75
