,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,1125,1723.95,1906.65,1125,9750.00,300,0.15,0.60,2400,-0.35,0.45,48.07,540,150,150,11586.4
1,-,-,-,-,-,-,1125,1676.50,1855.15,1125,9800.00,-,-,0.60,150,-,-,-,-,-,-,11586.4
2,-,-,-,-,-,-,1125,1629.05,1803.15,1125,9850.00,-,-,0.70,150,-,-,-,-,-,-,11586.4
3,-,-,-,-,-,-,1125,1581.45,1785.70,1125,9900.00,-,-,1.00,150,-,-,-,-,-,-,11586.4
4,-,-,-,-,-,-,1125,1533.95,1733.25,1125,9950.00,-,-,1.00,150,-,-,-,-,-,-,11586.4
5,75,-,-,-,-,-,1125,1486.60,1638.50,75,10000.00,3525,0.50,0.65,2475,-0.30,0.70,43.55,1,-,3750,11586.4
6,-,-,-,-,-,-,1125,1439.05,1628.20,1125,10050.00,-,-,1.00,150,-,-,-,-,-,-,11586.4
7,-,-,-,-,-,-,4875,1320.95,1575.60,1125,10100.00,3600,0.05,1.00,150,-,-,-,-,-,-,11586.4
8,-,-,-,-,-,-,1125,1344.00,1523.30,1125,10150.00,-,-,1.00,150,-,-,-,-,-,-,11586.4
9,-,-,-,-,-,-,1125,1287.70,1470.70,1125,10200.00,1800,0.10,1.00,150,-,-,-,-,-,-,11586.4
10,-,-,-,-,-,-,1125,1248.95,1409.05,1125,10250.00,-,-,1.00,150,-,-,-,-,-,-,11586.4
11,-,-,-,-,-,-,4875,1142.50,1357.05,1125,10300.00,1800,0.10,1.00,150,-,-,-,-,-,-,11586.4
12,-,-,-,-,-,-,4875,1095.45,1305.25,1125,10350.00,-,-,1.70,150,-,-,-,-,-,-,11586.4
13,-,-,-,-,-,-,4875,1048.05,1252.85,1125,10400.00,1800,0.10,1.70,150,-,-,-,-,-,-,11586.4
14,-,-,-,-,-,-,1125,1073.15,1211.60,1125,10450.00,-,-,1.70,150,-,-,-,-,-,-,11586.4
15,-,-,-,-,-,-,1125,1011.55,1117.00,75,10500.00,1800,0.60,0.80,750,-0.30,0.60,29.98,8,-,27525,11586.4
16,-,-,-,-,-,-,4875,911.00,1107.25,1125,10550.00,225,0.15,1.85,150,-,-,-,-,-,-,11586.4
17,-,-,-,-,-,-,1125,916.55,1019.55,75,10600.00,525,0.60,1.20,225,0.60,1.10,29.40,6,450,20400,11586.4
18,75,75,2,65.55,1030.55,253.05,4875,834.05,969.95,1125,10650.00,75,0.65,1.35,75,-1.45,0.60,26.15,22,1200,1275,11586.4
19,75,-,-,-,-,-,75,861.85,878.75,75,10700.00,375,0.75,0.90,4575,-0.40,0.80,25.70,20,825,108225,11586.4
20,-,-,-,-,-,-,4950,786.45,848.40,4950,10750.00,225,0.30,1.60,225,-,-,-,-,-,-,11586.4
21,-,-,-,-,-,-,75,737.50,799.30,75,10800.00,4425,0.80,0.90,2475,-0.35,0.90,23.40,128,-6900,20775,11586.4
22,-,-,-,-,-,-,4950,687.70,749.50,4950,10850.00,150,0.50,1.50,150,-,-,-,-,-,-,11586.4
23,-,-,-,-,-,-,75,647.30,698.70,75,10900.00,225,1.00,1.05,75,-0.35,1.05,21.15,50,1500,35325,11586.4
24,-,-,-,-,-,-,4950,585.65,647.35,4950,10950.00,300,1.00,1.70,675,-95.55,1.30,20.37,49,2100,2100,11586.4
25,375,-,1,-,575.00,-1.50,75,561.40,579.20,75,11000.00,9225,1.20,1.30,2775,-0.55,1.30,18.98,2134,-5400,222375,11586.4
26,-,-,-,-,-,-,4950,485.50,546.70,4950,11050.00,75,1.35,1.80,150,-1.55,1.35,17.95,25,525,825,11586.4
27,75,75,1,-,471.85,38.45,75,461.65,479.55,75,11100.00,1950,1.55,1.65,450,-0.75,1.60,16.68,2824,-14925,166575,11586.4
28,-,-,-,-,-,-,4950,387.80,448.30,75,11150.00,750,1.80,1.90,450,-1.00,1.80,15.65,480,10125,21675,11586.4
29,4275,2100,45,-,359.20,-18.90,150,368.05,372.80,75,11200.00,2850,2.40,2.45,75,-1.15,2.45,14.77,8984,43800,464175,11586.4
30,-,-,-,-,-,-,75,308.90,368.60,75,11250.00,975,2.85,2.90,675,-1.75,2.90,13.63,3159,27075,94500,11586.4
31,6975,900,105,-,270.30,-10.30,75,268.60,278.40,75,11300.00,1800,4.55,4.65,750,-1.95,4.65,13.10,19389,98325,488850,11586.4
32,-,-,1,-,214.95,-72.80,75,219.25,236.20,75,11350.00,1425,6.90,7.05,1050,-2.65,7.00,12.46,13327,136425,270975,11586.4
33,58350,30225,2761,-,182.25,-11.05,75,182.10,183.50,150,11400.00,75,12.50,12.60,1650,-2.90,12.50,12.62,53276,446850,980925,11586.4
34,17025,7350,1505,-,142.95,-9.50,75,139.60,140.55,75,11450.00,75,20.95,21.00,675,-2.00,20.95,12.48,35809,318300,538950,11586.4
35,440925,250950,32170,-,105.70,-9.35,150,105.35,105.70,75,11500.00,825,33.50,33.65,75,-2.25,33.50,12.71,97376,571050,1735425,11586.4
36,426975,229875,27948,6.68,74.30,-9.50,225,74.25,74.65,450,11550.00,3300,51.00,51.30,225,-1.60,51.05,12.89,54512,435900,777600,11586.4
37,2312700,1263075,127676,7.74,49.50,-8.65,375,49.40,49.55,1425,11600.00,450,74.95,75.25,300,-0.45,75.00,13.23,73048,638925,1153800,11586.4
38,1328925,756750,55408,8.10,29.45,-7.20,750,29.45,29.60,525,11650.00,75,104.40,104.85,75,0.30,103.10,13.55,6608,44400,86625,11586.4
39,1711275,616875,82820,8.47,16.80,-5.10,75,16.75,16.80,75,11700.00,75,138.85,139.35,75,3.85,139.10,14.30,12330,13350,209025,11586.4
40,729375,416700,30675,8.54,8.25,-3.55,900,8.20,8.25,150,11750.00,75,177.30,180.45,75,-0.95,176.70,14.82,90,1425,10125,11586.4
41,1032750,321375,43569,8.97,4.35,-2.25,2925,4.35,4.40,1575,11800.00,150,223.95,225.60,75,2.05,223.60,16.89,1160,15225,63675,11586.4
42,182700,46575,8272,9.28,2.25,-1.40,2400,2.25,2.30,975,11850.00,75,266.05,273.70,75,-2.90,261.60,16.07,36,300,11100,11586.4
43,418200,87750,14547,10.04,1.55,-0.80,7275,1.50,1.55,2325,11900.00,225,315.70,319.85,75,-1.55,310.90,17.99,76,75,42825,11586.4
44,65475,12450,1386,11.00,1.30,-0.30,1050,1.20,1.30,1125,11950.00,75,363.00,373.25,75,25.95,384.80,26.46,40,-750,25500,11586.4
45,519450,-39675,10186,12.01,1.05,-0.40,30975,1.05,1.10,16650,12000.00,75,417.60,422.10,75,1.10,408.80,21.31,44,375,33600,11586.4
46,9525,1875,87,12.78,0.80,-0.35,150,0.70,0.80,75,12050.00,750,445.95,503.40,75,-,-,-,-,-,-,11586.4
47,164475,22425,1595,13.88,0.60,-0.20,30825,0.60,0.70,11025,12100.00,75,509.50,522.50,75,131.80,515.65,27.50,2,-,2775,11586.4
48,5775,375,8,14.93,0.65,-0.05,75,0.70,0.75,300,12150.00,525,548.45,610.25,75,-,-,-,-,-,-,11586.4
49,90075,-1425,531,15.79,0.55,-0.10,2325,0.55,0.60,2475,12200.00,375,598.45,650.25,75,-,-,-,-,-,-,11586.4
50,75,-,-,-,-,-,150,0.35,1.00,75,12250.00,4950,649.95,712.10,4950,-,-,-,-,-,-,11586.4
51,17925,825,144,18.05,0.55,-,3075,0.50,0.55,750,12300.00,4950,699.85,750.20,75,-,-,-,-,-,-,11586.4
52,675,300,5,20.31,0.90,-1.70,600,0.10,0.90,300,12350.00,4950,748.35,810.55,4950,-,-,-,-,-,-,11586.4
53,8325,450,153,20.05,0.55,-,1950,0.50,0.55,900,12400.00,4950,799.25,850.20,75,-,-,-,-,-,-,11586.4
54,-,-,-,-,-,-,600,0.10,1.10,4500,12450.00,4950,848.30,910.50,4950,-,-,-,-,-,-,11586.4
55,177075,29325,793,21.95,0.45,-0.20,3675,0.45,0.50,11625,12500.00,4950,898.25,950.15,75,-,-,-,-,-,-,11586.4
56,-,-,-,-,-,-,-,-,1.65,150,12550.00,975,787.50,1072.60,4875,-,-,-,-,-,-,11586.4
57,150,75,1,28.70,2.00,0.05,75,0.40,0.75,75,12600.00,975,945.80,1126.80,4875,-,-,-,-,-,-,11586.4
58,-,-,-,-,-,-,-,-,2.40,150,12650.00,975,837.40,1182.75,4875,-,-,-,-,-,-,11586.4
59,-,-,-,-,-,-,600,0.15,1.30,1500,12700.00,975,1043.75,1233.95,4875,-,-,-,-,-,-,11586.4
