,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,4000,-1000,3,-,372.00,4.00,3000,367.60,376.05,3000,840.00,-,-,0.05,3000,-0.25,0.05,-,2,-,7500,1213.9
1,8000,-,15,-,356.10,10.45,500,347.60,356.45,3000,860.00,-,-,0.05,2000,-0.25,0.05,-,5,500,4000,1213.9
2,-,-,-,-,-,-,1000,327.60,336.75,1000,880.00,-,-,0.05,500,-,-,-,-,-,-,1213.9
3,1500,-,1,-,310.00,3.00,1500,307.75,315.30,1000,900.00,-,-,0.05,500,-0.20,0.05,-,2,-,23000,1213.9
4,-,-,-,-,-,-,-,-,-,-,920.00,-,-,0.05,1500,-,-,-,-,-,-,1213.9
5,1500,-,-,-,-,-,500,258.95,282.90,1000,940.00,-,-,0.30,1000,-,-,-,-,-,7000,1213.9
6,1000,-,-,-,-,-,1500,248.15,257.25,1500,960.00,-,-,0.20,2000,-,-,-,-,-,42000,1213.9
7,1000,-,-,-,-,-,2000,224.55,234.85,500,980.00,3000,0.05,0.10,1000,-0.30,0.05,-,38,-500,133000,1213.9
8,10000,-,-,-,-,-,2000,209.35,212.55,500,1000.00,-,-,0.05,12500,-0.05,0.05,-,13,-,197000,1213.9
9,2000,-,-,-,-,-,500,189.65,196.45,1500,1020.00,-,-,0.10,1000,-0.15,0.05,-,200,2000,603500,1213.9
10,11500,-,-,-,-,-,2500,167.85,172.60,1000,1040.00,-,-,0.05,5000,-0.05,0.05,-,29,2000,219000,1213.9
11,11000,-500,2,-,152.00,2.25,500,150.25,153.20,1000,1060.00,-,-,0.05,500,-0.20,0.05,-,270,3500,562000,1213.9
12,18000,-3500,13,-,131.05,0.55,500,130.00,132.15,500,1080.00,-,-,0.05,16000,-0.20,0.05,-,121,2000,934000,1213.9
13,112500,-12500,35,-,111.00,17.70,1000,110.50,112.30,500,1100.00,-,-,0.05,34000,-0.20,0.05,-,101,5500,763000,1213.9
14,184000,-4000,10,-,90.95,15.40,1000,90.75,92.25,500,1120.00,-,-,0.05,10000,-0.40,0.05,-,191,-3500,344000,1213.9
15,279000,-32500,103,-,72.00,18.00,1500,70.85,72.85,500,1140.00,93500,0.05,0.10,27500,-0.40,0.10,-,212,7500,595500,1213.9
16,334000,-13500,92,-,51.25,15.65,1000,51.15,52.00,1500,1160.00,66500,0.10,0.15,25500,-0.85,0.10,-,479,-30000,765000,1213.9
17,272000,-54500,278,-,31.50,14.30,500,31.90,32.60,1000,1180.00,20500,0.50,0.55,3500,-2.15,0.55,-,1490,149000,956000,1213.9
18,1034000,-266500,2999,-,15.15,8.90,1000,15.00,15.15,500,1200.00,500,2.60,2.65,500,-7.20,2.65,-,4764,423000,1450500,1213.9
19,1569500,9000,5553,-,2.90,1.15,3000,2.85,2.95,2500,1220.00,1000,9.45,9.70,1000,-15.25,9.60,-,1284,-45500,401000,1213.9
20,1535500,-66500,2300,-,0.30,-0.45,37000,0.25,0.30,12500,1240.00,500,25.55,25.85,500,-18.65,26.00,-,280,-33000,392500,1213.9
21,1202000,-62500,926,-,0.05,-0.30,293000,0.05,0.10,16000,1260.00,500,45.80,46.45,3500,-16.25,46.35,-,57,-6500,165000,1213.9
22,1266000,-82500,498,-,0.05,-0.25,120500,0.05,0.10,37000,1280.00,1000,66.45,66.95,500,-5.90,70.00,-,4,-,30000,1213.9
23,1360000,25500,526,-,0.05,-0.05,-,-,0.05,42500,1300.00,500,85.35,87.20,1000,-17.00,86.00,-,8,-1000,43500,1213.9
24,323500,-5500,144,-,0.05,-0.10,-,-,0.05,1500,1320.00,1000,104.70,107.20,500,-4.20,108.00,-,2,-,10000,1213.9
25,104500,-8000,66,-,0.05,-0.05,-,-,0.05,6500,1340.00,500,124.45,127.15,500,-,-,-,-,-,6000,1213.9
26,94500,-,5,-,0.05,-0.10,-,-,0.05,4500,1360.00,3000,142.05,149.55,2500,-,-,-,-,-,2000,1213.9
27,20000,-,15,-,0.05,-,-,-,0.05,3500,1380.00,2000,162.60,172.50,2000,-,-,-,-,-,-,1213.9
28,64000,-,6,-,0.05,-,-,-,0.05,6000,1400.00,1000,184.00,188.40,1500,-6.25,188.00,-,11,-2500,9500,1213.9
29,-,-,-,-,-,-,-,-,0.05,4500,1420.00,1000,202.10,212.10,1000,-,-,-,-,-,-,1213.9
30,17500,-,2,-,0.05,-,-,-,0.05,7500,1440.00,2000,223.20,230.35,3500,-,-,-,-,-,13000,1213.9
