,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,75,1425.50,1560.35,75,9750.00,2100,0.05,0.20,225,-0.15,0.10,50.00,17,-750,2100,11235.65
1,-,-,-,-,-,-,4875,1341.35,1573.50,4875,9800.00,600,0.10,0.95,300,-,-,-,-,-,-,11235.65
2,-,-,-,-,-,-,4875,1297.60,1517.80,4875,9850.00,600,0.05,0.90,3000,-,-,-,-,-,-,11235.65
3,-,-,-,-,-,-,4875,1254.95,1460.15,4875,9900.00,675,0.05,0.80,1500,-,-,-,-,-,75,11235.65
4,-,-,-,-,-,-,4875,1232.40,1504.25,4875,9950.00,600,0.05,0.95,300,-,-,-,-,-,-,11235.65
5,525,-375,11,-,1242.00,-46.00,75,1222.65,1240.00,75,10000.00,7200,0.35,0.50,3375,-0.25,0.35,47.28,163,300,178800,11235.65
6,-,-,-,-,-,-,75,1137.15,1229.85,1125,10050.00,600,0.10,0.60,150,-0.35,0.40,45.47,5,-150,450,11235.65
7,-,-,-,-,-,-,75,1084.80,1171.80,75,10100.00,150,0.10,0.25,150,-,-,-,-,-,975,11235.65
8,-,-,-,-,-,-,4950,1064.90,1114.20,4950,10150.00,600,0.05,1.00,150,-,-,-,-,-,900,11235.65
9,-,-,-,-,-,-,4950,1015.45,1064.75,4950,10200.00,3000,0.10,1.00,150,-,-,-,-,-,-,11235.65
10,750,750,20,74.49,1030.80,-542.05,375,987.90,1012.35,1125,10250.00,150,0.20,0.45,225,-0.15,0.30,37.16,37,75,4125,11235.65
11,-,-,-,-,-,-,4950,914.45,963.75,4950,10300.00,450,0.35,0.85,375,-0.40,0.30,35.40,20,450,450,11235.65
12,-,-,-,-,-,-,4950,863.80,913.05,4950,10350.00,900,0.05,1.20,1650,-,-,-,-,-,-,11235.65
13,150,-,-,-,-,-,75,820.75,840.70,75,10400.00,375,0.35,1.00,1425,-0.60,0.35,-,1,-,975,11235.65
14,-,-,-,-,-,-,75,772.75,798.90,4950,10450.00,1875,0.20,1.00,675,-,-,-,-,-,-,11235.65
15,-,-,-,-,-,-,75,700.95,749.80,75,10500.00,150,0.85,0.95,2925,-0.15,0.90,32.08,259,300,170550,11235.65
16,-,-,-,-,-,-,75,673.15,699.65,4950,10550.00,3000,0.30,1.00,525,-,-,-,-,-,-,11235.65
17,-,-,-,-,-,-,75,627.05,666.55,1125,10600.00,150,0.95,1.05,1575,-0.15,1.05,28.75,108,450,46875,11235.65
18,-,-,-,-,-,-,4950,569.15,618.10,4950,10650.00,75,0.55,1.25,75,-,-,-,-,-,-,11235.65
19,-,-,-,-,-,-,75,527.25,565.20,1125,10700.00,3150,1.05,1.10,3825,-0.35,1.05,24.93,710,17700,187950,11235.65
20,-,-,-,-,-,-,75,470.70,513.55,75,10750.00,75,1.05,1.25,75,-0.50,1.05,22.78,6,150,4200,11235.65
