,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,4875,1551.30,1792.15,1125,10000.00,1800,0.05,-,-,-,-,-,-,-,-,11668.2
1,-,-,-,-,-,-,1125,1503.65,1744.35,1125,10050.00,-,-,-,-,-,-,-,-,-,-,11668.2
2,-,-,-,-,-,-,1125,1455.75,1693.35,1125,10100.00,-,-,-,-,-,-,-,-,-,-,11668.2
3,-,-,-,-,-,-,1125,1408.55,1643.35,1125,10150.00,-,-,-,-,-,-,-,-,-,-,11668.2
4,-,-,-,-,-,-,1125,1358.35,1594.00,4875,10200.00,-,-,-,-,-,-,-,-,-,-,11668.2
5,-,-,-,-,-,-,1125,1307.55,1543.25,1125,10250.00,-,-,-,-,-,-,-,-,-,-,11668.2
6,-,-,-,-,-,-,1125,1257.55,1494.35,1125,10300.00,-,-,-,-,-,-,-,-,-,-,11668.2
7,-,-,-,-,-,-,1125,1209.15,1441.65,1125,10350.00,-,-,-,-,-,-,-,-,-,-,11668.2
8,-,-,-,-,-,-,1125,1156.05,1394.05,1125,10400.00,-,-,-,-,-,-,-,-,-,-,11668.2
9,-,-,-,-,-,-,1125,1107.65,1343.80,4875,10450.00,-,-,-,-,-,-,-,-,-,-,11668.2
10,-,-,-,-,-,-,1125,1058.55,1294.95,1125,10500.00,900,0.25,-,-,-,-,-,-,-,-,11668.2
11,-,-,-,-,-,-,1125,1008.15,1243.45,1125,10550.00,900,0.10,-,-,-,-,-,-,-,-,11668.2
12,-,-,-,-,-,-,1125,958.55,1194.35,1125,10600.00,900,0.15,-,-,-,-,-,-,-,-,11668.2
13,-,-,-,-,-,-,1125,908.25,1143.45,1125,10650.00,900,0.10,-,-,-,-,-,-,-,-,11668.2
