,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,25300,122.95,159.05,25300,330.00,1100,0.25,0.95,1100,-,-,-,-,-,-,462.15
1,-,-,-,-,-,-,25300,114.35,147.85,25300,340.00,-,-,2.40,8800,-,-,-,-,-,-,462.15
2,-,-,-,-,-,-,25300,105.80,138.80,25300,350.00,-,-,2.50,8800,-,-,-,-,-,-,462.15
3,-,-,-,-,-,-,25300,97.25,128.10,25300,360.00,-,-,2.65,8800,-,-,-,-,-,-,462.15
4,-,-,-,-,-,-,25300,88.70,113.70,25300,370.00,4400,0.10,2.85,11000,-,-,-,-,-,-,462.15
5,-,-,-,-,-,-,3300,75.95,98.85,3300,380.00,4400,0.90,3.20,11000,-,-,-,-,-,4400,462.15
6,-,-,-,-,-,-,3300,63.55,88.40,3300,390.00,11000,0.30,3.65,8800,-,-,-,-,-,4400,462.15
7,3300,-,-,-,-,-,3300,66.95,69.15,1100,400.00,2200,2.60,3.10,2200,0.40,2.95,53.87,3,-,85800,462.15
8,-,-,-,-,-,-,9900,57.50,60.85,9900,410.00,14300,3.05,4.35,1100,-,-,-,-,-,30800,462.15
9,2200,-,-,-,-,-,3300,49.65,52.75,13200,420.00,4400,4.90,5.65,1100,0.70,5.50,50.88,5,3300,48400,462.15
10,2200,-,-,-,-,-,1100,41.65,44.40,15400,430.00,2200,7.05,7.65,3300,-,-,-,-,-,23100,462.15
11,12100,-,-,-,-,-,1100,34.45,35.55,1100,440.00,2200,9.95,10.25,2200,1.45,10.20,49.11,17,8800,80300,462.15
12,17600,-,1,46.92,29.00,-4.90,1100,28.00,28.95,2200,450.00,2200,13.20,13.50,2200,2.45,13.50,48.31,5,-,97900,462.15
13,74800,1100,4,44.99,22.55,-4.75,1100,22.50,23.50,2200,460.00,1100,17.30,17.85,2200,2.55,17.60,47.72,18,1100,85800,462.15
14,108900,7700,15,45.58,17.95,-3.75,1100,17.40,18.00,2200,470.00,1100,21.95,22.70,2200,1.15,20.00,41.47,3,-1100,58300,462.15
15,121000,4400,25,45.04,13.65,-3.25,2200,13.30,13.60,1100,480.00,1100,27.55,28.50,2200,-,-,-,-,-,28600,462.15
16,108900,-,18,44.60,10.15,-2.85,1100,10.05,10.20,2200,490.00,7700,33.75,35.15,1100,0.45,31.60,38.76,1,-,47300,462.15
17,321200,15400,63,44.02,7.30,-2.70,1100,7.45,7.70,3300,500.00,1100,41.45,42.60,1100,-,-,-,-,-,70400,462.15
18,92400,-,10,44.75,5.50,-1.65,2200,4.60,5.75,4400,510.00,9900,47.95,50.70,2200,-,-,-,-,-,26400,462.15
19,206800,-,5,46.14,4.30,-1.05,2200,3.90,4.80,6600,520.00,14300,55.50,59.20,1100,-0.45,58.65,48.95,1,-,16500,462.15
20,75900,-,1,46.74,3.20,-0.60,3300,2.80,3.25,2200,530.00,4400,65.65,69.30,7700,-,-,-,-,-,13200,462.15
21,79200,-,1,45.61,2.05,-0.55,2200,2.05,2.55,3300,540.00,5500,73.80,79.15,4400,-,-,-,-,-,22000,462.15
22,86900,-,-,-,-,-,2200,1.20,1.95,3300,550.00,3300,76.30,97.35,25300,-,-,-,-,-,3300,462.15
23,52800,-,-,-,-,-,2200,0.95,1.40,2200,560.00,25300,78.75,113.95,25300,-,-,-,-,-,4400,462.15
24,5500,-,-,-,-,-,2200,0.60,2.35,11000,570.00,25300,88.15,125.90,25300,-,-,-,-,-,2200,462.15
25,8800,-,-,-,-,-,13200,0.10,2.85,11000,580.00,25300,97.65,138.55,25300,-,-,-,-,-,3300,462.15
26,2200,-,-,-,-,-,12100,0.05,1.50,9900,590.00,25300,103.50,136.45,25300,-,-,-,-,-,-,462.15
27,36300,-,-,-,-,-,2200,0.20,1.00,1100,600.00,25300,112.80,147.20,25300,-,-,-,-,-,20900,462.15
