,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,11000,363.10,431.60,11000,400.00,-,-,-,-,-,-,-,-,-,-,784.3
1,-,-,-,-,-,-,11000,345.05,409.55,11000,420.00,-,-,-,-,-,-,-,-,-,-,784.3
2,-,-,-,-,-,-,11000,327.00,387.50,11000,440.00,-,-,-,-,-,-,-,-,-,-,784.3
3,-,-,-,-,-,-,11000,308.95,365.45,11000,460.00,-,-,-,-,-,-,-,-,-,-,784.3
4,-,-,-,-,-,-,11000,290.90,346.15,11000,480.00,-,-,-,-,-,-,-,-,-,-,784.3
5,-,-,-,-,-,-,11000,259.60,321.95,11000,500.00,2200,0.05,1.00,1100,-,-,-,-,-,-,784.3
6,-,-,-,-,-,-,11000,241.30,300.35,11000,520.00,2200,0.05,1.00,1100,-,-,-,-,-,-,784.3
7,-,-,-,-,-,-,11000,225.40,278.55,11000,540.00,2200,0.05,1.00,1100,-,-,-,-,-,-,784.3
8,-,-,-,-,-,-,11000,205.25,254.05,11000,560.00,4400,0.05,1.00,1100,-,-,-,-,-,-,784.3
9,-,-,-,-,-,-,11000,187.65,236.35,11000,580.00,4400,0.05,2.70,6600,-,-,-,-,-,-,784.3
10,-,-,-,-,-,-,11000,174.00,211.55,11000,600.00,4400,0.05,2.80,6600,-,-,-,-,-,-,784.3
11,-,-,-,-,-,-,11000,152.35,190.35,11000,620.00,4400,0.05,3.25,6600,-,-,-,-,-,-,784.3
12,-,-,-,-,-,-,11000,133.50,167.60,11000,640.00,5500,0.30,2.00,1100,-,-,-,-,-,-,784.3
13,-,-,-,-,-,-,11000,116.15,145.40,11000,660.00,1100,2.00,2.75,1100,-43.55,1.75,43.22,2,2200,2200,784.3
14,1100,-,-,-,-,-,2200,109.35,117.05,2200,680.00,1100,3.55,4.30,1100,0.95,4.25,46.30,8,5500,7700,784.3
15,6600,-,-,-,-,-,4400,92.30,99.10,3300,700.00,2200,5.80,6.30,1100,1.50,6.00,43.92,40,27500,51700,784.3
16,6600,-,-,-,-,-,12100,74.30,81.80,4400,720.00,7700,7.25,10.60,6600,2.05,8.25,41.18,23,5500,9900,784.3
17,13200,3300,3,51.26,69.50,-0.50,4400,59.70,65.10,2200,740.00,1100,13.25,13.75,6600,3.20,13.05,40.56,66,23100,38500,784.3
18,6600,-,1,54.05,59.10,-2.90,3300,47.85,51.10,1100,760.00,2200,19.15,19.85,3300,4.40,19.75,39.46,390,49500,105600,784.3
19,11000,1100,14,39.84,37.00,-7.35,2200,36.75,37.90,1100,780.00,1100,26.65,27.30,2200,4.40,26.70,39.73,302,39600,78100,784.3
20,189200,88000,437,39.26,26.95,-6.90,1100,27.00,27.95,1100,800.00,7700,34.50,36.95,1100,5.30,36.00,38.69,172,6600,64900,784.3
21,233200,89100,722,39.08,19.40,-5.70,1100,19.45,19.50,1100,820.00,2200,47.60,48.90,2200,4.55,47.30,36.81,21,-1100,11000,784.3
22,269500,147400,1300,39.15,13.50,-4.70,1100,13.45,13.65,1100,840.00,3300,60.00,63.40,1100,3.25,52.35,20.86,1,-,2200,784.3
23,138600,57200,721,39.39,9.30,-3.40,2200,9.05,9.35,2200,860.00,1100,76.35,79.70,8800,-118.15,74.30,31.06,1,1100,1100,784.3
24,127600,63800,141,39.47,6.15,-2.65,2200,5.75,6.15,1100,880.00,4400,92.30,96.20,1100,-119.85,90.75,26.58,1,-,-,784.3
25,150700,34100,210,40.11,4.10,-1.95,3300,4.00,4.40,1100,900.00,2200,112.00,115.40,4400,-,-,-,-,-,-,784.3
26,8800,-,1,44.27,4.00,-,1100,2.25,3.40,2200,920.00,2200,126.50,134.10,2200,-,-,-,-,-,2200,784.3
27,31900,23100,59,40.81,1.80,-1.15,1100,1.80,1.95,1100,940.00,11000,134.30,168.75,11000,-,-,-,-,-,-,784.3
28,2200,-,4,41.72,1.25,-1.25,1100,1.00,1.50,2200,960.00,11000,152.75,190.55,11000,-,-,-,-,-,-,784.3
