,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,2200,163.05,167.45,2200,330.00,-,-,-,-,-,-,-,-,-,-,497.5
1,-,-,-,-,-,-,2200,152.35,157.40,2200,340.00,-,-,0.05,1100,-,-,-,-,-,-,497.5
2,-,-,-,-,-,-,2200,142.35,147.40,2200,350.00,-,-,0.05,1100,-,-,-,-,-,-,497.5
3,-,-,-,-,-,-,2200,132.25,137.45,2200,360.00,-,-,0.05,2200,-,-,-,-,11000,11000,497.5
4,-,-,-,-,-,-,2200,122.25,127.45,2200,370.00,-,-,0.05,1100,-,-,-,-,1100,1100,497.5
5,-,-,-,-,-,-,2200,112.30,117.25,2200,380.00,-,-,0.05,1100,-,-,-,-,8800,8800,497.5
6,-,-,-,-,-,-,2200,102.30,107.45,2200,390.00,-,-,0.10,1100,-,-,-,-,4400,4400,497.5
7,3300,3300,-,-,-,-,2200,92.65,97.40,2200,400.00,-,-,0.05,4400,-,-,-,-,58300,58300,497.5
8,-,-,-,-,-,-,2200,82.00,87.45,2200,410.00,-,-,0.20,1100,-,-,-,-,13200,13200,497.5
9,1100,1100,-,-,-,-,2200,72.70,77.45,2200,420.00,3300,0.05,0.10,5500,-,-,-,-,66000,66000,497.5
10,9900,9900,-,-,-,-,3300,62.60,67.30,7700,430.00,1100,0.05,0.15,1100,-,0.05,-,4,30800,30800,497.5
11,17600,17600,-,-,-,-,8800,53.05,56.50,5500,440.00,7700,0.05,0.20,3300,-,-,-,-,67100,67100,497.5
12,156200,156200,3,-,47.00,6.75,27500,38.15,44.75,1100,450.00,1100,0.10,0.20,2200,0.10,0.20,-,4,74800,74800,497.5
13,42900,42900,1,-,36.75,6.35,6600,34.00,37.40,3300,460.00,8800,0.05,0.30,5500,0.40,0.60,-,3,50600,50600,497.5
14,30800,30800,4,-,29.50,8.80,5500,21.60,26.35,3300,470.00,1100,0.30,0.45,2200,-0.45,0.20,-,8,41800,41800,497.5
15,47300,47300,14,-,17.00,4.45,2200,14.25,16.00,1100,480.00,4400,0.55,0.85,1100,-0.90,0.65,-,24,36300,36300,497.5
16,33000,33000,31,-,7.00,1.55,1100,5.65,8.40,1100,490.00,3300,1.70,2.15,1100,-2.45,1.90,-,74,46200,46200,497.5
17,204600,204600,121,-,2.60,0.35,2200,2.40,2.80,1100,500.00,3300,5.50,7.80,1100,-3.45,8.10,-,3,20900,20900,497.5
18,81400,81400,121,-,0.40,-0.30,1100,0.35,0.45,5500,510.00,27500,4.90,15.85,1100,-2.50,12.00,-,1,5500,5500,497.5
19,82500,82500,24,-,0.15,-0.20,4400,0.10,0.20,1100,520.00,5500,22.20,32.80,1100,-3.00,22.00,-,1,16500,16500,497.5
20,35200,35200,4,-,0.15,-0.20,5500,0.05,0.20,1100,530.00,5500,27.20,40.55,1100,-,-,-,-,13200,13200,497.5
21,60500,60500,5,-,0.10,-0.15,6600,0.05,0.10,2200,540.00,11000,42.05,46.00,1100,-9.30,43.00,-,2,6600,6600,497.5
22,47300,47300,2,-,0.15,-,3300,0.05,0.10,11000,550.00,9900,51.90,57.05,9900,-,-,-,-,2200,2200,497.5
