,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,440.00,-,-,-,-,-,-,-,-,-,1100,660.0
1,-,-,-,-,-,-,-,-,-,-,480.00,-,-,2.70,2200,-,-,-,-,-,-,660.0
2,-,-,-,-,-,-,-,-,-,-,500.00,3300,0.05,0.95,1100,-,-,-,-,-,2200,660.0
3,-,-,-,-,-,-,2200,134.90,142.65,2200,520.00,1100,0.25,0.75,1100,0.20,0.75,89.99,1,-,5500,660.0
4,-,-,-,-,-,-,2200,115.00,122.40,2200,540.00,1100,0.45,0.70,3300,-0.15,0.45,71.64,4,-4400,23100,660.0
5,2200,-,-,-,-,-,4400,95.65,102.60,3300,560.00,1100,0.75,1.60,4400,-0.05,0.95,68.78,16,-3300,84700,660.0
6,4400,-,-,-,-,-,9900,76.90,82.40,31900,580.00,9900,0.95,1.35,3300,-0.15,1.35,60.89,32,-19800,83600,660.0
7,17600,-1100,3,-,56.70,5.50,6600,56.20,-,-,600.00,1100,1.65,1.80,1100,-0.50,1.80,50.84,79,1100,237600,660.0
8,72600,-3300,11,23.95,41.30,-0.65,1100,40.20,43.50,4400,620.00,1100,2.60,2.75,1100,-1.00,2.70,42.40,181,12100,183700,660.0
9,162800,-8800,33,39.11,25.00,-0.05,1100,24.00,25.45,1100,640.00,4400,5.70,5.80,2200,-1.50,5.70,38.70,280,41800,194700,660.0
10,248600,12100,353,32.56,12.00,-0.75,2200,11.50,12.30,2200,660.00,2200,12.30,14.15,4400,-1.70,13.00,37.27,75,6600,67100,660.0
11,277200,47300,533,33.21,5.15,-0.65,2200,5.00,5.20,1100,680.00,1100,24.60,26.05,1100,0.40,28.00,45.91,3,2200,30800,660.0
12,435600,11000,364,36.13,2.15,-0.45,3300,2.10,2.25,3300,700.00,1100,41.20,43.20,2200,0.05,42.50,43.41,4,-1100,17600,660.0
13,181500,1100,27,41.86,1.25,-0.05,3300,1.00,1.20,2200,720.00,2200,59.15,62.30,2200,-,-,-,-,-,16500,660.0
14,128700,-6600,9,47.90,0.85,-,6600,0.50,0.75,2200,740.00,7700,77.85,82.60,4400,-0.90,80.10,53.27,2,-,12100,660.0
15,86900,2200,3,49.95,0.40,-,1100,0.35,0.40,1100,760.00,22000,77.05,105.45,1100,-,-,-,-,-,11000,660.0
16,23100,-4400,7,52.29,0.20,-0.55,1100,0.20,0.30,1100,780.00,2200,116.00,124.25,2200,-,-,-,-,-,3300,660.0
17,99000,-,1,59.11,0.20,-0.10,2200,0.20,0.35,1100,800.00,4400,136.30,142.55,2200,-,-,-,-,-,11000,660.0
18,8800,-,-,-,-,-,1100,0.05,0.20,2200,820.00,2200,157.00,162.80,2200,-,-,-,-,-,7700,660.0
19,5500,-,-,-,-,-,-,-,1.75,2200,840.00,4400,176.25,183.05,4400,-,-,-,-,-,6600,660.0
20,-,-,-,-,-,-,-,-,2.95,2200,860.00,-,-,-,-,-,-,-,-,-,3300,660.0
21,-,-,-,-,-,-,-,-,1.95,2200,880.00,2200,216.80,221.75,2200,-,-,-,-,-,5500,660.0
22,-,-,-,-,-,-,-,-,2.95,2200,900.00,8800,236.65,242.80,4400,-,-,-,-,-,2200,660.0
