,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,375,1518.30,1701.25,375,9250.00,-,-,2.45,225,-,-,-,-,-,-,10828.7
1,-,-,-,-,-,-,75,1448.30,1631.85,75,9300.00,2400,0.25,2.25,225,-,-,-,-,-,-,10828.7
2,75,-,-,-,-,-,75,1421.95,1525.45,225,9350.00,900,0.15,1.95,3150,-,-,-,-,-,150,10828.7
3,-,-,-,-,-,-,150,1413.20,1434.00,150,9400.00,75,0.75,1.50,450,1.90,1.95,47.65,3,75,75,10828.7
4,-,-,-,-,-,-,7350,1224.60,1557.00,7350,9450.00,150,0.15,2.65,300,-,-,-,-,-,-,10828.7
5,13125,-1050,33,42.92,1350.00,133.30,75,1320.25,1329.15,150,9500.00,450,0.90,1.15,75,-0.50,0.90,40.63,306,17250,37425,10828.7
6,-,-,-,-,-,-,1125,1248.75,1359.85,375,9550.00,525,0.25,2.35,300,-,-,-,-,-,-,10828.7
7,75,-,-,-,-,-,75,1213.95,1247.50,150,9600.00,150,0.90,1.35,75,-0.35,0.90,37.76,52,225,2850,10828.7
8,-,-,-,-,-,-,75,1143.35,1226.60,1125,9650.00,600,0.25,2.00,150,-,-,-,-,-,-,10828.7
9,150,-150,3,-,960.00,-48.35,75,1120.85,1140.55,75,9700.00,2025,1.10,1.25,225,0.20,1.20,36.08,74,1875,2550,10828.7
10,1725,-,-,-,-,-,75,1071.60,1092.20,150,9750.00,150,0.60,2.30,75,-0.15,2.15,37.28,1,75,975,10828.7
11,6075,375,70,-,1038.45,106.45,225,1027.15,1034.30,150,9800.00,300,1.20,1.30,375,-0.60,1.35,33.62,399,4275,32025,10828.7
12,2700,-,-,-,-,-,75,970.60,988.00,150,9850.00,75,1.00,1.95,75,-1.65,0.65,29.49,4,225,450,10828.7
13,231600,-27900,1258,28.06,928.95,112.10,1125,926.55,932.05,150,9900.00,225,1.35,1.45,525,-0.40,1.45,30.93,1110,1425,196650,10828.7
14,-,-,-,-,-,-,75,856.90,918.40,75,9950.00,225,0.95,2.80,150,1.45,2.00,30.73,108,-,-,10828.7
15,795300,-30900,1486,-,836.00,106.55,150,828.50,832.45,75,10000.00,975,2.00,2.05,600,-0.75,2.05,29.18,23385,210450,1431075,10828.7
16,75,-,-,-,-,-,150,760.90,801.45,675,10050.00,2925,1.55,2.45,2250,0.85,1.55,28.45,168,4350,4875,10828.7
17,2250,525,32,-,746.90,-27.50,75,725.70,736.40,75,10100.00,225,2.15,2.20,3150,-1.30,2.15,26.36,12557,117825,380625,10828.7
18,75,-,-,-,-,-,75,668.20,703.40,1275,10150.00,1050,2.50,2.70,975,-0.10,2.50,25.35,1749,12750,13500,10828.7
19,11850,225,21,34.52,666.85,90.35,75,623.45,636.65,75,10200.00,1950,3.30,3.35,1800,-2.05,3.35,24.76,39445,222600,814050,10828.7
20,2850,-,-,-,-,-,75,562.10,607.50,1125,10250.00,1875,4.05,4.10,375,-1.25,4.10,23.99,4293,39825,41400,10828.7
21,20250,4725,229,21.31,530.50,94.35,75,530.15,540.25,75,10300.00,1725,4.95,5.05,2700,-3.60,5.00,23.23,64099,192150,942825,10828.7
22,-,-,-,-,-,-,75,474.20,500.80,75,10350.00,2325,6.10,6.25,675,-3.35,6.15,22.41,17890,78750,92250,10828.7
23,17025,675,780,20.87,440.40,95.70,75,436.05,444.75,75,10400.00,450,8.15,8.25,1050,-7.45,8.20,21.72,115702,415350,1509225,10828.7
24,3300,-,29,-,368.85,-101.15,75,388.30,401.90,75,10450.00,675,10.70,10.90,600,-9.90,10.75,21.07,36540,125025,162750,10828.7
25,276000,3150,10840,14.91,348.90,89.80,75,344.40,346.85,1125,10500.00,1125,14.45,14.50,6525,-13.85,14.50,20.46,261631,443550,2962425,10828.7
26,6900,1350,501,16.65,310.30,95.45,75,298.65,305.45,75,10550.00,600,19.30,19.45,750,-18.40,19.45,19.96,66048,122100,315525,10828.7
27,156300,77775,55639,15.90,255.20,75.70,75,254.35,255.65,1125,10600.00,375,26.20,26.25,375,-24.50,26.25,19.52,301327,902775,2848350,10828.7
