,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,1020.00,-,-,2.00,750,-,-,-,-,-,-,1365.0
1,-,-,-,-,-,-,-,-,-,-,1040.00,-,-,2.00,750,-,-,-,-,-,-,1365.0
2,-,-,-,-,-,-,-,-,-,-,1060.00,-,-,2.00,750,-,-,-,-,-,-,1365.0
3,-,-,-,-,-,-,-,-,-,-,1080.00,-,-,2.00,750,-,-,-,-,-,-,1365.0
4,2625,-,-,-,-,-,-,-,-,-,1100.00,-,-,2.00,750,-,-,-,-,-,1500,1365.0
5,-,-,-,-,-,-,-,-,-,-,1120.00,-,-,2.00,750,-,-,-,-,-,-,1365.0
6,-,-,-,-,-,-,-,-,-,-,1140.00,-,-,2.00,750,-,-,-,-,-,4500,1365.0
7,375,-,-,-,-,-,1500,119.35,272.40,1500,1160.00,1125,0.15,2.00,750,-,-,-,-,-,7875,1365.0
8,750,-,-,-,-,-,375,180.40,186.50,375,1180.00,3750,1.00,2.00,1500,-0.70,1.50,39.55,1,-,83625,1365.0
9,37500,-,-,-,-,-,375,160.95,165.50,375,1200.00,375,0.85,1.50,750,-1.05,0.65,31.08,2,-,94875,1365.0
10,7875,-,-,-,-,-,375,140.05,148.00,1875,1220.00,9750,0.45,3.50,3750,-,-,-,-,-,73875,1365.0
11,19125,-,2,-,123.40,16.90,375,122.45,125.80,375,1240.00,375,1.40,1.95,375,-0.50,2.10,30.39,2,-750,69750,1365.0
12,10500,-,2,-,103.85,8.35,375,102.30,106.40,375,1260.00,4125,2.20,2.40,3750,-1.65,2.30,27.01,51,6375,154875,1365.0
13,40500,-,-,-,-,-,750,84.15,86.30,375,1280.00,3750,3.50,3.70,4875,-2.40,3.50,25.61,54,1125,1293000,1365.0
14,134625,-1125,8,-,68.65,10.75,375,66.50,68.00,375,1300.00,6000,5.75,5.95,2250,-3.25,5.95,25.15,89,-375,236250,1365.0
15,216375,375,32,15.05,51.80,8.15,1125,50.50,51.55,375,1320.00,1500,9.25,9.45,750,-5.20,9.15,24.07,134,6750,731250,1365.0
16,219375,-36375,186,16.73,37.05,5.50,750,37.00,37.95,750,1340.00,750,15.15,15.35,375,-6.45,15.30,24.44,114,5250,115500,1365.0
17,404625,-25125,301,18.49,26.05,4.25,1125,26.05,26.60,375,1360.00,1125,23.50,23.75,375,-7.60,23.65,24.78,86,13500,51375,1365.0
18,246750,13875,166,20.12,18.15,3.60,375,17.90,18.35,1875,1380.00,750,33.15,36.50,375,-11.55,34.55,25.39,2,-,6750,1365.0
19,339000,2250,171,20.93,11.90,2.55,375,11.80,11.95,375,1400.00,1125,45.65,49.65,375,-,-,-,-,-,50250,1365.0
20,74250,375,70,21.44,7.40,1.50,1125,7.35,7.45,750,1420.00,375,59.40,63.15,375,-,-,-,-,-,24375,1365.0
21,83625,1125,4,22.14,4.60,0.75,4500,4.60,5.05,4125,1440.00,750,80.10,83.60,750,-,-,-,-,-,2625,1365.0
22,54000,-,1,23.20,3.00,0.55,6000,2.65,3.85,3750,1460.00,750,95.75,102.80,1125,-,-,-,-,-,3375,1365.0
23,11250,-,-,-,-,-,6750,1.45,2.75,6750,1480.00,4500,111.40,124.55,4500,-,-,-,-,-,375,1365.0
24,60750,-,1,26.27,1.60,0.30,750,1.10,1.60,750,1500.00,375,134.85,140.25,375,-12.00,136.00,36.22,1,-,55875,1365.0
25,750,-,-,-,-,-,750,0.10,-,-,1520.00,4500,149.55,163.80,750,-,-,-,-,-,-,1365.0
26,-,-,-,-,-,-,-,-,-,-,1540.00,2250,170.35,183.55,750,-,-,-,-,-,-,1365.0
27,3375,-,-,-,-,-,1125,0.10,2.90,1125,1560.00,3000,189.10,201.65,1500,-,-,-,-,-,-,1365.0
28,-,-,-,-,-,-,-,-,-,-,1580.00,750,209.85,223.20,750,-,-,-,-,-,-,1365.0
29,-,-,-,-,-,-,750,0.10,-,-,1600.00,750,229.70,243.10,750,-,-,-,-,-,1500,1365.0
30,-,-,-,-,-,-,-,-,3.00,1500,1620.00,750,248.70,261.45,750,-,-,-,-,-,-,1365.0
31,-,-,-,-,-,-,-,-,-,-,1640.00,750,268.60,281.40,750,-,-,-,-,-,-,1365.0
32,2250,-,-,-,-,-,-,-,2.50,1500,1660.00,3000,289.50,300.35,3000,-,-,-,-,-,3000,1365.0
