,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,9375,433.75,583.45,9375,1020.00,-,-,2.00,375,-,-,-,-,-,-,1538.0
1,-,-,-,-,-,-,9375,419.30,564.60,9375,1040.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
2,-,-,-,-,-,-,9375,402.50,537.25,9375,1060.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
3,-,-,-,-,-,-,9375,383.05,514.10,9375,1080.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
4,750,-,-,-,-,-,9375,374.75,491.05,9375,1100.00,-,-,1.50,375,-,-,-,-,-,5250,1538.0
5,-,-,-,-,-,-,9375,348.85,466.70,9375,1120.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
6,-,-,-,-,-,-,9375,341.20,449.10,9375,1140.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
7,-,-,-,-,-,-,9375,323.75,421.75,9375,1160.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
8,-,-,-,-,-,-,9375,301.80,397.40,9375,1180.00,-,-,2.00,750,-,-,-,-,-,-,1538.0
9,4500,-,-,-,-,-,9375,287.00,375.50,9375,1200.00,1125,0.05,1.45,750,-,-,-,-,-,2625,1538.0
10,2625,-,-,-,-,-,9375,256.05,329.35,9375,1240.00,-,-,2.75,750,-,-,-,-,-,5625,1538.0
11,375,-,-,-,-,-,9375,238.95,305.00,9375,1260.00,-,-,2.75,750,-,-,-,-,-,750,1538.0
12,-,-,-,-,-,-,9375,220.95,274.70,375,1280.00,1500,0.05,2.95,750,-,-,-,-,-,-,1538.0
13,46125,-,4,-,240.00,14.50,750,230.90,243.30,1125,1300.00,2625,0.60,1.00,750,-0.15,1.00,45.00,4,-,24375,1538.0
14,2625,-,-,-,-,-,750,211.20,226.20,1125,1320.00,1500,0.20,2.85,750,-,-,-,-,-,4125,1538.0
15,13500,-,-,-,-,-,4500,192.30,204.70,4875,1340.00,1875,0.25,1.35,1125,-,-,-,-,-,4125,1538.0
16,8625,-,-,-,-,-,4500,172.40,184.40,750,1360.00,375,0.30,3.00,1875,-,-,-,-,-,4875,1538.0
17,4125,-,-,-,-,-,4500,152.55,164.15,750,1380.00,750,0.35,2.65,1500,-,-,-,-,-,5250,1538.0
18,31875,-,-,-,-,-,375,140.90,148.40,7125,1400.00,750,0.70,1.10,375,-0.70,1.00,27.78,2,-,117750,1538.0
19,10875,-,-,-,-,-,375,120.95,128.65,7500,1420.00,375,0.75,2.00,375,-0.15,1.30,25.58,1,-,13125,1538.0
20,13500,-,-,-,-,-,750,101.70,106.60,750,1440.00,375,1.65,1.95,750,-1.40,1.60,22.97,8,-375,37125,1538.0
21,12375,-,-,-,-,-,750,83.30,87.25,375,1460.00,6375,2.80,3.40,3000,-2.40,2.65,22.25,39,-,61125,1538.0
22,16875,-,1,-,64.10,14.10,375,65.70,69.90,375,1480.00,4500,5.05,5.50,4875,-3.75,5.05,21.78,122,7875,62625,1538.0
23,67125,4500,79,18.56,51.00,16.55,375,50.80,51.50,1125,1500.00,1125,8.90,9.10,1125,-5.50,9.00,21.33,498,3375,157875,1538.0
24,97875,-19125,523,19.36,37.10,13.00,375,37.10,37.65,375,1520.00,375,14.85,15.20,1125,-8.00,15.10,21.59,334,28875,89250,1538.0
25,215250,8250,790,19.99,25.50,9.75,375,25.35,25.75,375,1540.00,375,22.70,23.50,375,-11.55,23.50,20.53,49,5625,71250,1538.0
26,213375,13125,744,20.28,17.00,6.85,1125,16.85,17.10,750,1560.00,750,31.10,33.50,375,-11.00,36.00,21.22,8,-375,36000,1538.0
27,259125,6000,156,20.36,10.00,3.20,375,10.05,10.30,1500,1580.00,375,47.60,50.65,375,-10.60,49.75,24.63,2,-,17250,1538.0
28,528750,1875,183,21.48,6.35,1.85,4875,6.30,6.60,375,1600.00,750,60.55,64.05,375,-15.45,62.55,-,1,-,33750,1538.0
29,124875,-375,8,20.75,4.00,1.10,750,3.70,4.00,750,1620.00,375,77.40,81.50,375,-,-,-,-,-,750,1538.0
30,122625,-2250,13,23.06,2.50,0.20,750,2.10,3.00,375,1640.00,375,94.80,99.95,375,-,-,-,-,-,2250,1538.0
31,138000,-,2,22.07,1.00,-0.85,1125,1.10,2.00,1125,1660.00,375,117.30,123.40,375,-,-,-,-,-,1875,1538.0
32,13125,-,-,-,-,-,375,0.35,2.00,750,1680.00,4875,134.20,143.45,375,-,-,-,-,-,1125,1538.0
33,83250,375,2,28.38,1.15,-0.05,375,1.00,1.25,1500,1700.00,4875,151.40,163.05,750,-,-,-,-,-,39000,1538.0
34,5250,-,-,-,-,-,2250,0.45,1.00,750,1720.00,750,173.05,185.50,1125,-,-,-,-,-,375,1538.0
35,30000,-,-,-,-,-,1500,0.50,2.00,375,1740.00,9375,168.20,213.20,375,-,-,-,-,-,375,1538.0
36,2250,-,-,-,-,-,-,-,1.50,375,1760.00,9375,182.90,236.30,375,-,-,-,-,-,-,1538.0
37,-,-,-,-,-,-,-,-,1.50,375,1780.00,9375,218.65,284.60,9375,-,-,-,-,-,-,1538.0
38,1875,-,-,-,-,-,-,-,0.20,375,1800.00,750,252.50,265.10,750,-,-,-,-,-,1500,1538.0
