,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,61660,-140,28,-,3930.00,-133.35,60,3905.40,3972.35,20,27000.00,100,6.35,7.50,20,-2.75,6.35,29.69,137,520,58660,31007.9
1,-,-,-,-,-,-,460,3640.25,5487.90,460,27100.00,400,1.80,-,-,-,-,-,-,-,-,31007.9
2,-,-,-,-,-,-,460,3540.35,5350.35,460,27200.00,20,1.90,-,-,-,-,-,-,-,-,31007.9
3,20,20,1,33.50,3869.00,1861.30,100,3440.45,3869.00,20,27300.00,400,2.00,-,-,-,-,-,-,-,-,31007.9
4,-,-,-,-,-,-,460,3340.50,5147.40,460,27400.00,400,2.05,-,-,-,-,-,-,-,-,31007.9
5,27420,40,6,-,3461.80,-139.55,40,3417.70,3474.10,80,27500.00,20,6.05,7.00,20,-2.80,7.00,25.80,351,1860,31720,31007.9
6,20,-,-,-,-,-,520,3290.95,3714.55,2500,27600.00,400,2.15,50.00,500,-,-,-,-,-,20,31007.9
7,40,-,-,-,-,-,520,3107.80,3625.45,2500,27700.00,400,2.40,50.00,500,-,-,-,-,-,-,31007.9
8,-,-,-,-,-,-,460,3058.30,3513.80,2500,27800.00,400,2.40,60.00,500,-,-,-,-,-,-,31007.9
9,40,-,-,-,-,-,60,2900.45,3346.65,2500,27900.00,400,2.70,70.00,500,-,-,-,-,-,-,31007.9
10,45020,-120,21,-,2920.00,-224.90,60,2918.85,2970.20,20,28000.00,80,10.25,11.00,20,-5.90,10.25,24.06,363,720,63680,31007.9
11,-,-,-,-,-,-,460,2674.85,3185.80,2500,28100.00,400,3.20,95.00,500,-,-,-,-,-,-,31007.9
12,200,-,-,-,-,-,60,2603.00,3057.30,2500,28200.00,400,3.10,109.95,500,-,-,-,-,-,-,31007.9
13,-,-,-,-,-,-,500,2604.90,2934.35,2500,28300.00,400,3.70,119.95,500,-,-,-,-,-,-,31007.9
14,20,-,-,-,-,-,440,2440.15,2929.30,2500,28400.00,400,4.10,139.95,500,-,-,-,-,-,-,31007.9
15,10660,220,15,-,2430.00,-152.70,20,2450.60,2483.25,40,28500.00,40,22.50,25.45,40,-2.30,23.00,23.35,741,640,38660,31007.9
16,-,-,-,-,-,-,440,2232.85,2758.30,2500,28600.00,2000,6.15,189.95,500,-,-,-,-,-,-,31007.9
17,40,-,-,-,-,-,440,2141.60,2549.15,2500,28700.00,20,20.00,199.95,500,-,-,-,-,-,20,31007.9
18,20,-,-,-,-,-,60,2134.65,2293.15,60,28800.00,100,15.55,60.00,20,-,-,-,-,-,2200,31007.9
19,-,-,-,-,-,-,20,1999.30,2199.05,20,28900.00,20,6.70,52.95,20,-,-,-,-,-,-,31007.9
20,420860,80,499,-,2030.00,-64.75,140,1979.55,2004.00,20,29000.00,80,41.75,43.35,80,-1.45,40.15,22.40,4773,29520,360520,31007.9
21,20,-,-,-,-,-,440,1742.80,2058.85,440,29100.00,80,22.00,76.00,20,-,-,-,-,-,80,31007.9
22,40,-,-,-,-,-,60,1741.10,1904.80,60,29200.00,500,23.00,70.00,20,-5.00,50.00,21.38,10,100,240,31007.9
23,-,-,-,-,-,-,60,1566.70,1903.85,60,29300.00,20,50.05,94.00,20,-,-,-,-,-,140,31007.9
24,-,-,-,-,-,-,440,1499.25,1797.15,60,29400.00,60,63.05,73.30,60,-20.30,73.70,21.78,27,540,640,31007.9
25,23880,-640,71,-,1550.00,-68.75,20,1518.45,1560.85,20,29500.00,20,78.75,79.55,20,6.35,79.05,21.37,10181,7020,138200,31007.9
26,140,-,-,-,-,-,60,1324.10,1566.70,440,29600.00,720,54.00,120.95,20,-,-,-,-,-,100,31007.9
27,-,-,-,-,-,-,20,1291.95,1457.60,80,29700.00,40,100.25,104.90,20,6.05,100.05,21.45,89,660,1320,31007.9
28,200,20,10,-,1270.00,-530.00,480,1215.75,1357.75,60,29800.00,20,106.85,119.50,20,9.85,106.85,20.65,57,740,900,31007.9
29,-,-,-,-,-,-,500,1111.85,1290.20,80,29900.00,20,119.70,135.40,20,9.35,129.00,20.55,28,40,320,31007.9
30,53120,-260,518,-,1113.20,-83.15,60,1106.20,1118.05,20,30000.00,80,143.15,144.15,80,14.15,143.35,20.39,19157,12820,242100,31007.9
31,40,-,-,-,-,-,60,981.35,1061.75,20,30100.00,20,157.85,163.45,20,9.90,153.35,20.74,339,-460,5200,31007.9
32,840,-,-,-,-,-,480,852.00,982.05,60,30200.00,20,179.15,183.55,20,22.95,181.45,20.22,2092,-12480,24960,31007.9
33,100,-,1,9.12,876.15,26.15,20,839.20,891.70,20,30300.00,20,198.80,207.75,20,17.10,197.85,19.99,204,-280,5500,31007.9
34,60,-,1,10.42,803.10,-14.00,20,771.20,828.55,20,30400.00,20,225.30,228.80,20,24.00,227.70,19.82,508,400,4340,31007.9
35,29380,-640,335,10.47,747.40,-72.75,40,722.10,741.50,40,30500.00,40,255.45,257.10,20,29.95,257.05,19.71,16393,11820,286160,31007.9
36,1460,-100,27,11.25,655.00,-118.00,200,647.85,682.00,20,30600.00,60,280.95,285.00,20,31.85,283.35,20.10,4195,35900,42580,31007.9
37,4960,1400,189,12.67,611.00,-78.45,20,585.35,606.60,160,30700.00,40,316.25,318.00,20,33.60,318.75,20.29,938,1720,6260,31007.9
38,8980,300,345,11.69,546.25,-75.00,40,524.40,538.85,140,30800.00,40,351.65,354.65,20,27.65,341.75,19.40,1928,2180,11900,31007.9
39,5220,1540,375,11.91,488.60,-57.05,40,463.85,482.65,160,30900.00,20,391.25,394.35,20,49.25,396.00,20.09,738,220,6340,31007.9
40,168140,16380,10874,12.57,420.75,-70.90,20,418.95,422.10,20,31000.00,20,436.85,440.00,20,54.65,439.50,19.24,18016,27080,327440,31007.9
41,9240,-1360,1633,12.93,368.65,-70.80,20,368.00,372.35,20,31100.00,20,480.55,485.35,20,52.45,485.25,19.16,723,-1540,2960,31007.9
42,13500,6040,1567,12.70,323.00,-65.00,40,323.15,325.35,20,31200.00,20,534.90,537.90,20,58.95,536.45,19.58,1175,2060,7240,31007.9
43,12240,3920,1818,12.49,290.45,-49.75,20,280.50,282.65,20,31300.00,120,588.30,607.00,40,53.80,585.90,20.50,837,-120,4740,31007.9
