,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
301,KOTAKBANK_10-01-2019_14:30.csv,1221.15,0.6319603356216629,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1220.0,","-22.57,-16.8,-19.9,-14.0,","21.88,25.65,23.81,20.61,","1240.0,1260.0,1200.0,1220.0,","1300.0,1320.0,1000.0,1260.0,","67.27,81.38,58.78,96.27,","59.14,76.26,91.76,50.51,"
302,KOTAKBANK_10-01-2019_15:00.csv,1225.3,0.6262857142857143,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1220.0,","-20.96,-17.72,-17.39,-21.28,","16.23,21.2,29.41,17.22,","1240.0,1260.0,1200.0,1220.0,","1320.0,1300.0,1100.0,1260.0,","65.78,79.88,56.8,96.05,","61.26,77.61,92.1,52.31,"
303,KOTAKBANK_10-01-2019_15:25.csv,1217.75,0.6253328261696462,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-24.49,-28.33,-24.62,-26.67,","22.67,22.27,29.41,22.65,","1240.0,1260.0,1200.0,1180.0,","1320.0,1300.0,1100.0,1240.0,","68.48,81.75,60.03,96.45,","58.21,75.66,91.46,67.62,"
304,KOTAKBANK_10-01-2019_15:32.csv,1218.0,0.6267578867350817,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-24.77,-26.69,-25.04,-35.71,","22.83,27.54,32.39,24.64,","1240.0,1260.0,1200.0,1180.0,","1320.0,1300.0,1100.0,1240.0,","68.31,81.74,60.11,96.6,","58.28,75.48,91.32,67.25,"
305,KOTAKBANK_11-01-2019_09:00.csv,1218.0,0.628854206318995,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","940.0,980.0,940.0,980.0,","940.0,1500.0,940.0,1500.0,","68.24,81.65,60.05,96.58,","58.32,75.56,91.36,80.92,"
306,KOTAKBANK_11-01-2019_09:30.csv,1222.2,0.6550770446463848,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1220.0,","-0.89,-0.85,-2.03,nan,","-4.78,-5.02,nan,-0.15,","1220.0,1240.0,1220.0,1160.0,","1300.0,980.0,980.0,1400.0,","66.62,80.61,58.27,100.0,","60.08,76.57,100.0,50.97,"
307,KOTAKBANK_11-01-2019_10:00.csv,1219.45,0.6240740740740741,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-4.64,-4.42,-4.88,-10.0,","5.49,2.54,0.0,5.29,","1260.0,1220.0,1200.0,1180.0,","1300.0,1340.0,1240.0,900.0,","67.46,81.2,59.23,96.3,","58.64,75.43,91.08,67.09,"
308,KOTAKBANK_11-01-2019_10:30.csv,1221.1,0.6291044776119403,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-5.13,-5.83,-4.15,-10.0,","1.23,-1.32,-12.12,1.16,","1260.0,1220.0,1200.0,1180.0,","1300.0,1340.0,1240.0,1100.0,","67.21,80.68,58.5,96.37,","59.51,75.86,91.32,67.91,"
309,KOTAKBANK_11-01-2019_11:00.csv,1219.0,0.6449925261584455,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-3.92,-3.96,-2.73,-10.0,","1.23,4.17,5.13,3.41,","1260.0,1220.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1100.0,","67.75,81.62,59.63,96.19,","58.34,75.43,90.79,67.25,"
310,KOTAKBANK_11-01-2019_11:30.csv,1215.55,0.6457399103139013,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-8.15,-10.8,-8.66,-7.32,","2.23,2.95,-2.78,2.86,","1260.0,1220.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","68.81,82.05,60.77,96.34,","57.21,74.2,90.38,66.2,"
311,KOTAKBANK_11-01-2019_12:00.csv,1215.55,0.6639435573709618,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-8.41,-12.38,-7.89,-10.0,","10.07,8.73,5.13,7.61,","1220.0,1260.0,1200.0,1180.0,","1380.0,1340.0,1240.0,1260.0,","69.14,82.72,60.89,96.44,","56.94,73.87,90.11,65.74,"
312,KOTAKBANK_11-01-2019_12:30.csv,1217.0,0.6696495152870992,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-4.88,-7.27,-3.08,-10.0,","7.13,8.0,7.5,10.05,","1220.0,1260.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","68.36,81.98,60.18,96.29,","57.52,74.34,90.27,66.08,"
313,KOTAKBANK_11-01-2019_13:00.csv,1220.0,0.673774784885896,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","0.0,-3.96,-2.03,-10.0,","3.6,2.54,7.5,5.82,","1220.0,1260.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","67.61,81.33,59.22,96.35,","58.74,75.06,90.26,67.11,"
314,KOTAKBANK_11-01-2019_13:30.csv,1221.05,0.7034428794992176,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","0.44,-3.51,1.31,-10.0,","2.03,-8.49,-2.78,-1.8,","1220.0,1320.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","66.84,80.32,58.43,96.3,","59.4,76.67,90.97,68.38,"
315,KOTAKBANK_11-01-2019_14:00.csv,1222.5,0.6716473664549869,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","1.1,-2.61,3.06,-2.33,","-2.55,0.0,-8.82,-4.29,","1220.0,1240.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","66.44,80.79,57.86,96.08,","60.01,76.12,91.33,68.72,"
316,KOTAKBANK_11-01-2019_14:30.csv,1225.25,0.6702803738317757,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","2.59,0.84,3.68,-2.33,","-10.55,-15.0,-15.62,-13.33,","1240.0,1220.0,1200.0,1180.0,","1300.0,1380.0,1240.0,1260.0,","65.41,80.17,56.88,96.22,","61.43,77.47,91.51,69.77,"
317,KOTAKBANK_11-01-2019_15:00.csv,1224.7,0.6706857573474001,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-1.35,-0.85,0.17,2.22,","-11.06,-12.75,-17.46,-10.39,","1240.0,1220.0,1200.0,1180.0,","1300.0,1260.0,1240.0,1260.0,","65.93,80.31,57.1,96.18,","61.16,77.46,91.56,70.09,"
318,KOTAKBANK_11-01-2019_15:25.csv,1221.75,0.6720816018133736,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-8.94,-11.32,-7.5,-10.0,","-1.47,-4.55,-15.62,-2.41,","1240.0,1220.0,1200.0,1180.0,","1300.0,1260.0,1240.0,1260.0,","67.32,81.61,58.48,96.18,","59.94,77.17,91.97,68.98,"
319,KOTAKBANK_11-01-2019_15:32.csv,1218.5,0.6699321778447627,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-8.41,-13.46,-8.08,-10.0,","-2.55,-9.52,-15.62,-3.66,","1240.0,1220.0,1200.0,1180.0,","1300.0,1260.0,1240.0,1260.0,","68.63,82.5,60.16,96.44,","58.5,76.02,91.28,67.43,"
320,KOTAKBANK_14-01-2019_09:00.csv,1218.5,0.6671692423671316,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","940.0,980.0,940.0,980.0,","940.0,1500.0,940.0,1500.0,","68.36,82.21,59.98,96.34,","58.64,76.28,91.45,67.66,"
321,KOTAKBANK_14-01-2019_09:30.csv,1220.0,0.6690539012438749,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-9.62,-10.15,-7.78,nan,","3.56,4.59,nan,1.85,","1240.0,940.0,1200.0,900.0,","1260.0,1300.0,1240.0,1500.0,","67.03,80.43,58.85,100.0,","58.48,74.64,100.0,67.0,"
322,KOTAKBANK_14-01-2019_10:00.csv,1219.4,0.6957537982080251,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-7.44,-10.15,-6.2,nan,","1.08,8.37,nan,1.85,","1240.0,1280.0,1200.0,1180.0,","1300.0,1340.0,1160.0,880.0,","67.14,80.81,59.01,100.0,","58.3,74.06,100.0,66.76,"
323,KOTAKBANK_14-01-2019_10:30.csv,1214.65,0.6776141940354851,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-19.61,-25.43,-16.4,-50.0,","9.8,9.96,nan,9.14,","1240.0,1220.0,1200.0,1220.0,","1300.0,1340.0,880.0,1500.0,","69.17,82.19,61.16,96.07,","56.32,73.44,100.0,64.84,"
324,KOTAKBANK_14-01-2019_11:00.csv,1219.75,0.6832321699544764,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-8.52,-15.43,-10.23,-55.56,","2.95,3.7,nan,3.64,","1240.0,1220.0,1200.0,1220.0,","1300.0,1400.0,880.0,1500.0,","67.38,80.96,58.97,96.0,","58.21,74.41,100.0,66.89,"
