,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
1532,TECHM_09-05-2019_11:02.csv,807.2,0.4687116564417178,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","1.23,5.05,6.67,7.52,","-7.24,-8.28,-14.29,-11.24,","840.0,830.0,780.0,770.0,","800.0,820.0,800.0,520.0,","90.0,68.4,77.42,57.34,","54.07,65.13,75.02,59.77,"
1533,TECHM_09-05-2019_11:18.csv,806.0,0.4697903822441431,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","1.23,0.66,6.67,2.42,","-5.57,-6.44,-14.29,-6.17,","840.0,830.0,780.0,770.0,","800.0,820.0,790.0,800.0,","90.26,68.94,77.9,58.17,","53.41,64.54,74.53,59.08,"
1534,TECHM_09-05-2019_11:33.csv,806.0,0.477832512315271,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,-0.33,-3.16,-0.91,","-2.82,-1.29,-14.29,-3.12,","840.0,830.0,800.0,780.0,","860.0,800.0,790.0,520.0,","90.78,68.85,78.15,58.23,","53.44,64.5,75.19,59.02,"
1535,TECHM_09-05-2019_11:45.csv,807.0,0.480840543881335,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,0.99,-3.16,2.21,","-4.64,-1.29,-14.29,-3.12,","840.0,830.0,800.0,780.0,","860.0,820.0,790.0,520.0,","90.8,68.66,78.09,57.83,","53.93,64.77,75.32,59.39,"
1536,TECHM_09-05-2019_12:00.csv,807.4,0.4802469135802469,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,0.99,2.97,2.21,","-8.22,-1.29,-14.29,-3.12,","840.0,830.0,800.0,780.0,","820.0,860.0,790.0,520.0,","91.08,68.8,77.82,57.66,","54.19,64.64,75.05,59.36,"
1537,TECHM_09-05-2019_12:15.csv,809.0,0.4764851485148514,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,3.83,4.85,4.94,","-9.47,-12.95,-14.29,-3.12,","830.0,840.0,800.0,780.0,","820.0,860.0,790.0,520.0,","90.73,67.68,76.94,56.55,","55.13,66.35,75.71,60.16,"
1538,TECHM_09-05-2019_12:30.csv,808.75,0.4758961681087763,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,3.83,4.85,4.94,","-9.47,-12.95,-14.29,-3.12,","830.0,840.0,800.0,780.0,","820.0,860.0,790.0,520.0,","90.69,67.69,76.92,56.64,","55.03,66.32,75.71,60.1,"
1539,TECHM_09-05-2019_12:45.csv,809.2,0.4758961681087763,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,3.53,4.85,4.94,","-10.23,-11.74,-14.29,-3.12,","830.0,840.0,800.0,780.0,","820.0,860.0,790.0,520.0,","90.76,67.67,76.97,56.48,","55.24,66.37,75.69,60.21,"
1540,TECHM_09-05-2019_13:00.csv,808.0,0.4777227722772277,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,3.53,4.85,3.7,","-10.75,-11.74,-14.29,-3.12,","830.0,900.0,800.0,780.0,","820.0,860.0,790.0,520.0,","90.98,68.25,77.39,57.23,","54.57,65.74,75.27,59.64,"
1541,TECHM_09-05-2019_13:15.csv,808.1,0.4764851485148514,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,2.27,4.85,3.28,","-7.73,-7.17,-14.29,-3.12,","830.0,900.0,800.0,770.0,","860.0,820.0,790.0,520.0,","90.75,68.09,77.08,57.07,","54.63,65.61,75.54,59.82,"
1542,TECHM_09-05-2019_13:30.csv,809.6,0.4715346534653465,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-17.65,3.83,4.85,5.54,","-12.06,-11.35,-14.29,-3.12,","830.0,840.0,780.0,840.0,","820.0,860.0,800.0,790.0,","90.54,67.48,76.63,56.27,","55.46,66.23,76.0,60.49,"
1543,TECHM_09-05-2019_13:46.csv,808.85,0.4721189591078067,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-2.56,3.83,4.85,5.54,","-14.49,-13.36,-14.29,-3.12,","830.0,840.0,780.0,840.0,","820.0,860.0,800.0,790.0,","90.02,67.89,77.16,56.67,","55.18,66.05,75.52,60.02,"
1544,TECHM_09-05-2019_14:01.csv,808.4,0.4715346534653465,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-2.56,3.53,4.85,4.53,","-12.32,-9.41,-14.29,-3.12,","830.0,840.0,780.0,840.0,","820.0,860.0,800.0,790.0,","89.97,67.97,77.14,56.9,","54.91,65.81,75.5,59.88,"
1545,TECHM_09-05-2019_14:15.csv,809.3,0.4714640198511166,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-2.56,2.9,4.85,3.49,","-12.32,-9.79,-14.29,-3.12,","830.0,840.0,770.0,820.0,","820.0,860.0,800.0,790.0,","89.76,67.58,76.76,56.44,","55.42,66.29,75.87,60.34,"
1546,TECHM_09-05-2019_14:32.csv,810.0,0.473358116480793,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-3.9,5.94,4.85,7.32,","-12.32,-13.36,-14.29,-16.47,","830.0,840.0,820.0,780.0,","820.0,860.0,790.0,800.0,","89.94,67.2,76.83,55.96,","55.7,66.67,75.86,61.38,"
1547,TECHM_09-05-2019_14:45.csv,812.3,0.4691358024691358,"900.0,840.0,860.0,820.0,","800.0,780.0,810.0,760.0,","-2.56,8.79,4.85,9.41,","-12.32,-13.36,-12.75,-14.29,","830.0,900.0,780.0,840.0,","820.0,860.0,790.0,800.0,","89.49,65.97,76.09,54.64,","56.87,67.59,51.29,76.55,"
1548,TECHM_09-05-2019_15:04.csv,809.75,0.4668304668304668,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-1.27,6.81,7.11,8.28,","-12.32,-19.85,-14.29,-19.64,","830.0,900.0,780.0,840.0,","820.0,860.0,800.0,790.0,","89.97,67.2,76.7,56.04,","55.54,66.82,75.7,61.4,"
1549,TECHM_09-05-2019_15:15.csv,809.05,0.4673242909987669,"900.0,840.0,860.0,820.0,","800.0,780.0,760.0,790.0,","-1.27,3.22,5.77,7.32,","-12.32,-20.31,-14.29,-19.64,","830.0,900.0,770.0,840.0,","820.0,840.0,800.0,790.0,","89.85,67.81,76.92,56.42,","55.23,66.86,75.64,61.18,"
1550,TECHM_09-05-2019_15:30.csv,810.75,0.4697903822441431,"900.0,840.0,860.0,820.0,","800.0,780.0,810.0,760.0,","-2.56,4.14,2.97,7.52,","-23.44,-26.61,-18.8,-14.29,","830.0,900.0,780.0,840.0,","820.0,840.0,800.0,790.0,","89.59,66.84,76.5,55.55,","56.3,67.65,50.45,76.24,"
1551,TECHM_09-05-2019_15:45.csv,810.4,0.4703703703703704,"900.0,840.0,860.0,820.0,","800.0,780.0,810.0,760.0,","-2.56,4.14,2.97,9.59,","-23.44,-29.75,-18.8,-14.29,","830.0,900.0,770.0,810.0,","820.0,840.0,800.0,790.0,","90.02,67.5,77.22,55.85,","56.24,67.59,50.23,75.74,"
1552,TECHM_13-05-2019_09:00.csv,813.4,0.467065868263473,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","680.0,830.0,680.0,830.0,","680.0,960.0,680.0,960.0,","92.17,68.83,55.08,79.46,","58.02,69.7,52.02,64.08,"
1553,TECHM_13-05-2019_09:15.csv,813.4,0.467065868263473,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","680.0,830.0,680.0,830.0,","680.0,960.0,680.0,960.0,","92.17,68.83,55.08,79.46,","58.02,69.7,52.02,64.08,"
1554,TECHM_13-05-2019_09:30.csv,811.8,0.4683393070489845,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","13.7,11.04,9.38,nan,","nan,-10.08,nan,nan,","840.0,880.0,780.0,790.0,","520.0,790.0,520.0,800.0,","90.3,66.89,55.21,100.0,","100.0,68.49,100.0,100.0,"
1555,TECHM_13-05-2019_09:45.csv,816.45,0.4576074332171893,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","12.5,17.3,15.51,23.18,","-11.02,-6.94,-12.05,-17.14,","840.0,820.0,780.0,800.0,","520.0,990.0,810.0,520.0,","89.75,64.17,52.24,73.92,","59.6,69.96,53.78,65.57,"
1556,TECHM_13-05-2019_10:00.csv,818.75,0.4423292273236282,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","32.98,23.16,21.3,25.42,","-11.02,-9.62,-12.05,-17.14,","840.0,900.0,780.0,800.0,","800.0,520.0,520.0,810.0,","87.81,62.71,50.77,73.17,","60.51,70.75,54.91,66.29,"
1557,TECHM_13-05-2019_10:16.csv,819.9,0.4192872117400419,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","25.59,32.98,23.56,26.34,","-18.53,-18.02,-15.67,-17.14,","840.0,820.0,820.0,780.0,","800.0,520.0,790.0,520.0,","62.15,87.87,50.06,72.94,","61.41,71.49,55.54,66.55,"
1558,TECHM_13-05-2019_10:30.csv,824.35,0.4228751311647429,"840.0,900.0,860.0,830.0,","800.0,780.0,820.0,810.0,","32.21,41.67,33.46,32.34,","-22.87,-25.96,-21.59,-25.5,","840.0,900.0,820.0,780.0,","800.0,880.0,790.0,520.0,","59.46,86.99,70.55,53.51,","63.51,73.66,52.4,57.72,"
1559,TECHM_13-05-2019_10:45.csv,823.1,0.4260230849947534,"840.0,900.0,860.0,830.0,","800.0,780.0,820.0,810.0,","28.24,38.24,31.15,30.1,","-20.3,-24.76,-20.61,-22.14,","840.0,900.0,820.0,780.0,","800.0,880.0,790.0,520.0,","60.25,86.68,71.07,54.2,","62.89,73.22,51.77,57.39,"
1560,TECHM_13-05-2019_11:00.csv,823.2,0.4387865655471289,"900.0,840.0,860.0,830.0,","800.0,780.0,820.0,810.0,","35.71,26.56,28.4,29.38,","-20.3,-30.35,-22.34,-26.13,","840.0,900.0,820.0,780.0,","800.0,880.0,790.0,520.0,","86.9,60.25,71.31,54.22,","62.76,73.49,51.79,57.51,"
1561,TECHM_13-05-2019_11:16.csv,823.0,0.4389189189189189,"900.0,840.0,860.0,830.0,","800.0,780.0,820.0,810.0,","37.62,25.79,29.8,26.94,","-25.55,-28.43,-23.6,-26.13,","840.0,900.0,820.0,780.0,","800.0,880.0,790.0,520.0,","87.25,60.54,71.86,54.47,","63.08,73.36,51.71,57.31,"
1562,TECHM_13-05-2019_11:30.csv,820.65,0.4302449414270501,"840.0,900.0,860.0,830.0,","800.0,780.0,820.0,810.0,","19.43,22.22,22.17,22.25,","-22.12,-23.58,-23.6,-19.81,","840.0,900.0,820.0,780.0,","800.0,810.0,790.0,770.0,","62.27,88.25,72.38,55.9,","61.9,72.4,50.38,56.24,"
1563,TECHM_13-05-2019_11:45.csv,820.25,0.4240837696335079,"840.0,900.0,860.0,830.0,","800.0,780.0,820.0,810.0,","18.5,23.17,19.37,19.67,","-21.39,-20.74,-19.4,-23.65,","840.0,820.0,820.0,810.0,","800.0,810.0,790.0,770.0,","62.69,88.56,73.51,56.38,","61.84,72.35,50.15,56.11,"
1564,TECHM_13-05-2019_12:01.csv,819.45,0.4219895287958115,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","15.06,25.0,15.0,18.26,","-23.62,-20.74,-21.26,-17.14,","840.0,900.0,820.0,780.0,","800.0,810.0,770.0,790.0,","62.9,88.61,50.36,74.12,","61.43,71.65,55.58,66.66,"
1565,TECHM_13-05-2019_12:16.csv,818.0,0.4205020920502092,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","17.54,25.0,15.17,17.13,","-23.62,-18.02,-21.26,-17.14,","840.0,900.0,820.0,780.0,","800.0,810.0,770.0,790.0,","64.08,88.89,51.34,74.76,","60.82,71.26,54.77,65.86,"
1566,TECHM_13-05-2019_12:30.csv,815.55,0.4260042283298097,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","12.96,21.25,13.27,15.57,","-18.53,-14.91,-18.4,-17.14,","840.0,900.0,820.0,780.0,","800.0,810.0,770.0,790.0,","65.35,89.61,52.95,76.03,","59.18,69.95,53.27,64.55,"
1567,TECHM_13-05-2019_12:46.csv,814.85,0.4287234042553191,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","12.69,22.22,11.46,12.68,","-8.33,-15.93,-18.4,-9.7,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,790.0,","65.45,89.49,53.31,75.81,","58.92,70.01,53.0,64.56,"
1568,TECHM_13-05-2019_13:01.csv,814.95,0.419831223628692,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","12.96,21.25,9.19,12.68,","-5.22,-8.26,-7.96,-6.49,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,790.0,","65.27,89.22,53.33,75.7,","58.57,69.59,52.87,64.16,"
1569,TECHM_13-05-2019_13:16.csv,818.15,0.4244984160506864,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","17.06,26.74,16.67,20.8,","-5.22,-21.86,-7.96,-20.59,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,790.0,","63.83,88.85,51.24,75.49,","59.7,71.16,54.38,64.98,"
1570,TECHM_13-05-2019_13:31.csv,819.4,0.4236037934668072,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","17.06,26.74,15.84,20.8,","-17.49,-23.0,-7.96,-20.59,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,790.0,","63.15,88.41,50.4,73.68,","61.17,71.7,55.06,66.76,"
1571,TECHM_13-05-2019_13:46.csv,816.75,0.4236401673640167,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","14.02,21.25,12.73,13.11,","-17.49,-16.44,-7.96,-16.73,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,790.0,","64.39,88.9,52.13,74.34,","60.03,71.24,53.78,65.81,"
