,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
888,NIFTY_06-03-2019_12:30.csv,11047.9,1.7680172043010751,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","29.88,12.9,31.66,15.38,","-129.95,-182.98,-154.12,-128.57,","11200.0,11100.0,11000.0,10950.0,","10900.0,10800.0,10750.0,10700.0,","55.98,64.8,50.25,61.2,","53.92,60.13,63.27,65.44,"
889,NIFTY_06-03-2019_13:00.csv,11037.05,1.7613665077573573,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","11.98,-17.39,19.21,-15.79,","-84.13,-134.71,-127.37,-113.33,","11100.0,11200.0,11000.0,11050.0,","10900.0,10800.0,10750.0,10800.0,","57.53,66.22,51.68,62.73,","52.99,59.48,62.82,65.04,"
890,NIFTY_06-03-2019_13:30.csv,11025.25,1.7422414154542791,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","-11.18,-22.73,-2.0,-32.0,","-68.87,-149.38,-148.28,-109.84,","11100.0,11200.0,11000.0,10900.0,","10900.0,10800.0,10750.0,10800.0,","58.75,66.97,53.1,63.8,","52.07,59.08,62.68,64.88,"
891,NIFTY_06-03-2019_14:00.csv,11024.2,1.7562739259889408,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","-12.67,-28.57,-1.49,-43.48,","-77.58,-214.17,-213.04,-161.22,","11100.0,11200.0,11000.0,10950.0,","10900.0,10800.0,10800.0,10750.0,","58.93,66.7,53.26,63.81,","52.09,59.57,63.21,65.25,"
892,NIFTY_06-03-2019_14:30.csv,11043.35,1.782213194383114,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","13.33,0.0,18.4,-10.0,","-168.28,-311.34,-232.31,-178.26,","11100.0,11200.0,11000.0,10950.0,","10900.0,10800.0,10800.0,10750.0,","56.81,65.21,50.85,61.76,","53.84,61.21,64.33,66.27,"
893,NIFTY_06-03-2019_15:00.csv,11048.25,1.9105995258633,"11100.0,11200.0,11050.0,11150.0,","11000.0,10900.0,10800.0,10700.0,","1.17,-17.39,14.64,-24.53,","-178.77,-311.34,-242.86,-190.91,","11100.0,11200.0,11000.0,10950.0,","10900.0,10800.0,10800.0,10750.0,","56.9,65.8,50.26,62.32,","54.56,61.59,64.27,66.11,"
894,NIFTY_06-03-2019_15:25.csv,11056.3,1.9775195676677868,"11100.0,11200.0,11150.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","0.59,-22.73,-37.5,-50.0,","-312.4,-478.26,-323.53,-245.95,","11100.0,11200.0,11000.0,11050.0,","11000.0,10900.0,10800.0,10750.0,","56.59,65.85,62.49,70.82,","55.86,62.41,64.92,66.85,"
895,NIFTY_06-03-2019_15:32.csv,11050.65,2.0145221545999754,"11100.0,11200.0,11150.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","-1.2,-12.5,-15.79,-50.0,","-272.39,-478.26,-359.57,-255.56,","11100.0,11200.0,11000.0,11050.0,","10900.0,11000.0,10800.0,10750.0,","57.44,66.44,63.22,71.26,","55.27,61.98,64.61,66.6,"
896,NIFTY_07-03-2019_09:00.csv,11053.0,2.09902425228028,"11100.0,11200.0,11150.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","11100.0,11200.0,11000.0,11050.0,","11000.0,10900.0,10800.0,10750.0,","57.17,66.71,62.82,70.59,","55.73,62.94,65.33,67.09,"
897,NIFTY_07-03-2019_09:30.csv,11061.4,1.9597370739053428,"11100.0,11200.0,11150.0,11300.0,","11000.0,10900.0,10800.0,10950.0,","-83.16,-666.67,-225.0,-500.0,","-123.7,-569.23,-700.0,-444.0,","11050.0,11200.0,11000.0,11050.0,","10800.0,11250.0,10600.0,10500.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
