,Name,Curprice,R1,R2,R3,R4,S1,S2,S3,S4
51,TCS_07-01-2019_13:30,1902.7,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
52,TCS_07-01-2019_14:00,1903.15,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
53,TCS_07-01-2019_14:30,1897.05,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1860.0
54,TCS_07-01-2019_15:00,1890.95,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1860.0
55,TCS_07-01-2019_15:32,1899.9,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1860.0
56,TCS_08-01-2019_09:00,1898.0,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1860.0
57,TCS_08-01-2019_09:30,1895.25,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1860.0
58,TCS_08-01-2019_10:00,1890.45,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
59,TCS_08-01-2019_10:30,1886.95,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
60,TCS_08-01-2019_11:00,1888.75,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
61,TCS_08-01-2019_11:30,1890.75,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
62,TCS_08-01-2019_12:00,1890.8,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
63,TCS_08-01-2019_12:30,1890.65,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
64,TCS_08-01-2019_13:00,1889.25,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
65,TCS_08-01-2019_13:30,1886.8,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
66,TCS_08-01-2019_14:00,1894.0,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
67,TCS_08-01-2019_14:30,1894.55,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
68,TCS_08-01-2019_15:00,1889.3,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
69,TCS_08-01-2019_15:25,1892.6,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
70,TCS_08-01-2019_15:32,1891.0,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
71,TCS_09-01-2019_09:00,1891.0,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
72,TCS_09-01-2019_09:30,1912.25,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
73,TCS_09-01-2019_10:00,1915.0,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
74,TCS_09-01-2019_10:30,1913.25,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
75,TCS_09-01-2019_11:00,1907.75,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
76,TCS_09-01-2019_11:30,1909.5,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
77,TCS_09-01-2019_12:00,1902.0,2000.0,2200.0,2100.0,1920.0,1700.0,1800.0,1850.0,1900.0
78,TCS_09-01-2019_12:30,1890.95,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
79,TCS_09-01-2019_13:00,1895.6,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
80,TCS_09-01-2019_13:30,1891.5,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
81,TCS_09-01-2019_14:00,1875.5,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1840.0
82,TCS_09-01-2019_14:30,1886.2,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
83,TCS_09-01-2019_15:00,1885.35,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
84,TCS_09-01-2019_15:25,1886.5,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
85,TCS_09-01-2019_15:32,1884.6,2000.0,2200.0,1900.0,2100.0,1700.0,1800.0,1850.0,1880.0
86,TCS_10-01-2019_09:00,1884.6,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
87,TCS_10-01-2019_09:30,1881.15,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
88,TCS_10-01-2019_10:00,1894.85,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
89,TCS_10-01-2019_10:30,1887.9,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
90,TCS_10-01-2019_11:00,1893.0,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
91,TCS_10-01-2019_11:30,1895.5,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1880.0,1850.0
92,TCS_10-01-2019_12:00,1897.2,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1880.0,1850.0
93,TCS_10-01-2019_12:30,1892.0,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1880.0,1850.0
94,TCS_10-01-2019_13:00,1891.5,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
95,TCS_10-01-2019_13:30,1895.15,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
96,TCS_10-01-2019_14:00,1897.4,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
97,TCS_10-01-2019_14:30,1899.95,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
98,TCS_10-01-2019_15:00,1896.4,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1850.0,1880.0
99,TCS_10-01-2019_15:25,1884.45,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1880.0
100,TCS_10-01-2019_15:32,1883.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1880.0
101,TCS_11-01-2019_09:00,1883.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1880.0
102,TCS_11-01-2019_09:30,1856.35,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1750.0
103,TCS_11-01-2019_10:00,1852.4,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1750.0
104,TCS_11-01-2019_10:30,1851.75,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1750.0
105,TCS_11-01-2019_11:00,1850.5,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1850.0,1750.0
106,TCS_11-01-2019_11:30,1846.9,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1840.0
107,TCS_11-01-2019_12:00,1846.3,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1840.0
108,TCS_11-01-2019_12:30,1844.15,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1750.0,1840.0
109,TCS_11-01-2019_13:00,1841.25,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1750.0,1840.0
110,TCS_11-01-2019_13:30,1840.2,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1750.0,1840.0
111,TCS_11-01-2019_14:00,1840.25,2000.0,1900.0,2100.0,1920.0,1700.0,1800.0,1750.0,1840.0
112,TCS_11-01-2019_14:30,1837.65,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1820.0
113,TCS_11-01-2019_15:00,1839.65,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1820.0
114,TCS_11-01-2019_15:25,1842.4,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1840.0
115,TCS_11-01-2019_15:32,1843.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1840.0
116,TCS_14-01-2019_09:00,1843.45,2000.0,1900.0,2100.0,1950.0,1800.0,1700.0,1750.0,1840.0
117,TCS_14-01-2019_09:30,1826.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1820.0
118,TCS_14-01-2019_10:00,1818.6,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
119,TCS_14-01-2019_10:30,1811.7,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
120,TCS_14-01-2019_11:00,1815.35,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
121,TCS_14-01-2019_11:30,1816.35,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
122,TCS_14-01-2019_12:00,1815.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
123,TCS_14-01-2019_12:30,1813.65,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
124,TCS_14-01-2019_13:00,1815.0,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
125,TCS_14-01-2019_13:30,1814.65,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
126,TCS_14-01-2019_14:00,1814.3,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
127,TCS_14-01-2019_14:30,1815.6,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
128,TCS_14-01-2019_15:00,1815.2,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
129,TCS_14-01-2019_15:25,1813.3,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
130,TCS_14-01-2019_15:32,1815.45,2000.0,1900.0,2100.0,1950.0,1700.0,1800.0,1750.0,1760.0
