,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
426,ESCORTS_22-01-2019_14:00.csv,718.5,0.6035901271503366,"760.0,740.0,800.0,720.0,","700.0,660.0,680.0,640.0,","-41.0,-46.07,-16.67,-42.86,","38.55,46.34,40.86,nan,","740.0,720.0,740.0,400.0,","760.0,780.0,720.0,700.0,","73.46,62.91,86.06,50.95,","61.6,80.32,71.42,100.0,"
427,ESCORTS_22-01-2019_14:30.csv,719.5,0.6116941529235382,"760.0,740.0,800.0,780.0,","700.0,660.0,680.0,640.0,","-41.0,-45.31,-16.67,-20.0,","33.77,42.11,40.86,-10.0,","740.0,720.0,740.0,400.0,","760.0,780.0,720.0,680.0,","72.35,62.49,85.69,80.38,","62.88,81.41,72.15,86.67,"
428,ESCORTS_22-01-2019_15:00.csv,719.15,0.6103216155572176,"760.0,740.0,800.0,780.0,","700.0,660.0,680.0,640.0,","-39.6,-51.63,-16.67,-26.92,","40.35,42.11,40.86,-10.0,","740.0,720.0,700.0,740.0,","760.0,780.0,720.0,680.0,","73.02,62.97,85.65,80.72,","62.26,81.44,72.15,86.7,"
429,ESCORTS_22-01-2019_15:25.csv,721.35,0.6224719101123596,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","-34.29,-34.13,-16.67,-20.0,","38.92,33.67,45.0,33.73,","740.0,720.0,700.0,540.0,","760.0,780.0,680.0,720.0,","72.38,61.74,85.4,80.35,","62.99,50.9,81.49,73.3,"
430,ESCORTS_22-01-2019_15:32.csv,721.85,0.6241560390097525,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","-25.89,-32.86,-16.67,-22.22,","37.42,33.67,45.0,31.25,","740.0,720.0,700.0,400.0,","760.0,780.0,680.0,720.0,","72.12,61.43,85.23,80.14,","63.28,51.24,81.67,73.54,"
431,ESCORTS_23-01-2019_09:00.csv,720.65,0.6242469879518072,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","400.0,720.0,400.0,720.0,","400.0,840.0,400.0,840.0,","71.86,61.64,85.52,80.26,","63.01,50.44,81.33,73.61,"
432,ESCORTS_23-01-2019_09:30.csv,722.0,0.6177347242921013,"740.0,760.0,800.0,780.0,","700.0,720.0,660.0,680.0,","7.31,6.19,0.0,0.0,","-7.79,-15.09,nan,nan,","720.0,740.0,400.0,540.0,","760.0,400.0,400.0,860.0,","60.69,71.17,100.0,100.0,","63.21,100.0,100.0,100.0,"
433,ESCORTS_23-01-2019_10:00.csv,722.65,0.5992700729927007,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","5.36,6.02,9.09,7.02,","4.05,2.87,0.0,3.53,","760.0,720.0,740.0,700.0,","400.0,860.0,720.0,640.0,","70.34,60.12,83.43,78.29,","62.55,51.53,80.16,72.37,"
434,ESCORTS_23-01-2019_10:30.csv,720.85,0.5888324873096447,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","8.62,6.88,3.23,1.85,","10.75,10.29,0.0,18.0,","760.0,720.0,680.0,740.0,","400.0,860.0,720.0,700.0,","70.67,61.34,83.76,78.7,","61.41,50.49,80.1,71.0,"
435,ESCORTS_23-01-2019_11:00.csv,729.45,0.6053019145802649,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","23.74,24.81,25.0,25.35,","-22.06,-29.24,9.09,-2.5,","760.0,720.0,680.0,740.0,","740.0,400.0,720.0,640.0,","66.13,55.88,80.56,74.59,","66.63,55.71,81.65,75.51,"
