,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,75,1697.30,1888.05,1125,9250.00,300,0.15,1.60,3000,-,-,-,-,-,750,11016.9
1,-,-,-,-,-,-,1125,1535.55,1812.85,1125,9300.00,-,-,1.75,3000,-,-,-,-,-,-,11016.9
2,-,-,-,-,-,-,1125,1492.10,1762.65,1125,9350.00,-,-,2.00,3000,-,-,-,-,-,-,11016.9
3,-,-,-,-,-,-,7350,1445.20,1712.35,1125,9400.00,-,-,2.00,3000,-,-,-,-,-,-,11016.9
4,-,-,-,-,-,-,7350,1400.20,1662.05,1125,9450.00,-,-,2.00,3000,-,-,-,-,-,-,11016.9
5,75,-,-,-,-,-,1125,1416.95,1611.15,1125,9500.00,1500,0.70,1.65,450,2.45,2.80,51.70,100,-,75,11016.9
6,-,-,-,-,-,-,1125,1313.90,1559.55,1125,9550.00,-,-,1.95,4500,-,-,-,-,-,-,11016.9
7,-,-,-,-,-,-,1125,1270.75,1508.25,1125,9600.00,1200,0.05,1.85,150,-,-,-,-,-,-,11016.9
8,-,-,-,-,-,-,1125,1220.75,1456.65,1125,9650.00,-,-,1.95,4500,-,-,-,-,-,-,11016.9
9,-,-,-,-,-,-,1125,1174.45,1404.85,1125,9700.00,300,0.10,1.95,150,-,-,-,-,-,-,11016.9
10,-,-,-,-,-,-,1125,1130.85,1385.25,1125,9750.00,-,-,2.20,225,-,-,-,-,-,-,11016.9
11,-,-,-,-,-,-,1125,1117.40,1329.50,1125,9800.00,300,0.65,1.50,3000,1.30,1.70,39.50,10,450,450,11016.9
12,-,-,-,-,-,-,7500,1154.40,1217.20,1125,9850.00,-,-,2.00,750,-,-,-,-,-,-,11016.9
13,-,-,-,-,-,-,7500,1104.45,1164.85,1125,9900.00,1200,0.15,1.70,1500,-,-,-,-,-,-,11016.9
14,-,-,-,-,-,-,7500,1054.45,1111.65,7500,9950.00,-,-,2.00,7500,-,-,-,-,-,-,11016.9
15,600,-,3,-,986.00,-48.15,75,1034.00,1047.65,75,10000.00,4650,1.30,1.35,3525,-0.80,1.30,32.39,1523,9450,670125,11016.9
16,-,-,-,-,-,-,7500,966.35,1021.70,1125,10050.00,150,0.75,2.00,4500,-,-,-,-,-,-,11016.9
17,-,-,-,-,-,-,75,915.90,967.00,1125,10100.00,1125,1.30,1.35,2175,-0.95,1.35,29.63,441,12000,53025,11016.9
18,-,-,-,-,-,-,7500,865.85,916.10,1125,10150.00,600,0.80,2.20,600,-,-,-,-,-,-,11016.9
19,-,-,-,-,-,-,75,816.30,864.20,1125,10200.00,7125,1.55,1.60,4575,-1.20,1.60,27.32,1062,1425,78450,11016.9
20,-,-,-,-,-,-,7500,766.65,814.40,7500,10250.00,300,1.30,2.90,3000,-,-,-,-,-,-,11016.9
21,150,-,-,-,-,-,75,734.65,749.00,75,10300.00,4050,1.95,2.00,1950,-1.85,1.95,25.03,1266,21450,241725,11016.9
22,-,-,-,-,-,-,75,667.85,715.25,1125,10350.00,150,2.10,2.20,300,-1.40,2.15,23.76,47,1800,6000,11016.9
23,525,-,-,-,-,-,75,635.45,649.80,75,10400.00,3000,2.75,2.80,1500,-2.55,2.75,23.16,4339,30075,371250,11016.9
24,-,-,-,-,-,-,75,568.95,615.95,7500,10450.00,675,3.30,3.55,1200,-2.45,3.50,22.22,450,6000,21000,11016.9
25,4275,-,19,-,520.00,41.65,75,541.15,551.55,75,10500.00,2025,4.60,4.70,375,-3.35,4.70,21.87,6894,42825,433200,11016.9
