,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,2500,223.15,284.75,2500,1800.00,500,2.50,3.60,500,-,3.00,33.21,8,2000,10500,2046.7
1,-,-,-,-,-,-,2500,203.45,268.30,2500,1820.00,4000,1.05,8.70,2000,-,-,-,-,-,1000,2046.7
2,1000,-,-,-,-,-,11500,185.70,247.35,11500,1840.00,2000,2.00,6.00,1000,-,-,-,-,-,-,2046.7
3,-,-,-,-,-,-,7500,162.75,219.65,2500,1860.00,500,4.50,6.10,2500,-4.60,4.50,28.94,1,-,1500,2046.7
4,2000,-,1,50.45,206.50,-52.50,11500,140.15,203.70,2500,1880.00,1500,5.50,8.00,3000,1.90,7.50,30.33,2,-500,12500,2046.7
5,-,-,-,-,-,-,1000,158.45,164.95,500,1900.00,500,8.55,9.35,1000,4.80,8.55,28.99,351,98500,189000,2046.7
6,-,-,-,-,-,-,1000,140.75,149.85,1500,1920.00,500,10.50,14.20,500,1.55,12.70,29.76,33,12500,21000,2046.7
7,-,-,-,-,-,-,500,125.85,131.75,500,1940.00,500,15.40,16.15,1500,8.65,15.75,28.95,89,25000,43000,2046.7
8,500,-,-,-,-,-,500,110.50,116.15,1000,1960.00,500,20.00,20.45,1000,11.60,20.90,29.29,130,16000,57000,2046.7
9,-,-,-,-,-,-,2500,96.90,101.20,500,1980.00,500,25.55,25.75,500,12.10,25.05,29.20,167,13500,33500,2046.7
10,58500,29000,128,26.20,83.15,-39.85,1000,84.15,86.60,500,2000.00,500,31.40,31.75,500,16.05,31.70,29.30,997,20500,162500,2046.7
11,6000,-500,8,31.03,79.70,-25.30,2500,71.05,74.65,1000,2020.00,500,38.95,39.30,500,19.05,38.60,28.92,380,21500,61000,2046.7
12,15000,4500,57,26.74,60.05,-33.40,500,61.35,62.45,500,2040.00,1000,47.60,47.90,500,23.00,47.90,28.96,498,25500,104000,2046.7
