,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,500,-,-,-,-,-,12500,324.15,449.25,12500,1780.00,2000,0.50,3.85,1000,-,-,-,-,-,-,2151.7
1,-,-,-,-,-,-,2500,325.70,402.80,2500,1800.00,500,1.40,2.50,1000,0.10,1.90,37.35,7,1500,17500,2151.7
2,-,-,-,-,-,-,2500,307.70,382.25,2500,1820.00,1000,1.10,4.00,500,-,-,-,-,-,1000,2151.7
3,-,-,-,-,-,-,2500,289.70,362.55,2500,1840.00,2000,0.85,5.95,1000,-,-,-,-,-,-,2151.7
4,-,-,-,-,-,-,7500,271.75,333.65,5000,1860.00,2000,1.00,5.95,1000,-,-,-,-,-,1000,2151.7
5,-,-,-,-,-,-,7500,252.85,319.30,2500,1880.00,500,2.00,5.95,2000,-,-,-,-,-,1000,2151.7
6,-,-,-,-,-,-,7500,256.40,270.85,2500,1900.00,500,3.00,3.70,500,-1.15,3.10,30.60,106,3500,63000,2151.7
7,-,-,-,-,-,-,7500,227.10,258.15,7500,1920.00,500,2.75,5.55,500,-,-,-,-,-,1500,2151.7
8,-,-,-,-,-,-,7500,212.45,233.40,7500,1940.00,1000,3.00,6.50,500,-,-,-,-,-,2500,2151.7
9,500,-,-,-,-,-,500,200.95,209.05,500,1960.00,1500,3.55,7.40,500,-3.30,4.75,27.07,18,-2000,27000,2151.7
10,-,-,-,-,-,-,5000,177.25,193.35,5000,1980.00,500,6.00,7.95,500,-3.45,6.90,27.43,16,-1500,10000,2151.7
11,33500,-500,13,20.41,168.15,21.90,5000,154.90,173.60,500,2000.00,500,8.35,8.50,500,-4.35,8.50,26.46,640,45500,305000,2151.7
12,2500,-,1,19.16,148.85,55.85,500,146.10,155.50,1500,2020.00,2500,8.10,15.85,2500,-5.90,9.85,25.99,145,-2500,46500,2151.7
13,4500,-3000,13,19.53,131.30,10.65,7000,124.65,135.10,500,2040.00,2000,10.25,14.95,500,-8.60,11.50,25.24,197,-,81000,2151.7
14,20000,-5500,33,22.36,118.15,24.25,4500,111.35,118.20,500,2060.00,500,15.60,20.10,2000,-6.75,18.45,24.61,354,-,56000,2151.7
15,25000,-1000,59,20.81,100.15,21.50,1000,96.20,102.95,500,2080.00,500,20.05,22.75,500,-11.65,20.15,24.19,334,1500,50000,2151.7
16,102500,-1500,351,20.59,83.40,15.75,1000,81.35,84.80,500,2100.00,500,25.05,26.00,1000,-14.15,25.00,23.69,936,26000,127500,2151.7
17,51500,-17500,661,21.58,71.00,14.45,1000,71.00,73.55,500,2120.00,500,30.85,33.35,500,-16.30,31.90,23.72,573,4500,40000,2151.7
18,113500,-20500,1243,21.07,60.10,13.10,3000,60.00,61.00,1000,2140.00,500,38.25,41.30,500,-19.15,38.25,22.95,353,12500,45500,2151.7
19,102000,-6000,1102,20.85,49.90,11.75,1000,49.00,49.80,500,2160.00,500,46.05,49.95,500,-21.60,47.60,23.59,111,4500,26500,2151.7
20,94500,24000,825,21.06,39.45,9.20,500,37.80,39.90,500,2180.00,3500,54.40,59.55,500,-19.10,57.85,22.97,31,3000,14500,2151.7
21,256500,-23500,1716,21.10,31.80,7.15,3000,31.80,32.00,3000,2200.00,2000,68.00,71.40,500,-27.20,68.75,22.64,28,-500,109500,2151.7
22,70500,5500,473,20.72,24.30,4.95,500,24.30,25.20,1000,2220.00,7000,76.60,86.10,2500,-10.80,79.20,21.46,3,500,6000,2151.7
23,65500,-500,271,21.17,19.25,3.80,1000,19.00,19.30,1500,2240.00,1000,92.80,99.40,500,-35.00,95.00,22.37,10,-1500,16000,2151.7
24,67500,6000,135,21.02,12.40,0.80,500,12.50,14.70,500,2260.00,2500,106.45,115.70,2500,-,-,-,-,-,13500,2151.7
25,40500,-500,137,21.12,11.10,1.80,500,11.00,12.70,3500,2280.00,500,125.20,133.80,2000,-23.20,137.15,29.12,6,-2000,7000,2151.7
26,199500,-3500,625,21.05,8.60,1.40,1500,8.00,8.50,1000,2300.00,2500,142.00,147.55,500,-32.80,142.00,21.91,4,-500,25000,2151.7
27,20000,3000,11,21.27,6.05,1.55,500,5.35,6.80,500,2320.00,6000,157.60,171.15,6000,28.25,160.10,22.48,1,-,2500,2151.7
28,47000,1000,30,21.35,4.80,1.35,1000,4.00,4.90,500,2340.00,2500,176.15,187.40,2500,-,-,-,-,-,1500,2151.7
29,28500,-,13,20.73,2.70,-,500,2.75,4.00,500,2360.00,2500,176.10,213.90,2500,-,-,-,-,-,2000,2151.7
30,24500,-,1,22.81,3.00,-,500,1.80,3.00,500,2380.00,5000,207.10,250.00,7500,-,-,-,-,-,-,2151.7
