,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,12500,281.65,358.20,2500,1780.00,500,0.10,3.00,1000,-,-,-,-,-,-,2111.3
1,-,-,-,-,-,-,2500,276.25,366.75,2500,1800.00,2000,0.30,1.80,500,0.40,1.40,48.83,2,500,16500,2111.3
2,-,-,-,-,-,-,2500,258.45,324.00,2500,1820.00,500,0.20,3.15,500,-,-,-,-,-,1000,2111.3
3,-,-,-,-,-,-,7500,240.55,304.15,12500,1840.00,500,0.20,3.25,500,-,-,-,-,-,-,2111.3
4,-,-,-,-,-,-,7500,218.75,286.60,5000,1860.00,500,0.20,3.45,500,-,-,-,-,-,1000,2111.3
5,-,-,-,-,-,-,7500,200.50,263.40,5000,1880.00,500,0.20,3.85,500,-,-,-,-,-,1000,2111.3
6,-,-,-,-,-,-,500,208.05,222.75,8000,1900.00,2500,1.10,1.50,500,-,1.10,34.84,1,-,61500,2111.3
7,-,-,-,-,-,-,8000,174.30,209.20,500,1920.00,500,0.60,2.00,2000,-,-,-,-,-,4000,2111.3
8,-,-,-,-,-,-,500,164.75,179.00,500,1940.00,500,1.00,4.00,500,-,-,-,-,-,2000,2111.3
9,500,-,-,-,-,-,3000,148.25,161.60,500,1960.00,500,1.35,5.90,1500,-,-,-,-,-,24500,2111.3
10,-,-,-,-,-,-,500,129.30,152.60,500,1980.00,500,2.50,5.00,500,0.10,5.00,32.37,2,-,14500,2111.3
11,28000,-,1,-,107.00,-9.50,500,115.10,118.45,500,2000.00,500,5.00,5.20,2500,-0.70,5.10,28.85,86,-1000,267500,2111.3
12,3000,-,-,-,-,-,500,92.85,110.85,500,2020.00,1500,6.25,12.95,2500,0.45,9.50,30.71,6,1000,43000,2111.3
13,5000,-,-,-,-,-,500,78.80,84.30,500,2040.00,1000,10.75,10.80,500,-1.15,10.95,28.37,143,10500,82500,2111.3
14,9500,-,1,26.76,67.00,-8.90,500,64.80,69.60,500,2060.00,500,15.00,15.30,500,-0.90,15.65,28.32,91,2000,59500,2111.3
15,21000,-,3,22.38,48.20,-6.80,500,52.70,55.60,500,2080.00,1500,21.00,21.40,1000,-1.60,20.80,27.68,119,6000,58500,2111.3
16,114000,-6500,157,25.19,41.40,-0.95,3000,41.05,41.60,500,2100.00,1500,28.60,29.00,1000,-1.50,28.75,27.55,379,13000,196000,2111.3
17,149500,24000,223,25.56,30.90,-1.25,1000,30.55,31.00,1000,2120.00,2000,37.80,38.80,1000,-1.30,38.70,27.36,70,-3000,46500,2111.3
18,243500,1500,311,25.35,22.65,-1.15,500,22.35,22.70,500,2140.00,500,48.60,49.80,500,-0.80,50.30,26.16,18,-2000,50500,2111.3
