,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,12500,424.55,595.65,12500,1450.00,-,-,2.45,2500,-,-,-,-,-,500,1944.9
1,-,-,-,-,-,-,12500,381.80,538.50,12500,1500.00,2000,0.05,2.95,1000,-,-,-,-,-,-,1944.9
2,-,-,-,-,-,-,12500,339.05,487.00,12500,1550.00,2000,0.05,-,-,-,-,-,-,-,-,1944.9
3,1000,-,-,-,-,-,12500,296.30,429.90,12500,1600.00,2000,0.20,-,-,-,-,-,-,-,-,1944.9
4,-,-,-,-,-,-,12500,279.20,406.30,12500,1620.00,2000,0.05,-,-,-,-,-,-,-,-,1944.9
5,-,-,-,-,-,-,12500,262.10,383.05,12500,1640.00,3000,0.15,-,-,-,-,-,-,-,-,1944.9
6,-,-,-,-,-,-,12500,253.60,372.05,12500,1650.00,4000,0.30,-,-,-,-,-,-,-,-,1944.9
7,-,-,-,-,-,-,12500,245.00,360.50,12500,1660.00,5000,0.15,-,-,-,-,-,-,-,-,1944.9
8,-,-,-,-,-,-,12500,227.90,336.85,12500,1680.00,5000,0.20,-,-,-,-,-,-,-,-,1944.9
9,-,-,-,-,-,-,12500,210.80,304.65,12500,1700.00,3000,1.60,4.35,500,-,-,-,-,-,-,1944.9
10,-,-,-,-,-,-,5000,150.55,290.75,12500,1720.00,4000,0.60,-,-,-,-,-,-,-,2500,1944.9
11,-,-,-,-,-,-,5000,139.25,291.60,12500,1740.00,4000,1.05,8.60,1000,-,-,-,-,-,2000,1944.9
12,2000,-,-,-,-,-,5000,136.00,278.85,12500,1750.00,4000,1.65,8.50,500,-,-,-,-,-,5000,1944.9
13,-,-,-,-,-,-,5000,128.50,269.35,12500,1760.00,3000,1.40,10.95,3000,-,-,-,-,-,3000,1944.9
14,500,-,-,-,-,-,5000,117.70,249.35,12500,1780.00,3000,4.50,14.80,3000,-,-,-,-,-,-,1944.9
15,3000,-,-,-,-,-,2000,164.30,175.20,2500,1800.00,5000,7.20,14.25,500,-,-,-,-,-,17500,1944.9
16,500,-,-,-,-,-,2000,145.80,162.00,2000,1820.00,5000,7.80,18.10,5000,-,-,-,-,-,500,1944.9
17,500,-,-,-,-,-,3000,130.30,143.90,3000,1840.00,5000,14.05,25.35,5000,-,-,-,-,-,10000,1944.9
18,13500,-,-,-,-,-,3000,124.40,134.15,3500,1850.00,5000,16.55,21.40,500,2.50,21.00,26.73,1,-,17000,1944.9
19,500,-,-,-,-,-,7000,115.60,127.30,7000,1860.00,7000,20.00,26.40,5000,9.00,23.00,26.44,1,-,2000,1944.9
20,-,-,-,-,-,-,500,104.10,110.75,5000,1880.00,1000,28.25,29.40,1500,4.00,29.00,26.59,12,1500,6000,1944.9
21,75500,-,1,26.61,98.20,-14.35,500,92.45,97.30,6000,1900.00,1000,34.70,35.60,500,3.55,35.05,26.60,44,10500,110500,1944.9
22,1000,-,-,-,-,-,500,80.05,84.50,5000,1920.00,500,42.20,42.70,1000,3.05,42.75,26.38,16,3000,18500,1944.9
23,4500,-,-,-,-,-,1000,68.55,70.55,1000,1940.00,500,49.95,51.05,500,1.15,50.05,26.05,26,7500,21500,1944.9
24,64000,2500,19,24.89,64.00,-8.50,500,63.65,65.40,1000,1950.00,500,54.50,55.70,500,4.10,55.30,26.09,48,7000,90000,1944.9
25,9500,-,16,24.64,59.55,-10.60,1000,59.50,60.20,1000,1960.00,500,59.70,60.75,500,3.10,60.00,26.13,29,5500,22000,1944.9
26,75500,6000,46,24.81,51.00,-9.90,500,50.55,51.10,500,1980.00,1500,70.35,71.50,500,6.95,70.15,25.83,5,-,32500,1944.9
27,212000,9000,122,24.90,42.90,-8.35,500,42.80,43.00,500,2000.00,500,82.10,83.10,1000,8.65,83.20,26.88,12,-2500,108500,1944.9
28,49000,2500,28,25.39,36.90,-9.00,500,35.50,36.00,1500,2020.00,1500,94.40,97.65,1000,2.45,95.60,26.43,2,-,9500,1944.9
29,52500,-500,19,24.98,29.70,-6.25,1000,29.35,29.80,1000,2040.00,500,108.45,111.65,2000,-,-,-,-,-,21000,1944.9
30,63500,9000,57,24.83,26.60,-6.35,1500,26.40,26.75,500,2050.00,500,113.25,116.75,1000,-9.00,101.15,18.93,1,-,23500,1944.9
31,15500,3500,11,25.28,24.90,-5.65,1000,23.65,24.50,1500,2060.00,500,119.95,127.65,6500,-,-,-,-,-,500,1944.9
32,10000,500,5,25.27,20.25,-2.55,2000,18.95,19.85,1000,2080.00,11000,133.50,145.00,11000,-,-,-,-,-,-,1944.9
33,93000,5000,55,25.07,16.10,-3.30,1000,15.80,16.05,500,2100.00,1000,152.30,157.05,500,-,-,-,-,-,27000,1944.9
34,5000,-,3,25.89,14.00,-3.35,500,12.00,17.40,7000,2120.00,10000,165.65,177.50,5000,-,-,-,-,-,-,1944.9
35,3000,-,-,-,-,-,500,8.35,14.65,6000,2140.00,2000,179.50,193.80,2000,-,-,-,-,-,-,1944.9
