,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,6975,-,-,-,-,-,150,1968.10,1984.40,150,9650.00,300,0.10,0.95,150,-,-,-,-,-,1350,11657.1
1,364575,-22500,454,-,1930.00,-30.95,75,1927.15,1931.45,300,9700.00,1875,0.60,0.70,3750,0.05,0.65,48.91,81,-1500,99525,11657.1
2,-,-,-,-,-,-,375,1799.70,1999.00,75,9750.00,4500,0.05,2.45,300,-,-,-,-,-,-,11657.1
3,68700,-,-,-,-,-,75,1824.70,1829.00,75,9800.00,75,0.25,0.70,75,-,-,-,-,-,19200,11657.1
4,-,-,-,-,-,-,375,1704.65,1899.00,75,9850.00,4500,0.05,1.40,150,-,-,-,-,-,-,11657.1
5,29550,-,-,-,-,-,75,1721.85,1734.45,75,9900.00,150,0.35,1.30,150,-,-,-,-,-,5550,11657.1
6,-,-,-,-,-,-,375,1609.60,1798.95,375,9950.00,4500,0.05,1.40,150,-,-,-,-,-,-,11657.1
7,868275,-3750,106,-,1634.00,-33.80,375,1633.20,1636.90,225,10000.00,600,0.70,0.75,300,-0.20,0.70,41.58,50,-525,883275,11657.1
8,-,-,-,-,-,-,75,1514.70,1698.95,75,10050.00,1800,0.05,2.45,300,-,-,-,-,-,-,11657.1
9,2100,-,-,-,-,-,375,1467.15,1620.60,375,10100.00,3900,0.20,1.25,1500,-,-,-,-,-,9000,11657.1
10,-,-,-,-,-,-,75,1419.85,1598.70,75,10150.00,1500,0.60,1.70,150,-,-,-,-,-,9225,11657.1
11,4725,-,-,-,-,-,75,1373.25,1521.80,75,10200.00,150,0.40,0.55,75,-0.60,0.30,34.09,4,-300,3450,11657.1
12,-,-,-,-,-,-,75,1325.15,1470.50,75,10250.00,1800,0.05,1.80,150,-,-,-,-,-,-,11657.1
13,3750,-,-,-,-,-,75,1266.85,1346.70,75,10300.00,3000,0.30,0.85,300,-,-,-,-,-,2625,11657.1
14,-,-,-,-,-,-,75,1229.95,1386.05,75,10350.00,900,0.05,2.45,300,-,-,-,-,-,-,11657.1
15,9150,-,-,-,-,-,75,1228.55,1235.00,75,10400.00,300,0.40,1.00,750,0.05,0.70,32.24,3,-,9750,11657.1
16,-,-,-,-,-,-,1200,1155.75,1281.00,75,10450.00,225,0.10,2.45,300,-,-,-,-,-,-,11657.1
17,345525,600,44,-,1130.10,-38.95,300,1130.90,1137.20,150,10500.00,150,0.65,0.70,150,-0.10,0.60,29.36,70,1800,324075,11657.1
18,-,-,-,-,-,-,150,1074.15,1175.65,75,10550.00,225,0.20,2.75,300,-,-,-,-,-,-,11657.1
19,32850,-,11,-,1030.10,-17.70,75,1030.20,1034.60,75,10600.00,225,0.70,0.80,150,-,0.80,27.88,202,-7425,48300,11657.1
20,-,-,-,-,-,-,75,974.00,1012.85,75,10650.00,150,0.25,3.00,300,-,-,-,-,-,-,11657.1
21,53850,-,1,-,947.30,-20.90,150,926.95,937.65,75,10700.00,225,0.80,0.95,525,-0.25,1.00,26.14,173,-1125,89925,11657.1
22,-,-,-,-,-,-,150,873.60,929.00,75,10750.00,150,0.30,2.90,300,-,-,-,-,-,-,11657.1
23,33450,-150,12,-,834.00,-27.00,150,832.25,842.30,75,10800.00,75,1.40,1.45,75,-0.60,1.45,24.82,228,1200,190650,11657.1
24,-,-,-,-,-,-,75,739.65,861.50,75,10850.00,150,0.45,2.90,300,-,-,-,-,-,-,11657.1
25,28125,-,2,-,731.35,-35.10,75,731.25,738.35,150,10900.00,450,1.45,1.55,150,-0.50,1.55,22.46,562,-2700,260325,11657.1
26,-,-,-,-,-,-,75,662.60,703.95,75,10950.00,150,0.70,2.95,150,-,-,-,-,-,-,11657.1
27,346950,-750,164,-,636.00,-32.05,2550,636.00,638.50,150,11000.00,975,2.15,2.25,1950,-0.65,2.25,20.90,2503,-2925,1565100,11657.1
28,450,-,-,-,-,-,75,583.05,592.45,75,11050.00,150,2.25,2.60,150,-0.95,2.40,19.81,63,675,5625,11657.1
29,24075,-75,17,-,534.55,-9.15,75,535.50,538.80,75,11100.00,1725,2.30,2.40,750,-0.65,2.35,18.44,1293,5775,766875,11657.1
30,825,-,2,-,495.00,-35.00,75,484.30,494.00,150,11150.00,75,2.80,3.10,225,-1.25,3.10,17.79,245,6075,13725,11657.1
31,68850,150,91,-,438.00,-34.15,75,437.45,439.85,75,11200.00,5475,3.10,3.20,1875,-0.80,3.15,16.41,5221,675,1426500,11657.1
32,225,-,-,-,-,-,75,387.00,395.80,75,11250.00,75,3.80,4.00,750,-0.80,3.75,15.56,559,7950,34875,11657.1
33,36375,-1200,107,-,340.50,-34.55,75,341.00,343.20,150,11300.00,2100,4.95,5.05,2175,-0.95,5.05,14.83,9954,51150,2564325,11657.1
34,1200,-,-,-,-,-,75,291.20,298.45,75,11350.00,375,5.80,6.00,1125,-0.60,6.00,13.67,1523,20700,73200,11657.1
35,154950,-5550,1120,-,249.45,-31.00,75,248.60,250.00,300,11400.00,1800,8.45,8.55,1650,-0.25,8.45,13.13,17153,80850,1881375,11657.1
36,12675,150,11,-,202.60,-33.30,1125,201.40,205.50,375,11450.00,75,11.90,12.00,75,0.50,12.00,12.44,8999,90750,457425,11657.1
37,581250,7425,5971,-,159.80,-30.60,75,160.15,160.95,75,11500.00,375,19.60,19.70,75,1.55,19.75,12.42,40622,99450,2400675,11657.1
38,72300,4500,1188,-,120.00,-28.40,150,120.00,121.30,1275,11550.00,375,29.00,29.15,225,3.50,29.00,12.10,14248,320625,639675,11657.1
39,1327725,104400,29401,5.09,87.50,-24.15,75,87.70,88.10,150,11600.00,150,45.70,45.80,525,7.30,45.75,12.33,62573,197700,2722800,11657.1
40,633000,358350,18544,6.50,58.85,-21.35,300,58.55,59.00,75,11650.00,75,66.45,66.90,150,10.95,66.45,12.44,13033,121500,444300,11657.1
41,2188125,476325,66165,7.29,37.20,-18.30,750,37.25,37.40,1200,11700.00,300,93.50,93.95,75,14.30,94.05,12.90,31117,64500,1023525,11657.1
42,580050,87525,17202,7.55,21.75,-14.60,75,21.65,21.85,150,11750.00,75,125.80,127.30,75,16.00,124.00,13.06,880,6375,65400,11657.1
43,2224050,299775,38736,7.96,12.25,-10.50,150,12.20,12.25,150,11800.00,75,165.25,165.75,75,21.35,165.90,14.31,6838,-9975,577275,11657.1
44,486450,108975,9300,8.29,6.60,-6.50,225,6.60,6.65,600,11850.00,75,206.10,211.10,75,22.65,203.10,14.91,183,-5325,22050,11657.1
45,1782525,215175,19453,8.72,3.80,-4.10,750,3.80,3.85,1425,11900.00,75,254.50,256.10,75,26.35,255.30,17.25,1467,8925,349575,11657.1
46,190425,46050,2732,9.38,2.50,-2.65,750,2.35,2.55,750,11950.00,975,298.45,299.00,825,28.45,299.00,20.35,126,3000,18900,11657.1
47,3337875,106950,15967,10.57,2.30,-1.65,5850,2.25,2.30,1950,12000.00,75,349.65,351.25,1125,31.10,351.00,21.15,664,-12300,549300,11657.1
48,140625,150,254,11.73,2.10,-1.10,300,2.00,2.10,1800,12050.00,150,396.15,404.55,300,-,-,-,-,-,5325,11657.1
49,824700,17475,3325,12.43,1.65,-0.85,1725,1.60,1.70,3600,12100.00,75,445.50,447.95,75,27.20,442.65,25.05,56,-525,45975,11657.1
50,19500,-300,99,13.59,1.55,-0.70,1200,1.45,1.55,225,12150.00,75,493.40,503.55,75,-,-,-,-,-,750,11657.1
51,994650,-9075,1564,14.01,1.10,-0.65,23025,1.05,1.15,6825,12200.00,75,543.70,546.00,1200,29.50,543.05,26.55,76,-975,119775,11657.1
52,21300,-825,51,15.42,1.20,-0.15,150,1.15,1.30,75,12250.00,150,589.10,603.70,75,-,-,-,-,-,300,11657.1
53,767325,-14025,858,15.71,0.85,-0.20,3375,0.80,0.85,4500,12300.00,300,643.40,646.10,75,32.45,644.00,31.12,24,-600,47400,11657.1
54,10800,-,-,-,-,-,900,0.50,1.00,75,12350.00,75,683.00,706.25,75,-,-,-,-,-,75,11657.1
55,607725,3450,294,18.12,0.85,-0.40,1200,0.85,0.95,2850,12400.00,75,743.10,746.10,75,22.90,743.90,34.63,6,-225,14625,11657.1
56,750,-,-,-,-,-,75,0.30,1.40,3000,12450.00,75,774.70,805.15,75,-,-,-,-,-,-,11657.1
57,1231200,1875,1025,19.95,0.80,-0.35,5250,0.80,0.85,5550,12500.00,75,841.50,843.65,75,27.60,838.25,35.97,280,1275,461925,11657.1
58,150,-,-,-,-,-,75,0.35,1.65,150,12550.00,1425,843.20,949.05,4875,-,-,-,-,-,-,11657.1
59,150675,-300,185,21.85,0.75,-0.55,450,0.75,0.85,150,12600.00,75,936.45,952.30,225,-,-,-,-,-,2700,11657.1
60,300,-,-,-,-,-,225,0.30,1.00,3000,12650.00,4875,936.25,1055.80,4875,-,-,-,-,-,-,11657.1
61,42075,2925,112,24.03,0.80,-0.45,75,0.65,0.75,300,12700.00,75,982.95,1106.30,75,60.10,1070.10,52.87,3,-,525,11657.1
62,375,-,-,-,-,-,75,0.35,1.10,3000,12750.00,4875,1030.55,1159.35,4875,-,-,-,-,-,-,11657.1
63,46125,675,29,26.19,0.85,-0.30,75,0.75,0.85,75,12800.00,75,1137.70,1145.70,150,-,-,-,-,-,5775,11657.1
64,-,-,-,-,-,-,150,0.10,1.10,3000,12850.00,4875,1125.80,1265.10,4875,-,-,-,-,-,-,11657.1
65,16125,825,15,25.29,0.30,-0.05,150,0.15,0.25,150,12900.00,1050,1222.85,1289.20,75,-,-,-,-,-,1725,11657.1
66,-,-,-,-,-,-,150,0.10,1.10,3000,12950.00,4875,1220.60,1369.35,4875,-,-,-,-,-,-,11657.1
67,484050,5625,218,28.45,0.55,-0.45,300,0.55,0.60,3600,13000.00,225,1336.90,1341.40,75,14.90,1325.00,43.97,80,-3675,796950,11657.1
68,-,-,-,-,-,-,-,-,2.25,375,13050.00,1425,1318.35,1480.40,975,-,-,-,-,-,-,11657.1
69,1650,75,2,30.27,0.50,-0.85,300,0.15,0.95,300,13100.00,975,1377.50,1529.15,975,-,-,-,-,-,75,11657.1
