,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,450,2160.50,2185.00,2100,9650.00,4500,0.15,-,-,-,-,-,-,-,-,11815.7
1,78675,2700,40,-,2137.00,22.15,75,2130.50,2138.35,75,9700.00,1275,1.35,1.50,75,-0.50,1.40,28.51,26,1425,3825,11815.7
2,-,-,-,-,-,-,4875,1846.45,2331.70,4875,9750.00,4500,0.15,-,-,-,-,-,-,-,-,11815.7
3,22050,21600,318,-,2034.10,-3.90,75,2029.55,2035.05,1200,9800.00,750,1.35,1.50,150,-0.30,1.35,26.90,101,6075,6450,11815.7
4,-,-,-,-,-,-,4875,1757.60,2212.35,4875,9850.00,4500,0.15,-,-,-,-,-,-,-,-,11815.7
5,150,-,-,-,-,-,75,1927.90,1944.70,75,9900.00,150,1.55,-,-,-,-,-,-,-,150,11815.7
6,-,-,-,-,-,-,4875,1665.80,2107.05,4875,9950.00,900,0.20,-,-,-,-,-,-,-,-,11815.7
7,596775,19800,349,-,1836.00,6.20,1500,1834.60,1836.00,150,10000.00,225,3.35,3.40,300,-0.35,3.40,27.44,326,8475,230100,11815.7
8,-,-,-,-,-,-,4875,1577.45,1999.35,4875,10050.00,300,0.40,-,-,-,-,-,-,-,-,11815.7
9,450,-,1,-,1735.00,78.10,150,1731.25,1756.15,150,10100.00,75,3.00,3.75,75,-1.05,2.85,25.42,1,75,525,11815.7
10,-,-,-,-,-,-,375,1583.50,1847.10,3525,10150.00,75,3.10,3.95,1125,-,-,-,-,-,10650,11815.7
11,1125,-,2,-,1630.00,-,225,1632.05,1664.90,75,10200.00,75,3.80,4.50,75,-0.95,4.00,24.24,2,75,675,11815.7
12,-,-,-,-,-,-,375,1487.55,1774.65,4875,10250.00,300,0.30,-,-,-,-,-,-,-,-,11815.7
13,1575,-,-,-,-,-,300,1535.15,1552.60,75,10300.00,75,4.05,5.35,75,-1.00,4.00,23.82,10,-,2925,11815.7
14,-,-,-,-,-,-,375,1394.95,1662.85,4875,10350.00,4500,0.30,-,-,-,-,-,-,-,-,11815.7
15,6525,-,1,-,1450.60,15.60,75,1439.30,1447.25,75,10400.00,150,4.25,5.50,75,0.30,5.80,23.71,1,-75,2850,11815.7
16,-,-,-,-,-,-,375,1300.80,1554.05,4875,10450.00,4500,0.05,-,-,-,-,-,-,-,-,11815.7
17,247350,15600,309,-,1346.00,8.40,1950,1343.15,1347.00,375,10500.00,375,5.70,5.85,150,-0.85,5.85,22.30,538,16575,269100,11815.7
18,-,-,-,-,-,-,375,1207.70,1440.75,4875,10550.00,225,3.10,-,-,-,-,-,-,-,-,11815.7
