,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,6900,-,1,-,1912.80,8.30,75,1895.00,1913.95,75,9650.00,75,0.60,1.45,75,1.35,1.85,40.09,1,-,1275,11577.45
1,330525,-24075,521,-,1848.05,-9.60,150,1848.15,1854.85,75,9700.00,150,1.20,1.30,300,-0.15,1.25,37.38,15,-450,115350,11577.45
2,-,-,-,-,-,-,375,1718.30,1948.95,4875,9750.00,150,0.20,-,-,-,-,-,-,-,-,11577.45
3,69750,-,-,-,-,-,150,1742.00,1754.00,75,9800.00,150,1.10,1.25,150,-,-,-,-,-,20250,11577.45
4,-,-,-,-,-,-,375,1623.05,1848.95,4875,9850.00,150,0.20,-,-,-,-,-,-,-,-,11577.45
5,29550,-,-,-,-,-,150,1637.60,1655.80,75,9900.00,75,1.25,2.00,300,-,-,-,-,-,7125,11577.45
6,-,-,-,-,-,-,375,1528.15,1748.95,4875,9950.00,150,0.25,-,-,-,-,-,-,-,-,11577.45
7,900150,-17475,261,-,1552.00,-15.25,300,1554.95,1559.00,75,10000.00,1875,1.60,1.70,225,-0.05,1.70,32.82,167,-600,893925,11577.45
8,-,-,-,-,-,-,375,1433.20,1648.95,4875,10050.00,150,0.25,-,-,-,-,-,-,-,-,11577.45
9,2250,-,3,-,1452.65,77.10,75,1452.70,1460.50,300,10100.00,150,1.20,1.70,75,-1.30,1.50,30.42,9,75,9075,11577.45
10,-,-,-,-,-,-,4875,1342.60,1498.30,1125,10150.00,1050,1.00,2.80,150,-,-,-,-,-,9225,11577.45
11,4725,-,-,-,-,-,150,1337.55,1371.40,75,10200.00,75,1.15,1.60,150,-,-,-,-,-,4275,11577.45
12,-,-,-,-,-,-,4875,1247.75,1396.80,1125,10250.00,150,0.20,-,-,-,-,-,-,-,-,11577.45
13,4500,-,-,-,-,-,150,1250.75,1259.00,225,10300.00,300,1.15,1.50,150,-,-,-,-,-,3600,11577.45
14,-,-,-,-,-,-,4875,1153.20,1292.20,1125,10350.00,150,0.25,-,-,-,-,-,-,-,-,11577.45
15,8925,-,-,-,-,-,150,1150.05,1158.25,75,10400.00,75,1.60,2.05,150,-0.15,1.75,25.19,14,225,8550,11577.45
16,-,-,-,-,-,-,1125,1053.40,1176.60,1125,10450.00,150,0.25,-,-,-,-,-,-,-,-,11577.45
17,351600,-450,42,-,1069.15,-3.10,300,1060.00,1063.40,75,10500.00,600,1.55,1.60,375,-0.15,1.60,23.00,60,-150,337575,11577.45
18,-,-,-,-,-,-,1125,958.25,1133.35,4875,10550.00,150,0.35,-,-,-,-,-,-,-,-,11577.45
19,33525,-,1,-,959.80,-13.90,150,952.75,959.20,75,10600.00,600,1.55,1.65,150,-0.15,1.65,21.18,36,525,60000,11577.45
20,-,-,-,-,-,-,1125,863.25,1028.55,4875,10650.00,300,0.35,-,-,-,-,-,-,-,-,11577.45
21,54450,-,1,-,837.00,1.85,75,852.85,866.75,75,10700.00,1425,1.85,1.95,825,-0.25,1.90,19.64,423,-975,90600,11577.45
22,-,-,-,-,-,-,75,794.55,835.30,75,10750.00,150,1.05,4.70,150,-,-,-,-,-,-,11577.45
23,33750,-150,5,-,746.55,-38.55,75,758.05,767.45,75,10800.00,825,3.40,3.50,225,-0.55,3.50,19.28,473,4350,209325,11577.45
24,-,-,-,-,-,-,75,673.25,748.95,75,10850.00,150,2.05,5.90,150,-,-,-,-,-,-,11577.45
25,33900,-,-,-,-,-,150,656.85,664.00,75,10900.00,1875,4.10,4.20,825,-0.50,4.15,17.77,1446,-12825,422025,11577.45
26,-,-,-,-,-,-,75,578.45,634.25,75,10950.00,150,2.85,7.30,150,-,-,-,-,-,-,11577.45
27,390075,3525,145,-,564.00,-16.75,750,562.35,567.45,150,11000.00,3150,6.70,6.80,150,-0.75,6.75,17.14,4337,12300,1761900,11577.45
28,150,-,1,-,507.45,51.90,150,510.60,524.70,75,11050.00,150,6.25,8.00,75,-0.85,7.30,16.19,12,150,1200,11577.45
29,25575,-,8,-,464.40,-15.35,75,463.25,470.05,75,11100.00,600,9.30,9.40,375,-1.30,9.30,15.92,3235,-19200,706650,11577.45
30,900,-,-,-,-,-,75,414.50,429.00,75,11150.00,75,10.15,12.45,75,-0.05,12.65,15.68,12,225,5550,11577.45
31,77325,-525,109,-,375.85,-15.40,75,373.55,376.90,75,11200.00,450,14.80,14.90,750,-1.65,14.85,14.97,8639,41175,1731300,11577.45
32,150,-75,2,-,318.60,-29.40,150,323.25,337.85,75,11250.00,150,17.25,19.05,75,-1.45,19.45,14.74,87,525,33150,11577.45
33,61350,14925,661,-,290.45,-13.50,75,287.80,289.65,1125,11300.00,225,25.85,26.00,300,-1.40,26.10,14.61,10712,23700,2168400,11577.45
34,1125,-,-,-,-,-,150,241.05,252.35,300,11350.00,150,32.45,33.85,150,-0.75,33.00,14.27,398,5100,27150,11577.45
35,170325,11475,1175,-,207.80,-14.55,525,205.00,205.70,75,11400.00,450,42.85,43.00,150,-0.45,42.70,14.05,12521,81900,1342500,11577.45
36,10950,525,37,4.16,168.00,-16.90,150,168.75,174.25,75,11450.00,75,54.85,55.50,150,-0.45,54.60,14.05,1202,1725,102150,11577.45
37,785775,82350,9271,7.01,136.75,-13.55,300,135.85,136.35,375,11500.00,675,71.05,71.35,375,0.90,71.00,13.84,24738,166350,1878150,11577.45
38,116025,25350,1676,7.84,108.50,-12.25,75,108.50,109.30,75,11550.00,1200,90.60,91.55,150,1.50,90.85,14.11,2576,23400,116700,11577.45
39,1491000,158700,22624,8.49,82.60,-11.75,375,82.55,82.85,600,11600.00,150,114.80,115.35,225,4.15,114.65,14.15,14534,85125,1363575,11577.45
40,340725,38700,2665,8.80,61.80,-10.20,225,61.75,62.10,75,11650.00,75,140.20,142.70,150,2.95,139.80,14.21,230,2400,42075,11577.45
41,1501050,85725,18629,8.96,44.05,-9.35,525,44.10,44.35,225,11700.00,375,174.40,175.15,375,5.90,173.95,14.83,3792,22725,764400,11577.45
42,217125,106125,3417,9.09,29.85,-8.80,600,29.90,30.40,225,11750.00,225,206.00,211.30,75,9.10,207.00,14.88,16,-300,32625,11577.45
