,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,9000,139.15,177.25,9000,460.00,1800,0.05,1.00,900,-,-,-,-,-,900,613.85
1,-,-,-,-,-,-,9000,121.10,156.30,9000,480.00,900,0.05,2.00,2700,-,-,-,-,-,-,613.85
2,-,-,-,-,-,-,9000,103.05,135.15,9000,500.00,900,0.10,2.80,4500,-,-,-,-,-,1800,613.85
3,-,-,-,-,-,-,9000,94.00,124.00,9000,510.00,-,-,2.70,5400,-,-,-,-,-,-,613.85
4,-,-,-,-,-,-,9000,85.00,112.15,9000,520.00,900,0.10,1.95,9900,-,-,-,-,-,900,613.85
5,-,-,-,-,-,-,9000,75.95,102.00,9000,530.00,-,-,2.75,9900,-,-,-,-,-,-,613.85
6,-,-,-,-,-,-,4500,56.10,94.30,4500,540.00,2700,0.65,1.50,3600,-,-,-,-,-,11700,613.85
7,-,-,-,-,-,-,4500,50.80,83.30,4500,550.00,2700,1.05,3.25,11700,-,-,-,-,-,-,613.85
8,8100,-,-,-,-,-,22500,44.00,69.00,4500,560.00,2700,1.60,2.80,900,-,-,-,-,-,60300,613.85
9,-,-,-,-,-,-,5400,49.15,54.55,5400,570.00,13500,1.50,5.05,13500,-,-,-,-,-,-,613.85
10,8100,-,1,-,43.75,-2.25,900,42.45,44.60,1800,580.00,1800,5.35,5.65,2700,0.05,5.55,32.62,9,1800,135000,613.85
11,-,-,-,-,-,-,15300,33.10,37.45,1800,590.00,2700,7.45,7.75,2700,-0.40,7.85,31.68,4,1800,6300,613.85
12,26100,900,2,30.70,28.70,-0.70,1800,28.25,29.25,900,600.00,1800,10.35,10.60,900,0.25,10.80,31.17,32,2700,177300,613.85
13,2700,-,-,-,-,-,1800,22.35,23.05,2700,610.00,2700,13.85,14.40,900,-0.30,14.00,29.79,9,5400,15300,613.85
14,128700,2700,31,30.62,17.60,-0.05,900,17.20,17.80,3600,620.00,1800,18.25,19.20,900,-0.35,19.05,30.16,3,-,64800,613.85
15,31500,-8100,22,29.77,12.85,-0.65,3600,13.00,13.40,900,630.00,900,24.25,24.85,900,4.00,25.00,30.60,1,-,900,613.85
16,169200,3600,41,30.72,9.80,-0.20,4500,9.65,9.90,1800,640.00,1800,29.50,31.60,900,-1.10,30.75,29.26,2,-,18900,613.85
17,20700,-900,6,30.28,7.00,-0.50,900,7.20,7.55,900,650.00,17100,36.15,40.20,3600,-,-,-,-,-,-,613.85
18,95400,-7200,20,30.92,5.20,-0.40,2700,5.25,5.45,900,660.00,900,45.05,47.70,900,-,-,-,-,-,1800,613.85
19,-,-,-,-,-,-,17100,1.80,5.50,17100,670.00,9000,51.60,57.25,9000,-,-,-,-,-,-,613.85
20,71100,900,5,32.25,2.85,-0.45,3600,2.90,3.25,2700,680.00,8100,61.40,66.35,10800,-,-,-,-,-,2700,613.85
21,-,-,-,-,-,-,15300,0.25,2.95,2700,690.00,4500,54.10,90.30,4500,-,-,-,-,-,-,613.85
22,34200,-,3,34.49,1.75,-,900,1.55,1.80,2700,700.00,9900,72.35,96.60,9900,-,-,-,-,-,4500,613.85
23,-,-,-,-,-,-,2700,0.15,2.95,13500,710.00,9000,81.40,108.85,9000,-,-,-,-,-,-,613.85
24,900,-,-,-,-,-,2700,0.65,1.55,2700,720.00,9000,90.40,118.30,9000,-,-,-,-,-,4500,613.85
25,-,-,-,-,-,-,900,0.10,2.25,7200,740.00,9000,108.45,140.35,9000,-,-,-,-,-,-,613.85
26,-,-,-,-,-,-,900,0.10,2.80,5400,760.00,9000,126.50,162.40,9000,-,-,-,-,-,-,613.85
27,-,-,-,-,-,-,900,0.10,2.65,5400,780.00,9000,144.55,184.45,9000,-,-,-,-,-,-,613.85
28,-,-,-,-,-,-,900,0.10,2.00,4500,800.00,9000,162.60,206.50,9000,-,-,-,-,-,900,613.85
29,900,-,-,-,-,-,900,0.05,1.90,900,820.00,5400,196.75,202.70,5400,7.15,201.25,56.18,6,-,21600,613.85
