,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,9000,140.60,168.30,9000,460.00,-,-,-,-,-,-,-,-,-,900,615.75
1,-,-,-,-,-,-,9000,131.50,157.30,9000,470.00,-,-,-,-,-,-,-,-,-,-,615.75
2,-,-,-,-,-,-,9000,122.45,146.20,9000,480.00,-,-,-,-,-,-,-,-,-,-,615.75
3,-,-,-,-,-,-,9000,113.45,135.70,9000,490.00,-,-,-,-,-,-,-,-,-,-,615.75
4,-,-,-,-,-,-,9000,103.95,124.65,9000,500.00,-,-,-,-,-,-,-,-,-,1800,615.75
5,-,-,-,-,-,-,9000,94.90,113.65,9000,510.00,-,-,-,-,-,-,-,-,-,-,615.75
6,-,-,-,-,-,-,9000,85.65,103.05,9000,520.00,-,-,0.25,900,-,-,-,-,-,900,615.75
7,-,-,-,-,-,-,9000,77.45,93.65,9000,530.00,-,-,-,-,-,-,-,-,-,-,615.75
8,-,-,-,-,-,-,9000,67.90,81.75,9000,540.00,-,-,-,-,-,-,-,-,-,3600,615.75
9,-,-,-,-,-,-,2700,62.75,74.30,9000,550.00,-,-,-,-,-,-,-,-,-,-,615.75
10,8100,-,-,-,-,-,4500,53.10,59.45,2700,560.00,1800,0.15,1.35,900,-,-,-,-,-,48600,615.75
11,-,-,-,-,-,-,4500,43.05,48.70,1800,570.00,1800,0.10,-,-,-,-,-,-,-,1800,615.75
12,4500,-,1,-,36.05,-18.55,2700,35.70,38.70,2700,580.00,1800,0.95,1.50,900,-0.25,1.65,67.86,2,900,109800,615.75
13,900,-,-,-,-,-,19800,3.00,40.00,900,590.00,-,-,7.85,900,-,-,-,-,-,19800,615.75
14,17100,4500,14,62.03,21.15,2.50,900,20.40,21.40,900,600.00,900,4.70,5.00,900,-1.80,4.65,60.89,62,3600,146700,615.75
15,45000,7200,72,54.49,13.35,4.85,900,13.05,13.75,900,610.00,900,7.30,7.70,900,-2.30,8.00,60.10,24,9000,41400,615.75
16,300600,28800,166,53.28,7.80,3.10,900,7.70,8.10,900,620.00,1800,11.05,12.05,900,-5.05,11.10,50.17,8,1800,147600,615.75
17,143100,-1800,92,58.00,5.20,2.05,2700,5.10,5.25,1800,630.00,1800,17.85,19.25,1800,-6.60,18.50,55.79,1,-,15300,615.75
18,243900,5400,29,61.72,3.30,1.35,1800,3.15,3.25,900,640.00,900,25.70,28.10,3600,-3.35,26.00,54.18,1,-,20700,615.75
19,116100,2700,24,66.30,2.20,0.80,900,2.10,2.20,1800,650.00,900,34.60,37.00,2700,-,-,-,-,-,5400,615.75
20,111600,4500,12,68.21,1.30,0.55,3600,1.05,1.25,1800,660.00,3600,42.45,46.10,4500,-,-,-,-,-,-,615.75
21,9900,-,-,-,-,-,2700,0.35,1.65,900,670.00,2700,50.25,64.55,18000,-,-,-,-,-,-,615.75
22,130500,-,1,80.58,0.80,0.20,900,0.65,0.80,1800,680.00,9000,57.60,71.90,9000,-,-,-,-,-,1800,615.75
23,-,-,-,-,-,-,-,-,2.95,1800,690.00,9000,69.25,83.50,9000,-,-,-,-,-,-,615.75
24,42300,-,1,72.13,0.10,-0.10,8100,0.10,0.60,1800,700.00,1800,80.85,87.05,1800,-,-,-,-,-,2700,615.75
25,-,-,-,-,-,-,-,-,2.95,1800,710.00,9000,87.70,105.90,9000,-,-,-,-,-,-,615.75
26,900,-,-,-,-,-,-,-,1.95,1800,720.00,9000,97.10,117.15,9000,-,-,-,-,-,4500,615.75
27,-,-,-,-,-,-,-,-,-,-,730.00,9000,106.10,129.55,9000,-,-,-,-,-,-,615.75
28,-,-,-,-,-,-,-,-,2.95,1800,740.00,9000,113.65,140.60,9000,-,-,-,-,-,-,615.75
29,-,-,-,-,-,-,-,-,-,-,750.00,9000,122.80,151.55,9000,-,-,-,-,-,-,615.75
30,-,-,-,-,-,-,-,-,3.00,1800,760.00,9000,132.10,162.20,9000,-,-,-,-,-,-,615.75
31,-,-,-,-,-,-,-,-,-,-,770.00,9000,141.15,173.20,9000,-,-,-,-,-,-,615.75
32,-,-,-,-,-,-,-,-,3.00,1800,780.00,9000,150.50,183.90,9000,-,-,-,-,-,-,615.75
33,-,-,-,-,-,-,-,-,-,-,790.00,9000,159.55,194.95,9000,-,-,-,-,-,-,615.75
34,-,-,-,-,-,-,-,-,3.00,1800,800.00,9000,168.60,205.95,9000,-,-,-,-,-,900,615.75
35,-,-,-,-,-,-,-,-,-,-,810.00,9000,177.95,216.60,9000,-,-,-,-,-,-,615.75
36,900,-,-,-,-,-,-,-,0.25,900,820.00,9000,200.65,206.40,9000,-,-,-,-,-,12600,615.75
