,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,3500,67.60,72.80,3500,80.00,3500,0.20,0.25,12250,-4.80,0.20,113.11,6,10500,10500,152.9
1,3500,-,-,-,-,-,3500,58.10,62.90,3500,90.00,35000,0.25,0.30,17500,0.05,0.30,100.78,11,8750,113750,152.9
2,7000,-,2,-,53.05,-1.45,3500,48.05,52.45,7000,100.00,49000,0.45,0.50,8750,-0.05,0.45,91.14,124,52500,733250,152.9
3,14000,-,-,-,-,-,5250,40.85,42.00,1750,110.00,40250,0.70,0.80,43750,-0.10,0.75,80.34,146,12250,316750,152.9
4,52500,-1750,3,-,32.45,-1.25,1750,32.00,33.10,21000,120.00,5250,1.45,1.50,15750,-0.25,1.45,75.51,457,129500,1069250,152.9
5,141750,-7000,8,77.27,27.35,0.20,3500,23.70,24.50,1750,130.00,3500,3.15,3.20,7000,-0.10,3.15,74.10,388,61250,1071000,152.9
6,715750,40250,162,48.79,16.80,-2.40,3500,16.70,16.90,1750,140.00,29750,5.90,6.00,14000,0.25,6.00,73.15,988,421750,1659000,152.9
7,2390500,122500,774,55.68,11.25,-2.10,8750,11.20,11.30,3500,150.00,5250,10.25,10.35,19250,0.60,10.30,73.71,1242,507500,1886500,152.9
8,3421250,462000,1499,58.18,7.15,-1.80,8750,7.10,7.20,3500,160.00,7000,15.90,16.10,5250,1.20,16.10,75.97,178,49000,770000,152.9
9,2182250,371000,1100,60.12,4.35,-1.35,10500,4.35,4.40,31500,170.00,5250,22.95,23.40,3500,0.95,22.95,78.04,23,14000,339500,152.9
10,3372250,518000,912,61.80,2.65,-0.95,29750,2.60,2.70,26250,180.00,10500,31.05,31.65,5250,2.15,31.85,87.74,6,-,479500,152.9
11,1002750,201250,343,64.72,1.65,-0.70,7000,1.65,1.70,24500,190.00,7000,40.00,40.50,3500,1.85,40.40,91.64,4,3500,120750,152.9
12,2857750,199500,521,68.75,1.15,-0.45,26250,1.15,1.20,26250,200.00,5250,49.30,50.20,5250,2.20,49.40,96.05,9,-,388500,152.9
13,617750,77000,155,70.25,0.75,-0.25,12250,0.75,0.80,24500,210.00,5250,58.50,60.40,5250,-,-,-,-,-,290500,152.9
14,596750,15750,29,74.90,0.65,-0.10,26250,0.60,0.65,31500,220.00,3500,68.25,70.00,5250,-,-,-,-,-,171500,152.9
15,323750,45500,33,79.49,0.45,-0.10,33250,0.40,0.45,3500,230.00,5250,76.50,80.00,1750,-,-,-,-,-,220500,152.9
16,252000,33250,30,81.25,0.35,-0.05,42000,0.30,0.35,1750,240.00,1750,86.90,91.50,3500,-,-,-,-,-,106750,152.9
17,787500,113750,101,85.26,0.30,-0.10,7000,0.30,0.35,47250,250.00,1750,96.95,101.40,1750,1.50,96.40,107.39,1,1750,197750,152.9
18,155750,33250,20,90.86,0.30,-0.10,42000,0.20,0.30,33250,260.00,1750,108.00,111.10,5250,-,-,-,-,-,59500,152.9
19,173250,1750,5,93.76,0.25,-0.05,24500,0.20,0.25,5250,270.00,1750,118.00,121.30,3500,-,-,-,-,-,38500,152.9
20,63000,-,1,98.75,0.25,-,42000,0.15,0.25,1750,280.00,5250,125.50,130.90,3500,-,-,-,-,-,31500,152.9
21,21000,-,1,103.51,0.25,-0.05,33250,0.15,0.25,1750,290.00,3500,135.85,140.85,3500,-,-,-,-,-,8750,152.9
22,290500,10500,9,105.00,0.20,-0.10,3500,0.20,0.25,31500,300.00,3500,145.80,150.80,3500,-,-,-,-,-,71750,152.9
23,14000,5250,5,112.45,0.25,-0.15,10500,0.10,0.25,17500,310.00,3500,155.70,160.75,3500,-,-,-,-,-,-,152.9
24,12250,1750,1,113.40,0.20,-0.25,10500,0.10,0.20,1750,320.00,3500,165.65,170.70,3500,-,-,-,-,-,-,152.9
25,66500,-,-,-,-,-,3500,0.10,0.20,1750,330.00,3500,175.60,180.65,3500,-,-,-,-,-,70000,152.9
