,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,39600,-,3,114.46,33.00,-8.15,55000,28.45,39.30,55000,50.00,13200,0.45,0.50,52800,0.25,0.45,122.35,148,154000,1104400,82.55
1,30800,-,-,-,-,-,55000,19.50,27.30,55000,60.00,35200,1.00,1.05,22000,0.50,1.05,104.97,282,11000,1212200,82.55
2,-,-,-,-,-,-,8800,17.50,21.50,8800,65.00,26400,1.60,1.70,30800,0.85,1.70,99.82,213,37400,455400,82.55
3,39600,-,2,78.32,14.50,-4.95,2200,14.90,16.20,6600,70.00,24200,2.60,2.70,39600,1.25,2.65,95.00,547,-88000,2411200,82.55
4,83600,26400,13,86.00,11.50,-4.75,2200,11.60,12.05,2200,75.00,17600,4.15,4.25,26400,1.90,4.20,93.48,409,74800,1344200,82.55
5,697400,94600,147,89.29,9.00,-3.25,2200,8.95,9.15,2200,80.00,15400,6.25,6.35,19800,2.65,6.35,92.67,860,81400,3498000,82.55
6,1016400,187000,511,89.29,6.60,-2.60,11000,6.65,6.75,8800,85.00,2200,8.90,9.00,13200,3.20,8.90,92.94,562,-28600,2103200,82.55
7,5159000,198000,879,91.19,5.00,-1.90,11000,5.00,5.10,17600,90.00,35200,12.25,12.35,4400,4.00,12.30,94.11,294,-48400,4580400,82.55
8,2838000,39600,491,91.70,3.60,-1.55,19800,3.55,3.65,17600,95.00,6600,15.90,16.10,2200,4.10,15.65,92.00,25,-17600,1386000,82.55
9,9497400,336600,907,96.77,2.90,-1.10,35200,2.90,2.95,22000,100.00,2200,19.85,20.25,2200,4.55,19.80,95.39,25,11000,1639000,82.55
10,2008600,6600,313,96.18,2.05,-0.90,30800,2.05,2.15,24200,105.00,2200,24.15,24.65,2200,7.25,25.20,114.76,8,-,217800,82.55
11,5409800,242000,426,100.01,1.65,-0.65,24200,1.65,1.75,48400,110.00,2200,28.60,29.15,8800,4.45,27.55,76.55,2,-,594000,82.55
12,1194600,-13200,75,100.39,1.20,-0.45,6600,1.20,1.25,33000,115.00,4400,32.95,34.20,11000,-,-,-,-,-,61600,82.55
13,3592600,103400,231,104.25,1.00,-0.35,8800,1.00,1.05,41800,120.00,6600,37.55,38.45,2200,0.65,33.85,-,1,-,633600,82.55
14,869000,-,27,105.08,0.75,-0.25,24200,0.70,0.80,48400,125.00,55000,38.25,49.80,55000,-,-,-,-,-,19800,82.55
15,2063600,215600,294,105.35,0.55,-0.25,41800,0.55,0.60,28600,130.00,13200,43.25,52.85,2200,-2.30,43.70,-,3,-,400400,82.55
16,202400,-,2,107.80,0.45,-0.15,11000,0.40,0.50,24200,135.00,55000,46.10,62.00,55000,-,-,-,-,-,6600,82.55
17,1848000,90200,178,109.00,0.35,-0.15,11000,0.35,0.40,140800,140.00,55000,51.00,67.60,55000,-,-,-,-,-,338800,82.55
18,2798400,-4400,10,113.84,0.25,-0.10,200200,0.25,0.30,165000,150.00,2200,65.60,78.80,55000,-,-,-,-,-,268400,82.55
19,543400,-,-,-,-,-,250800,0.10,0.20,13200,160.00,55000,68.25,89.55,55000,-,-,-,-,-,140800,82.55
20,140800,-,2,128.60,0.20,-,6600,0.15,0.25,105600,170.00,2200,85.35,100.70,55000,-,-,-,-,-,90200,82.55
21,114400,-,-,-,-,-,6600,0.15,0.25,4400,180.00,55000,84.10,112.60,55000,-,-,-,-,-,33000,82.55
22,19800,-,-,-,-,-,6600,0.10,0.25,4400,190.00,55000,93.15,124.75,55000,-,-,-,-,-,19800,82.55
23,875600,-13200,7,139.23,0.10,-,233200,0.10,0.15,17600,200.00,55000,102.35,135.95,55000,-,-,-,-,-,140800,82.55
24,4400,-,-,-,-,-,-,-,0.45,2200,210.00,55000,110.90,145.70,55000,-,-,-,-,-,19800,82.55
25,2200,-,-,-,-,-,-,-,0.45,2200,220.00,55000,119.45,155.85,55000,-,-,-,-,-,30800,82.55
26,-,-,-,-,-,-,-,-,0.45,2200,230.00,55000,127.65,-,-,-,-,-,-,-,19800,82.55
27,6600,-,-,-,-,-,-,-,0.45,2200,240.00,55000,136.50,-,-,-,-,-,-,-,30800,82.55
28,-,-,-,-,-,-,-,-,0.45,2200,250.00,55000,145.05,-,-,-,-,-,-,-,37400,82.55
29,8800,-,-,-,-,-,-,-,0.90,2200,260.00,55000,153.30,197.30,2200,-,-,-,-,-,101200,82.55
