,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,8220,-140,11,-,3815.60,53.90,40,3947.20,3990.00,20,25200.00,20,67.00,69.95,20,-37.95,66.50,50.09,1569,14720,72320,29100.55
1,-,-,-,-,-,-,220,3452.15,4965.85,500,25300.00,2000,31.70,-,-,-,-,-,-,-,-,29100.55
2,-,-,-,-,-,-,160,3362.10,4866.15,500,25400.00,2000,35.95,-,-,-,-,-,-,-,-,29100.55
3,5920,-,-,-,-,-,20,3635.10,3732.05,20,25500.00,20,81.45,85.20,20,-38.00,85.45,49.11,1768,-2520,72860,29100.55
4,-,-,-,-,-,-,160,3178.95,3992.35,500,25600.00,2500,46.10,-,-,-,-,-,-,-,-,29100.55
5,-,-,-,-,-,-,220,3092.65,3882.05,500,25700.00,2500,51.90,-,-,-,-,-,-,-,-,29100.55
6,-,-,-,-,-,-,220,2981.55,3767.50,500,25800.00,4500,42.00,-,-,-,-,-,-,-,-,29100.55
7,-,-,-,-,-,-,160,2898.60,3657.35,500,25900.00,4500,45.00,-,-,-,-,-,-,-,-,29100.55
8,25060,20,4,-,3192.20,65.80,40,3209.30,3243.30,60,26000.00,20,112.80,113.40,20,-42.85,113.90,47.22,3303,17020,93700,29100.55
9,140,-,-,-,-,-,2400,3008.65,3227.10,2400,26100.00,6500,50.00,-,-,-,-,-,-,-,100,29100.55
10,-,-,-,-,-,-,2400,2925.60,3142.50,2400,26200.00,6500,55.00,-,-,-,-,-,-,-,-,29100.55
11,-,-,-,-,-,-,2400,2835.65,3050.85,2400,26300.00,5000,60.00,-,-,-,-,-,-,-,-,29100.55
12,-,-,-,-,-,-,2400,2746.00,2958.65,2400,26400.00,6500,70.00,-,-,-,-,-,-,-,-,29100.55
13,10960,-,4,-,2680.00,10.00,20,2743.20,2810.75,80,26500.00,20,161.80,163.80,160,-49.10,162.65,46.14,3296,-4980,145360,29100.55
14,40,-,-,-,-,-,2400,2561.60,2770.05,2400,26600.00,3500,120.00,-,-,-,-,-,-,-,-,29100.55
15,40,-,-,-,-,-,2400,2475.60,2681.95,2400,26700.00,3500,130.00,-,-,-,-,-,-,-,-,29100.55
16,-,-,-,-,-,-,2400,2390.30,2594.45,2400,26800.00,3500,140.00,-,-,-,-,-,-,-,-,29100.55
17,60,-,-,-,-,-,2400,2305.95,2508.15,2400,26900.00,3500,150.00,-,-,-,-,-,-,-,-,29100.55
18,42460,-1020,63,40.19,2364.35,214.85,20,2334.40,2359.10,20,27000.00,100,225.05,229.20,20,-65.05,226.25,44.72,7157,8120,204080,29100.55
