,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,460,1152.95,2164.30,2460,27400.00,100,0.55,-,-,-,-,-,-,-,-,29127.25
1,-,-,-,-,-,-,460,1095.90,2052.15,2460,27500.00,2000,3.25,-,-,-,-,-,-,-,-,29127.25
2,-,-,-,-,-,-,460,1041.25,2010.70,2460,27600.00,2000,4.70,-,-,-,-,-,-,-,-,29127.25
3,-,-,-,-,-,-,460,987.15,1831.15,2460,27700.00,2000,5.90,-,-,-,-,-,-,-,-,29127.25
4,-,-,-,-,-,-,460,1136.85,1756.35,2460,27800.00,2000,6.70,-,-,-,-,-,-,-,-,29127.25
5,-,-,-,-,-,-,460,879.80,1669.05,2460,27900.00,2000,10.35,-,-,-,-,-,-,-,-,29127.25
6,-,-,-,-,-,-,460,889.10,1548.90,2460,28000.00,1000,16.00,-,-,-,-,-,-,-,-,29127.25
7,-,-,-,-,-,-,460,777.25,1487.35,2460,28100.00,2000,5.35,-,-,-,-,-,-,-,-,29127.25
8,-,-,-,-,-,-,460,727.10,1371.65,2460,28200.00,20,10.00,298.40,20,-,-,-,-,-,-,29127.25
9,-,-,-,-,-,-,440,677.85,1261.65,2460,28300.00,2000,6.45,269.85,40,-,-,-,-,-,-,29127.25
10,-,-,-,-,-,-,440,579.25,1227.55,440,28400.00,2000,6.50,172.95,40,-,-,-,-,-,-,29127.25
11,-,-,-,-,-,-,440,645.10,865.30,20,28500.00,40,106.60,114.10,20,-40.75,109.35,16.22,21,120,940,29127.25
12,-,-,-,-,-,-,440,490.25,798.10,60,28600.00,20,51.80,141.80,100,-,-,-,-,-,-,29127.25
13,-,-,-,-,-,-,2000,251.00,720.10,40,28700.00,2000,75.00,163.65,100,-,-,-,-,-,-,29127.25
14,-,-,-,-,-,-,2000,255.00,671.05,60,28800.00,20,155.30,186.40,20,-39.80,180.20,15.76,7,60,80,29127.25
15,-,-,-,-,-,-,2000,251.00,563.70,80,28900.00,20,176.40,232.30,80,-,-,-,-,-,20,29127.25
16,1060,-440,92,11.83,412.00,69.25,20,417.75,433.65,20,29000.00,80,241.15,251.20,40,-73.70,250.00,15.67,153,1420,1720,29127.25
17,20,-,4,13.39,368.55,58.55,20,351.30,375.45,40,29100.00,40,277.45,293.75,40,-102.20,274.00,14.86,2,20,120,29127.25
