,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,1000.00,-,-,-,-,-,-,-,-,-,5600,1324.0
1,400,-,-,-,-,-,-,-,-,-,1050.00,-,-,-,-,-,-,66.60,-,-,1200,1324.0
2,800,-,-,-,-,-,-,-,-,-,1100.00,-,-,-,-,-,-,72.23,-,-,13200,1324.0
3,800,-,-,-,-,-,-,-,-,-,1150.00,-,-,-,-,-,-,58.31,-,-,6800,1324.0
4,2800,-,-,-,-,-,-,-,-,-,1200.00,-,-,-,-,-,-,50.43,-,-,10800,1324.0
5,2800,-,-,43.83,-,-,-,-,-,-,1250.00,-,-,-,-,-,-,51.27,-,-,5200,1324.0
6,25600,-,-,50.09,-,-,-,-,-,-,1300.00,-,-,-,-,-,-,46.98,-,-,2800,1324.0
7,8800,-,-,46.63,-,-,-,-,-,-,1350.00,-,-,-,-,-,-,49.46,-,-,1200,1324.0
8,13200,-,-,45.08,-,-,-,-,-,-,1400.00,-,-,-,-,-,-,63.78,-,-,1600,1324.0
9,2400,-,-,46.19,-,-,-,-,-,-,1450.00,-,-,-,-,-,-,-,-,-,2400,1324.0
10,3200,-,-,-,-,-,-,-,-,-,1500.00,-,-,-,-,-,-,-,-,-,3200,1324.0
11,2400,-,-,50.34,-,-,-,-,-,-,1550.00,-,-,-,-,-,-,-,-,-,-,1324.0
12,2800,-,-,48.20,-,-,-,-,-,-,1600.00,-,-,-,-,-,-,-,-,-,-,1324.0
