,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,900.00,4000,1.00,3.00,400,-,-,-,-,-,-,1310.75
1,-,-,-,-,-,-,-,-,-,-,950.00,800,0.55,-,-,-,-,-,-,-,-,1310.75
2,-,-,-,-,-,-,800,302.55,319.35,800,1000.00,800,2.65,6.50,1200,-1.40,2.60,53.17,9,800,2000,1310.75
3,-,-,-,-,-,-,800,254.65,271.85,800,1050.00,400,3.00,13.50,800,-,-,-,-,-,-,1310.75
4,-,-,-,-,-,-,1600,210.90,226.10,1600,1100.00,400,6.75,10.50,400,-8.65,8.75,49.82,1,400,1600,1310.75
5,-,-,-,-,-,-,4400,162.15,180.75,2400,1150.00,3200,9.50,21.05,3200,-,-,-,-,-,2400,1310.75
6,400,-,-,-,-,-,6800,123.00,142.50,4800,1200.00,800,20.05,24.95,3200,-2.50,20.00,42.70,4,-,6400,1310.75
7,1200,-,-,-,-,-,400,94.45,102.45,6800,1250.00,400,33.25,36.60,400,-2.50,35.30,42.15,13,2000,6800,1310.75
8,14800,-400,8,37.35,66.25,9.45,3200,64.85,70.30,400,1300.00,2400,52.20,58.95,4800,0.60,53.90,41.66,10,1600,5200,1310.75
9,6800,2000,19,37.22,43.15,9.35,3200,42.30,46.40,400,1350.00,800,78.85,85.45,3200,-,-,-,-,-,1200,1310.75
10,52000,15600,138,38.36,29.00,8.00,400,28.45,29.65,7600,1400.00,4400,109.65,118.60,3200,-34.70,110.90,40.04,1,-400,1200,1310.75
11,2400,-,8,40.72,19.60,2.55,800,17.50,19.40,400,1450.00,1600,147.20,159.25,6800,-,-,-,-,-,2400,1310.75
12,2400,-,2,38.05,10.00,3.35,1200,10.05,13.40,2400,1500.00,2400,185.30,205.05,2400,-,-,-,-,-,3200,1310.75
13,400,-,-,-,-,-,400,4.40,9.85,4800,1550.00,2400,232.40,250.40,2400,-,-,-,-,-,800,1310.75
14,-,-,-,-,-,-,800,1.00,6.15,2400,1600.00,1600,279.90,298.90,1600,-,-,-,-,-,800,1310.75
15,-,-,-,-,-,-,2400,0.20,5.25,3200,1650.00,800,328.25,347.40,800,-,-,-,-,-,800,1310.75
16,-,-,-,-,-,-,400,0.15,-,-,1700.00,-,-,-,-,-,-,-,-,-,800,1310.75
