,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,400,-,-,-,-,-,-,-,-,-,1200.00,-,-,-,-,-,-,-,-,-,1200,1476.7
1,400,-,-,-,-,-,-,-,-,-,1250.00,-,-,-,-,-,-,-,-,-,400,1476.7
2,400,-,-,-,-,-,-,-,-,-,1300.00,1200,2.00,12.30,800,-,-,-,-,-,3600,1476.7
3,400,-,-,-,-,-,1600,136.95,148.25,1600,1350.00,2400,7.90,15.50,2400,-,-,-,-,-,2400,1476.7
4,1200,-,-,-,-,-,2400,97.40,108.45,2400,1400.00,400,21.10,24.90,2000,-3.10,20.00,44.09,2,400,8400,1476.7
5,8400,-,-,-,-,-,2400,65.60,70.80,400,1450.00,400,35.90,40.60,1200,-,-,-,-,-,10000,1476.7
6,26000,-,1,47.41,50.65,8.15,800,41.90,44.85,400,1500.00,800,60.25,63.85,400,-,-,-,-,-,9200,1476.7
7,53600,-,-,-,-,-,1200,23.30,26.00,400,1550.00,2400,86.65,99.00,2400,-,-,-,-,-,800,1476.7
8,22800,-,-,-,-,-,400,13.05,15.35,800,1600.00,2400,125.00,138.40,2400,-,-,-,-,-,1600,1476.7
9,10800,-,-,-,-,-,400,6.85,8.95,800,1650.00,1600,165.95,182.45,1600,-,-,-,-,-,400,1476.7
10,4000,-,1,-,4.00,-2.50,1200,1.05,8.20,2400,1700.00,-,-,-,-,-,-,-,-,-,-,1476.7
11,-,-,-,-,-,-,6400,0.10,-,-,1750.00,-,-,-,-,-,-,-,-,-,-,1476.7
12,-,-,-,-,-,-,3600,0.05,-,-,1800.00,-,-,-,-,-,-,-,-,-,-,1476.7
