,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,5000,77.55,185.25,5000,600.00,-,-,2.90,2000,-,-,-,-,-,5000,727.6
1,-,-,-,-,-,-,5000,71.60,-,-,610.00,-,-,-,-,-,-,-,-,-,3000,727.6
2,-,-,-,-,-,-,5000,65.70,-,-,620.00,-,-,-,-,-,-,-,-,-,7000,727.6
3,1000,-,-,-,-,-,-,-,-,-,630.00,-,-,2.20,6000,-,-,-,-,-,8000,727.6
4,2000,-,-,-,-,-,9000,86.95,93.45,2000,640.00,2000,0.40,0.45,1000,-,-,-,-,-,53000,727.6
5,2000,-,-,-,-,-,12000,77.85,83.60,5000,650.00,1000,0.35,0.45,2000,-0.25,0.30,28.27,6,-2000,97000,727.6
6,-,-,-,-,-,-,6000,66.50,73.35,5000,660.00,5000,0.55,1.00,4000,0.20,1.00,31.20,1,1000,90000,727.6
7,1000,-,-,-,-,-,8000,59.50,63.40,8000,670.00,5000,0.90,1.00,1000,-0.15,1.00,27.46,3,-2000,49000,727.6
8,3000,-,-,-,-,-,1000,50.45,52.80,2000,680.00,6000,1.45,1.55,1000,-0.05,1.65,26.76,39,7000,204000,727.6
9,9000,-,1,22.50,42.05,-0.65,1000,41.40,43.45,1000,690.00,3000,2.35,2.50,8000,-0.10,2.50,25.57,46,-22000,121000,727.6
10,10000,-,-,-,-,-,2000,33.35,35.40,2000,700.00,6000,3.75,4.00,6000,-0.10,4.00,24.97,145,5000,487000,727.6
11,5000,-,1,31.16,30.15,8.05,1000,25.05,27.15,1000,710.00,4000,5.90,6.15,5000,-0.30,5.95,23.89,63,12000,122000,727.6
12,123000,12000,44,25.03,20.50,-0.20,1000,19.85,20.60,4000,720.00,1000,9.10,9.55,2000,-0.35,9.30,23.88,108,-5000,347000,727.6
13,451000,32000,287,24.32,14.70,-0.40,4000,14.35,14.85,4000,730.00,3000,13.25,13.75,1000,-0.30,13.30,23.97,74,-1000,165000,727.6
14,579000,19000,468,24.84,10.25,-0.65,1000,10.10,10.35,5000,740.00,1000,18.75,19.55,1000,-0.40,19.05,23.42,11,-,156000,727.6
15,776000,33000,363,24.82,7.05,-0.60,2000,7.00,7.10,3000,750.00,2000,24.85,26.70,1000,-3.10,24.00,20.01,2,-1000,123000,727.6
16,634000,-12000,268,25.91,4.90,-0.35,4000,4.80,4.95,5000,760.00,2000,33.15,35.00,2000,-,-,-,-,-,65000,727.6
17,405000,4000,41,26.67,3.40,-0.30,1000,3.35,3.55,9000,770.00,11000,40.80,43.45,2000,-,-,-,-,-,35000,727.6
18,583000,6000,69,27.40,2.40,-0.25,4000,2.40,2.55,4000,780.00,1000,50.35,51.45,1000,-2.00,47.50,-,1,-,52000,727.6
19,255000,-4000,19,29.00,1.85,-0.15,1000,1.85,1.90,5000,790.00,2000,59.60,61.70,2000,-,-,-,-,-,31000,727.6
20,1408000,29000,138,30.34,1.45,-0.10,7000,1.40,1.45,7000,800.00,9000,68.95,70.45,1000,-2.95,66.75,-,3,-1000,74000,727.6
21,223000,-5000,17,31.53,1.10,-0.10,7000,1.00,1.20,5000,810.00,13000,77.65,81.40,2000,-,-,-,-,-,5000,727.6
22,462000,8000,28,33.45,0.95,-,1000,0.90,1.00,16000,820.00,1000,88.45,91.25,2000,-,-,-,-,-,3000,727.6
23,175000,2000,15,35.48,0.85,-,1000,0.75,0.90,1000,830.00,1000,97.35,102.80,3000,-,-,-,-,-,3000,727.6
24,196000,-,1,36.39,0.65,-0.15,5000,0.65,0.80,1000,840.00,1000,107.25,112.60,3000,-,-,-,-,-,6000,727.6
25,150000,-10000,11,37.29,0.50,-0.10,24000,0.50,0.60,1000,850.00,1000,117.80,120.50,1000,-,-,-,-,-,2000,727.6
26,76000,-1000,1,39.04,0.45,-0.10,2000,0.45,0.65,2000,860.00,4000,124.65,132.15,4000,-,-,-,-,-,6000,727.6
27,29000,3000,5,34.05,0.10,-0.40,15000,0.15,0.40,3000,870.00,2000,135.60,142.45,4000,-,-,-,-,-,-,727.6
28,35000,-,-,-,-,-,1000,0.30,0.50,1000,880.00,6000,145.15,152.50,6000,-,-,-,-,-,2000,727.6
29,1000,-,-,-,-,-,-,-,0.90,4000,890.00,4000,154.55,162.45,4000,-,-,-,-,-,-,727.6
30,244000,-4000,4,46.34,0.35,-,6000,0.30,0.35,1000,900.00,5000,165.10,172.55,5000,-,-,-,-,-,10000,727.6
31,-,-,-,-,-,-,-,-,0.95,1000,910.00,2000,175.45,181.95,4000,-,-,-,-,-,-,727.6
32,-,-,-,-,-,-,-,-,0.90,3000,920.00,4000,184.25,192.00,4000,-,-,-,-,-,2000,727.6
33,-,-,-,-,-,-,-,-,0.95,1000,930.00,2000,194.40,202.15,2000,-,-,-,-,-,7000,727.6
34,-,-,-,-,-,-,1000,0.05,0.90,1000,940.00,6000,205.05,211.95,6000,4.40,211.50,77.38,2,-,2000,727.6
35,1000,-,-,-,-,-,-,-,0.95,1000,960.00,-,-,-,-,-,-,-,-,-,-,727.6
