,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,4000,-,-,-,-,-,-,-,-,-,620.00,-,-,-,-,-,-,-,-,-,81000,788.85
1,2000,-,-,-,-,-,-,-,-,-,630.00,-,-,1.40,3000,-,-,-,-,-,11000,788.85
2,-,-,-,-,-,-,-,-,-,-,640.00,1000,0.10,-,-,-,-,-,-,-,65000,788.85
3,3000,-,-,-,-,-,-,-,-,-,650.00,1000,0.15,-,-,-,-,-,-,-,24000,788.85
4,-,-,-,-,-,-,-,-,-,-,660.00,1000,0.50,1.20,2000,-,-,-,-,-,70000,788.85
5,2000,-,-,-,-,-,-,-,-,-,670.00,1000,0.15,-,-,-0.05,0.65,41.74,1,-1000,33000,788.85
6,3000,-,-,-,-,-,2000,108.45,115.95,2000,680.00,1000,0.20,2.45,2000,-,-,-,-,-,82000,788.85
7,3000,-,-,-,-,-,2000,99.50,106.20,2000,690.00,7000,0.50,4.45,2000,-,-,-,-,-,29000,788.85
8,8000,-,-,-,-,-,3000,91.15,95.30,1000,700.00,6000,1.35,1.65,5000,-0.65,1.60,38.66,110,-47000,127000,788.85
9,6000,-,-,-,-,-,4000,80.25,87.05,4000,710.00,5000,0.50,5.00,5000,-,3.00,41.03,1,1000,31000,788.85
10,9000,-,-,-,-,-,5000,72.80,76.90,1000,720.00,6000,1.60,3.25,6000,-1.45,3.05,37.29,3,-,69000,788.85
11,8000,-,-,-,-,-,3000,62.20,69.15,3000,730.00,16000,2.50,6.85,6000,0.10,3.60,35.04,8,-5000,62000,788.85
12,35000,-1000,2,20.35,53.50,-7.20,15000,53.70,61.00,1000,740.00,4000,4.90,5.50,6000,-2.30,5.40,35.56,37,-5000,49000,788.85
13,22000,-1000,10,38.02,51.55,0.55,7000,45.65,50.80,8000,750.00,6000,6.50,7.00,4000,-3.45,6.70,34.50,121,-27000,220000,788.85
14,47000,-,-,-,-,-,7000,40.25,43.30,1000,760.00,6000,8.80,9.25,5000,-3.85,9.35,34.06,166,9000,62000,788.85
15,36000,-1000,3,29.90,33.00,4.25,1000,33.50,36.00,7000,770.00,6000,11.90,12.35,6000,-4.60,12.60,34.17,103,4000,43000,788.85
16,57000,8000,157,31.62,27.80,4.30,1000,28.15,28.60,1000,780.00,2000,15.20,15.80,6000,-5.80,15.70,32.98,213,21000,87000,788.85
17,142000,10000,247,30.94,21.90,2.05,7000,22.15,23.05,6000,790.00,1000,19.85,20.40,2000,-5.65,21.00,34.15,169,-7000,49000,788.85
18,365000,-66000,600,31.70,17.70,1.95,6000,17.70,18.10,2000,800.00,5000,24.50,25.10,6000,-8.30,25.50,32.99,126,-46000,49000,788.85
19,82000,-6000,146,30.69,13.10,0.70,3000,13.40,13.85,1000,810.00,13000,29.55,32.35,1000,-,-,-,-,-,2000,788.85
20,143000,-10000,243,30.73,9.90,0.20,6000,10.30,10.75,6000,820.00,7000,34.65,39.60,26000,-5.00,41.00,37.79,3,-2000,6000,788.85
21,46000,-3000,42,31.55,7.75,0.25,6000,7.25,8.00,7000,830.00,1000,43.25,46.50,1000,-,-,-,-,-,6000,788.85
22,86000,4000,54,32.02,5.90,-,6000,5.20,5.90,6000,840.00,3000,50.40,53.70,2000,-,-,-,-,-,5000,788.85
23,115000,-17000,79,32.35,4.40,-0.25,7000,3.80,4.50,6000,850.00,17000,57.30,64.55,17000,-,-,-,-,-,7000,788.85
24,56000,-3000,17,30.35,2.50,-0.70,8000,2.20,4.35,19000,860.00,6000,66.95,71.25,5000,-,-,-,-,-,2000,788.85
25,17000,-1000,17,32.71,2.30,0.30,6000,1.95,2.50,6000,870.00,13000,74.65,82.00,13000,-,-,-,-,-,2000,788.85
26,47000,-7000,18,35.44,2.25,0.15,6000,1.20,2.90,17000,880.00,3000,85.55,89.85,5000,-,-,-,-,-,5000,788.85
27,3000,-,-,-,-,-,1000,0.30,2.70,8000,890.00,4000,94.65,100.60,4000,-,-,-,-,-,2000,788.85
28,82000,-,17,35.89,1.20,-0.10,2000,1.00,1.50,1000,900.00,1000,39.00,109.50,5000,-4.00,114.00,57.13,1,-1000,14000,788.85
29,5000,-,-,-,-,-,1000,0.35,2.55,6000,910.00,4000,114.00,120.50,4000,-,-,-,-,-,-,788.85
30,3000,1000,1,39.40,1.00,0.50,1000,0.20,1.10,1000,920.00,2000,123.80,129.10,2000,-,-,-,-,-,2000,788.85
31,-,-,-,-,-,-,1000,0.20,2.30,6000,930.00,-,-,-,-,-,-,-,-,-,-,788.85
32,9000,-,2,40.91,0.65,-2.50,1000,0.15,1.10,1000,940.00,-,-,-,-,-,-,-,-,-,7000,788.85
33,2000,-,-,-,-,-,-,-,2.25,6000,950.00,-,-,-,-,-,-,-,-,-,-,788.85
34,36000,-,-,-,-,-,1000,0.20,2.20,6000,960.00,-,-,-,-,-,-,-,-,-,9000,788.85
35,-,-,-,-,-,-,-,-,2.20,6000,970.00,-,-,-,-,-,-,-,-,-,-,788.85
36,1000,-,-,-,-,-,-,-,2.25,2000,980.00,-,-,-,-,-,-,-,-,-,-,788.85
37,-,-,-,-,-,-,-,-,2.00,1000,990.00,2000,191.50,200.60,2000,-,-,-,-,-,-,788.85
38,9000,-,-,-,-,-,-,-,0.30,1000,1000.00,10000,203.15,209.10,10000,-,-,-,-,-,14000,788.85
39,-,-,-,-,-,-,-,-,-,-,1010.00,2000,211.40,220.60,2000,-,-,-,-,-,-,788.85
40,-,-,-,-,-,-,-,-,-,-,1020.00,2000,221.35,230.50,2000,-,-,-,-,-,-,788.85
41,-,-,-,-,-,-,-,-,-,-,1030.00,2000,231.30,240.35,2000,-,-,-,-,-,-,788.85
42,-,-,-,-,-,-,-,-,-,-,1040.00,2000,241.25,250.45,2000,-,-,-,-,-,-,788.85
43,-,-,-,-,-,-,-,-,-,-,1050.00,2000,251.25,260.30,2000,-,-,-,-,-,-,788.85
44,-,-,-,-,-,-,-,-,-,-,1060.00,2000,261.20,270.40,2000,-,-,-,-,-,-,788.85
45,-,-,-,-,-,-,-,-,-,-,1070.00,2000,271.15,280.25,2000,-,-,-,-,-,-,788.85
46,-,-,-,-,-,-,-,-,-,-,1080.00,2000,281.10,290.35,2000,-,-,-,-,-,-,788.85
47,-,-,-,-,-,-,-,-,-,-,1100.00,4000,302.75,308.00,4000,-,-,-,-,-,-,788.85
48,-,-,-,-,-,-,-,-,-,-,1120.00,2000,320.95,330.10,2000,-,-,-,-,-,-,788.85
49,-,-,-,-,-,-,-,-,-,-,1140.00,2000,340.85,350.05,2000,-,-,-,-,-,-,788.85
50,-,-,-,-,-,-,-,-,-,-,1160.00,2000,360.80,370.05,2000,-,-,-,-,-,-,788.85
