,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,600.00,1000,0.25,1.25,3000,-,-,-,-,-,6000,725.8
1,-,-,-,-,-,-,5000,72.20,180.15,5000,610.00,-,-,3.25,2000,-,-,-,-,-,3000,725.8
2,-,-,-,-,-,-,5000,66.40,166.50,5000,620.00,-,-,3.55,4000,-,-,-,-,-,7000,725.8
3,1000,-,-,-,-,-,-,-,-,-,630.00,2000,0.10,3.40,9000,-,-,-,-,-,8000,725.8
4,2000,-,-,-,-,-,7000,54.55,128.95,7000,640.00,1000,0.30,3.30,11000,-,-,-,-,-,55000,725.8
5,3000,-,-,-,-,-,1000,78.50,82.35,7000,650.00,2000,0.65,1.00,1000,-0.45,0.60,27.37,4,-,98000,725.8
6,-,-,-,-,-,-,13000,65.15,72.35,5000,660.00,10000,1.15,1.40,5000,-0.15,1.35,28.74,11,1000,90000,725.8
7,1000,-,-,-,-,-,10000,57.95,65.15,10000,670.00,4000,1.70,2.20,5000,0.15,1.95,27.76,1,-,51000,725.8
8,2000,-,-,-,-,-,2000,51.20,53.70,3000,680.00,5000,2.90,3.30,5000,0.35,3.20,27.92,14,4000,222000,725.8
9,9000,-,-,-,-,-,1000,42.50,44.60,1000,690.00,5000,4.25,4.55,1000,0.60,4.25,26.76,35,6000,130000,725.8
10,12000,-,2,30.07,38.50,0.50,2000,35.35,36.60,1000,700.00,2000,6.50,6.65,4000,0.90,6.50,26.60,105,9000,469000,725.8
11,4000,-,1,30.71,32.15,-0.05,7000,27.15,30.05,1000,710.00,1000,9.25,9.50,4000,1.35,9.25,26.18,26,2000,106000,725.8
12,98000,-,21,25.90,23.00,-3.90,1000,22.45,23.00,2000,720.00,1000,12.85,13.15,6000,1.80,13.00,25.87,150,13000,315000,725.8
13,345000,45000,157,25.93,17.50,-3.70,2000,17.30,17.70,2000,730.00,2000,17.30,17.80,5000,2.65,17.80,25.62,48,7000,143000,725.8
14,539000,21000,189,25.90,13.00,-3.10,3000,13.00,13.20,1000,740.00,3000,22.50,23.25,1000,2.05,21.50,23.71,11,-2000,172000,725.8
15,649000,46000,246,26.18,9.60,-2.45,3000,9.60,9.75,1000,750.00,2000,28.75,29.70,1000,-,-,-,-,-,124000,725.8
16,644000,12000,162,26.39,7.00,-1.95,2000,7.00,7.15,4000,760.00,1000,35.95,37.05,1000,3.25,35.00,23.19,2,-1000,69000,725.8
17,392000,7000,78,26.72,5.00,-1.50,1000,5.10,5.20,2000,770.00,2000,44.05,45.85,1000,-,-,-,-,-,55000,725.8
18,548000,17000,72,27.52,3.75,-1.25,8000,3.70,3.95,8000,780.00,4000,51.80,55.15,8000,-,-,-,-,-,56000,725.8
19,261000,5000,23,28.21,2.75,-0.85,5000,2.65,2.90,15000,790.00,1000,61.40,64.10,1000,-,-,-,-,-,31000,725.8
20,1355000,23000,145,29.22,2.15,-0.65,2000,2.10,2.20,4000,800.00,1000,70.70,72.25,1000,-,-,-,-,-,77000,725.8
21,237000,2000,16,29.74,1.60,-0.40,13000,1.50,1.65,5000,810.00,5000,78.85,82.15,2000,0.20,80.55,28.05,1,-,7000,725.8
22,515000,7000,17,30.98,1.30,-0.25,1000,1.25,1.30,21000,820.00,1000,89.65,92.60,1000,-,-,-,-,-,3000,725.8
23,154000,-2000,25,31.78,1.05,0.05,9000,0.90,1.10,5000,830.00,3000,95.75,104.35,3000,-,-,-,-,-,3000,725.8
24,200000,-1000,1,32.02,0.70,-0.25,1000,0.80,1.00,7000,840.00,3000,105.55,114.20,3000,-,-,-,-,-,6000,725.8
25,189000,-3000,12,33.79,0.65,-0.15,1000,0.70,0.90,5000,850.00,1000,118.85,122.35,1000,-,-,-,-,-,2000,725.8
26,84000,-2000,3,35.92,0.65,-0.05,4000,0.60,0.75,2000,860.00,2000,126.70,133.05,4000,-,-,-,-,-,6000,725.8
27,25000,-,-,-,-,-,6000,0.30,0.90,1000,870.00,2000,135.90,143.90,2000,-,-,-,-,-,-,725.8
28,40000,-,-,-,-,-,1000,0.35,0.65,2000,880.00,4000,146.30,152.55,6000,-,-,-,-,-,2000,725.8
29,1000,-,-,-,-,-,-,-,1.60,3000,890.00,2000,155.25,163.80,2000,-,-,-,-,-,-,725.8
30,252000,-,5,41.66,0.45,-,17000,0.35,0.60,2000,900.00,5000,165.10,172.75,5000,-,-,-,-,-,10000,725.8
31,-,-,-,-,-,-,-,-,-,-,910.00,4000,175.25,182.25,2000,-,-,-,-,-,-,725.8
32,-,-,-,-,-,-,-,-,0.95,1000,920.00,4000,185.15,192.75,4000,-,-,-,-,-,2000,725.8
33,-,-,-,-,-,-,-,-,0.95,1000,930.00,4000,195.10,200.65,2000,-,-,-,-,-,7000,725.8
34,-,-,-,-,-,-,-,-,0.95,1000,940.00,10000,205.05,212.00,8000,-,-,-,-,-,2000,725.8
35,1000,-,-,-,-,-,1000,0.05,0.95,2000,960.00,-,-,-,-,-,-,-,-,-,-,725.8
