,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,510.00,-,-,2.90,1600,-,-,-,-,-,-,623.3
1,-,-,-,-,-,-,2400,64.80,152.20,2400,520.00,-,-,2.95,1600,-,-,-,-,-,-,623.3
2,-,-,-,-,-,-,2400,57.90,142.25,2400,530.00,-,-,2.75,3200,-,-,-,-,-,-,623.3
3,-,-,-,-,-,-,2400,51.90,130.70,2400,540.00,-,-,2.70,4000,-,-,-,-,-,800,623.3
4,-,-,-,-,-,-,4800,45.95,116.80,2400,550.00,-,-,2.85,3200,-,-,-,-,-,-,623.3
5,-,-,-,-,-,-,4800,40.00,102.90,2400,560.00,800,0.20,3.15,4000,-,-,-,-,-,2400,623.3
6,-,-,-,-,-,-,4800,34.20,78.05,2400,570.00,800,0.10,3.35,3200,-,-,-,-,-,3200,623.3
7,-,-,-,-,-,-,4800,27.50,67.50,4800,580.00,800,1.00,3.75,4000,-,-,-,-,-,3200,623.3
8,1600,-,-,-,-,-,3200,35.40,42.70,3200,590.00,4000,1.90,6.35,4800,-,-,-,-,-,800,623.3
9,1600,-,-,-,-,-,3200,27.25,34.05,4800,600.00,4000,3.75,7.50,3200,0.30,7.75,38.87,9,4800,12000,623.3
10,3200,-,-,-,-,-,3200,20.35,27.10,4800,610.00,4000,6.25,11.55,4800,-,-,-,-,-,2400,623.3
11,2400,-,2,27.56,16.25,-11.10,3200,15.10,19.00,1600,620.00,6400,9.75,14.65,4800,-,-,-,-,-,1600,623.3
12,2400,-,-,-,-,-,800,11.20,15.80,4800,630.00,6400,14.65,19.35,1600,-,-,-,-,-,3200,623.3
13,11200,-,2,31.37,9.05,-7.45,3200,6.40,12.00,4800,640.00,6400,20.55,25.40,1600,-,-,-,-,-,2400,623.3
14,3200,-,-,-,-,-,3200,4.10,8.35,4800,650.00,8000,26.55,32.40,1600,-,-,-,-,-,1600,623.3
15,4000,-,2,32.71,4.35,-5.60,2400,4.35,6.20,4800,660.00,4800,34.65,41.10,3200,-,-,-,-,-,2400,623.3
16,1600,-,-,-,-,-,800,1.25,4.65,4800,670.00,3200,43.05,51.50,6400,-,-,-,-,-,3200,623.3
17,12800,-,-,-,-,-,800,0.85,4.00,3200,680.00,5600,52.30,59.10,3200,-,-,-,-,-,1600,623.3
18,-,-,-,-,-,-,10400,0.40,3.50,3200,690.00,4000,61.05,68.30,1600,-,-,-,-,-,-,623.3
19,800,-,-,-,-,-,800,0.25,3.10,3200,700.00,6400,69.65,77.95,1600,-,-,-,-,-,3200,623.3
20,-,-,-,-,-,-,9600,0.20,2.90,3200,710.00,2400,50.00,107.00,2400,-,-,-,-,-,-,623.3
21,-,-,-,-,-,-,8800,0.10,2.75,4800,720.00,2400,56.00,121.00,2400,-,-,-,-,-,-,623.3
22,-,-,-,-,-,-,-,-,2.70,4800,730.00,2400,61.95,134.85,2400,-,-,-,-,-,-,623.3
23,-,-,-,-,-,-,-,-,2.95,3200,740.00,2400,67.95,148.85,2400,-,-,-,-,-,-,623.3
24,-,-,-,-,-,-,-,-,2.95,1600,750.00,-,-,-,-,-,-,-,-,-,-,623.3
25,800,-,-,-,-,-,-,-,2.85,3200,760.00,-,-,-,-,-,-,-,-,-,-,623.3
26,-,-,-,-,-,-,-,-,2.85,1600,770.00,-,-,-,-,-,-,-,-,-,-,623.3
