,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,2400,61.75,-,-,520.00,-,-,2.90,1600,-,-,-,-,-,-,610.0
1,-,-,-,-,-,-,2400,51.80,-,-,530.00,-,-,2.95,3200,-,-,-,-,-,-,610.0
2,-,-,-,-,-,-,4800,43.40,101.25,4800,540.00,800,0.05,2.95,5600,-,-,-,-,-,800,610.0
3,-,-,-,-,-,-,4800,37.45,87.40,4800,550.00,-,-,2.80,3200,-,-,-,-,-,-,610.0
4,-,-,-,-,-,-,4800,31.60,73.75,4800,560.00,800,0.30,2.95,4000,-,-,-,-,-,2400,610.0
5,-,-,-,-,-,-,2400,38.65,-,-,570.00,1600,1.05,-,-,-,-,-,-,-,3200,610.0
6,-,-,-,-,-,-,2400,28.85,-,-,580.00,2400,1.35,-,-,-,-,-,-,-,3200,610.0
7,1600,-,-,-,-,-,3200,24.40,31.30,3200,590.00,2400,3.00,-,-,-,-,-,-,-,800,610.0
8,1600,-,-,-,-,-,4800,17.35,24.10,4800,600.00,800,7.15,10.00,800,0.95,7.65,31.65,5,-800,6400,610.0
9,3200,-,-,-,-,-,4800,12.40,17.70,4800,610.00,4800,10.75,13.70,1600,1.75,9.00,24.39,1,-800,1600,610.0
10,3200,-,-,-,-,-,4800,8.05,13.60,4800,620.00,4800,15.60,21.60,4800,-,-,-,-,-,1600,610.0
11,1600,-,-,-,-,-,4800,5.20,10.00,5600,630.00,4800,21.55,27.45,4800,-,-,-,-,-,3200,610.0
12,12000,800,13,30.75,3.25,-5.25,800,3.40,5.30,1600,640.00,11200,27.55,34.40,1600,-,-,-,-,-,2400,610.0
13,3200,-,-,-,-,-,800,2.20,5.35,4800,650.00,10400,35.60,43.85,6400,-,-,-,-,-,1600,610.0
14,4800,-,-,-,-,-,800,1.10,4.65,6400,660.00,1600,46.30,52.05,6400,-,-,-,-,-,2400,610.0
15,1600,-,-,-,-,-,800,1.10,3.95,4800,670.00,2400,55.40,62.00,4800,-,-,-,-,-,3200,610.0
16,12800,-,-,-,-,-,8800,0.50,3.00,4800,680.00,5600,64.05,71.60,3200,-,-,-,-,-,1600,610.0
17,-,-,-,-,-,-,8800,0.10,3.25,1600,690.00,4000,72.65,80.95,1600,-,-,-,-,-,-,610.0
18,800,-,-,-,-,-,14400,0.10,3.10,3200,700.00,1600,82.45,90.80,1600,-,-,-,-,-,3200,610.0
19,-,-,-,-,-,-,-,-,2.95,3200,710.00,2400,58.90,-,-,-,-,-,-,-,-,610.0
20,-,-,-,-,-,-,-,-,2.90,4800,720.00,2400,64.90,137.75,2400,-,-,-,-,-,-,610.0
21,-,-,-,-,-,-,-,-,2.85,1600,730.00,-,-,-,-,-,-,-,-,-,-,610.0
