,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,510.00,-,-,2.90,1600,-,-,-,-,-,-,620.45
1,-,-,-,-,-,-,2400,64.80,152.20,2400,520.00,-,-,2.95,1600,-,-,-,-,-,-,620.45
2,-,-,-,-,-,-,2400,57.15,142.25,2400,530.00,-,-,2.75,3200,-,-,-,-,-,-,620.45
3,-,-,-,-,-,-,2400,51.20,130.70,2400,540.00,-,-,2.70,4000,-,-,-,-,-,800,620.45
4,-,-,-,-,-,-,4800,45.25,116.80,2400,550.00,-,-,2.85,3200,-,-,-,-,-,-,620.45
5,-,-,-,-,-,-,4800,38.20,89.05,4800,560.00,800,0.20,3.10,4000,-,-,-,-,-,2400,620.45
6,-,-,-,-,-,-,4800,32.40,78.15,4800,570.00,2400,0.10,3.35,3200,-,-,-,-,-,3200,620.45
7,-,-,-,-,-,-,4800,24.60,67.50,4800,580.00,2400,1.00,3.75,800,-,-,-,-,-,3200,620.45
8,1600,-,-,-,-,-,3200,32.60,39.80,3200,590.00,4000,1.90,6.35,4800,-,-,-,-,-,800,620.45
9,1600,-,-,-,-,-,3200,25.15,31.85,4800,600.00,4000,4.00,7.80,1600,-0.45,7.00,38.59,15,3200,10400,620.45
10,3200,-,-,-,-,-,3200,19.15,25.55,4800,610.00,4800,6.60,11.55,3200,-,-,-,-,-,2400,620.45
11,3200,800,2,28.07,16.25,-11.10,3200,13.70,19.15,4800,620.00,4800,10.85,15.70,3200,-,-,-,-,-,1600,620.45
12,1600,-800,1,27.92,11.20,-8.80,3200,9.00,14.85,4800,630.00,4800,16.10,20.40,1600,-,-,-,-,-,3200,620.45
13,11200,-,3,31.70,8.50,-8.00,800,8.00,10.00,4800,640.00,7200,21.75,28.35,4800,-,-,-,-,-,2400,620.45
14,3200,-,-,-,-,-,3200,3.05,8.35,4800,650.00,3200,28.95,35.50,6400,-,-,-,-,-,1600,620.45
15,4800,800,2,32.95,4.35,-5.60,800,3.10,6.20,4800,660.00,4000,37.60,44.90,6400,-,-,-,-,-,2400,620.45
16,1600,-,-,-,-,-,800,1.25,4.65,4800,670.00,4000,45.75,52.95,4800,-,-,-,-,-,3200,620.45
17,12800,-,-,-,-,-,800,0.85,4.00,3200,680.00,5600,54.20,61.45,1600,-,-,-,-,-,1600,620.45
18,-,-,-,-,-,-,10400,0.40,3.50,3200,690.00,6400,63.35,70.85,1600,-,-,-,-,-,-,620.45
19,800,-,-,-,-,-,800,0.25,3.10,3200,700.00,6400,73.25,81.60,1600,-,-,-,-,-,3200,620.45
20,-,-,-,-,-,-,9600,0.20,2.90,3200,710.00,2400,50.70,107.00,2400,-,-,-,-,-,-,620.45
21,-,-,-,-,-,-,8800,0.10,2.75,4800,720.00,2400,56.70,121.00,2400,-,-,-,-,-,-,620.45
22,-,-,-,-,-,-,-,-,2.70,4800,730.00,2400,62.70,134.85,2400,-,-,-,-,-,-,620.45
23,-,-,-,-,-,-,-,-,2.95,3200,740.00,2400,68.65,148.85,2400,-,-,-,-,-,-,620.45
24,-,-,-,-,-,-,-,-,2.95,1600,750.00,-,-,-,-,-,-,-,-,-,-,620.45
25,800,-,-,-,-,-,-,-,2.85,3200,760.00,-,-,-,-,-,-,-,-,-,-,620.45
26,-,-,-,-,-,-,-,-,2.85,1600,770.00,-,-,-,-,-,-,-,-,-,-,620.45
