,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,8000,430.50,-,-,860.00,-,-,-,-,-,-,-,-,-,-,1336.8
1,-,-,-,-,-,-,8000,412.45,-,-,880.00,-,-,-,-,-,-,-,-,-,-,1336.8
2,-,-,-,-,-,-,8000,394.40,-,-,900.00,2400,0.05,1.00,800,-,-,-,-,-,-,1336.8
3,-,-,-,-,-,-,8000,376.35,-,-,920.00,2400,0.05,1.00,800,-,-,-,-,-,-,1336.8
4,-,-,-,-,-,-,8000,358.30,-,-,940.00,2400,0.05,1.00,800,-,-,-,-,-,-,1336.8
5,-,-,-,-,-,-,8000,340.25,-,-,960.00,2400,0.05,-,-,-,-,-,-,-,-,1336.8
6,-,-,-,-,-,-,8000,322.20,-,-,980.00,2400,0.05,-,-,-,-,-,-,-,-,1336.8
7,-,-,-,-,-,-,8000,304.15,-,-,1000.00,2400,0.05,-,-,-,-,-,-,-,-,1336.8
8,-,-,-,-,-,-,8000,286.10,354.35,8000,1020.00,2400,0.05,2.70,1600,-,-,-,-,-,-,1336.8
9,-,-,-,-,-,-,8000,268.05,334.15,8000,1040.00,800,0.10,2.70,3200,-,-,-,-,-,-,1336.8
10,-,-,-,-,-,-,8000,250.00,311.90,8000,1060.00,800,0.10,2.70,3200,-,-,-,-,-,-,1336.8
11,-,-,-,-,-,-,8000,231.95,289.85,8000,1080.00,800,0.10,2.75,3200,-,-,-,-,-,-,1336.8
12,-,-,-,-,-,-,8000,213.90,263.65,8000,1100.00,800,0.15,2.55,4000,-,-,-,-,-,6400,1336.8
13,800,-,-,-,-,-,8000,201.45,248.95,2400,1120.00,800,0.15,2.85,3200,-,-,-,-,-,-,1336.8
14,-,-,-,-,-,-,8000,177.70,227.15,2400,1140.00,800,0.25,3.05,3200,-,-,-,-,-,-,1336.8
15,800,-,-,-,-,-,1600,177.30,190.10,1600,1160.00,800,0.45,3.00,4000,-,-,-,-,-,1600,1336.8
16,-,-,-,-,-,-,9600,159.10,169.05,3200,1180.00,5600,0.80,4.50,6400,-,-,-,-,-,800,1336.8
17,11200,-,3,-,142.00,-11.60,12000,138.80,147.50,800,1200.00,12000,1.15,4.70,2400,-0.45,3.50,31.63,7,800,39200,1336.8
18,3200,-,1,-,122.15,-30.60,800,125.50,130.85,7200,1220.00,800,4.50,5.85,800,-0.85,4.50,29.90,4,-800,51200,1336.8
19,4800,-,-,-,-,-,2400,107.10,114.00,11200,1240.00,800,6.55,8.55,800,-2.45,6.10,28.56,8,-,51200,1336.8
20,5600,-,1,28.42,92.15,-2.90,3200,91.15,94.80,800,1260.00,1600,10.35,10.85,2400,-0.60,11.15,30.51,45,3200,85600,1336.8
21,8000,-,-,-,-,-,1600,76.25,79.40,800,1280.00,800,14.85,15.00,800,-2.00,14.70,29.91,112,-3200,108800,1336.8
22,29600,-800,3,31.92,67.00,-21.10,800,63.50,65.30,1600,1300.00,800,20.70,21.10,1600,-1.35,21.05,29.77,184,22400,264800,1336.8
23,33600,-2400,9,28.10,50.00,-7.95,800,51.00,53.05,800,1320.00,800,27.75,28.20,1600,-1.85,28.00,30.50,121,-14400,114400,1336.8
24,354400,9600,195,28.69,41.00,-6.05,800,40.90,41.35,800,1340.00,1600,37.25,37.80,800,-0.95,37.70,30.72,133,-6400,159200,1336.8
25,611200,-192000,739,28.96,32.50,-5.60,800,32.40,32.80,1600,1360.00,800,47.95,48.95,800,0.40,49.45,30.24,38,-11200,65600,1336.8
26,199200,-30400,438,29.36,25.00,-4.40,800,24.95,25.30,1600,1380.00,800,60.05,61.45,800,-0.40,59.10,28.19,2,-,8800,1336.8
27,529600,16000,516,29.48,18.60,-4.05,1600,18.50,18.75,800,1400.00,1600,73.35,75.70,1600,-,-,-,-,-,11200,1336.8
28,192000,-6400,245,29.79,13.85,-3.35,2400,13.75,13.95,1600,1420.00,800,87.00,90.55,800,-,-,-,-,-,800,1336.8
29,131200,6400,129,29.91,10.15,-2.85,800,10.15,10.50,1600,1440.00,800,102.95,107.00,1600,-,-,-,-,-,1600,1336.8
30,54400,800,19,30.12,7.20,-2.55,1600,6.90,7.65,2400,1460.00,800,120.30,124.15,1600,-,-,-,-,-,800,1336.8
31,37600,7200,40,30.25,5.30,-2.15,5600,4.95,5.60,2400,1480.00,800,137.30,141.65,800,-,-,-,-,-,-,1336.8
32,146400,15200,97,30.95,4.00,-1.15,1600,3.75,4.10,2400,1500.00,800,155.75,160.30,800,-,-,-,-,-,800,1336.8
33,15200,-,-,-,-,-,4000,1.50,5.45,9600,1520.00,3200,174.70,182.60,3200,-,-,-,-,-,-,1336.8
34,10400,-,-,-,-,-,800,1.00,3.40,1600,1540.00,2400,164.40,227.95,2400,-,-,-,-,-,6400,1336.8
35,8800,2400,5,32.53,2.00,-0.50,800,1.25,2.45,800,1560.00,2400,184.60,251.45,2400,-,-,-,-,-,-,1336.8
