,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,500,11.00,-,-,15600.00,-,-,-,-,-,-,-,-,-,-,16302.9
1,-,-,-,-,-,-,500,11.00,-,-,15700.00,-,-,-,-,-,-,-,-,-,-,16302.9
2,-,-,-,-,-,-,500,11.00,-,-,15800.00,50,0.10,134.90,200,-,-,-,-,-,-,16302.9
3,-,-,-,-,-,-,500,11.00,-,-,15900.00,50,0.10,219.90,200,-,-,-,-,-,-,16302.9
4,-,-,-,-,-,-,500,11.00,-,-,16000.00,500,0.10,-,-,-,-,-,-,-,-,16302.9
5,-,-,-,-,-,-,500,11.00,-,-,16100.00,500,0.10,-,-,-,-,-,-,-,-,16302.9
6,-,-,-,-,-,-,50,25.50,-,-,16200.00,500,1.00,-,-,-,-,-,-,-,-,16302.9
7,-,-,-,-,-,-,50,6.50,274.90,500,16300.00,500,5.00,-,-,-,-,-,-,-,-,16302.9
8,-,-,-,-,-,-,50,3.10,177.90,500,16400.00,500,5.00,-,-,-,-,-,-,-,-,16302.9
9,-,-,-,-,-,-,50,7.00,-,-,16500.00,500,5.00,-,-,-,-,-,-,-,-,16302.9
10,-,-,-,-,-,-,50,1.00,-,-,16600.00,500,11.00,-,-,-,-,-,-,-,-,16302.9
11,-,-,-,-,-,-,-,-,-,-,16700.00,500,11.00,-,-,-,-,-,-,-,-,16302.9
