,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,680.00,-,-,-,-,-,-,43.45,-,-,3000,760.45
1,-,-,-,-,-,-,-,-,-,-,700.00,-,-,-,-,-,-,41.04,-,-,19500,760.45
2,-,-,-,-,-,-,-,-,-,-,710.00,-,-,-,-,-,-,41.13,-,-,2250,760.45
3,-,-,-,-,-,-,-,-,-,-,720.00,-,-,-,-,-,-,41.06,-,-,41250,760.45
4,-,-,-,-,-,-,-,-,-,-,730.00,-,-,-,-,-,-,41.95,-,-,5250,760.45
5,-,-,-,-,-,-,-,-,-,-,740.00,-,-,-,-,-,-,40.94,-,-,10500,760.45
6,1500,-,-,31.28,-,-,-,-,-,-,750.00,-,-,-,-,-,-,41.27,-,-,37500,760.45
7,9750,-,-,31.46,-,-,-,-,-,-,760.00,-,-,-,-,-,-,41.64,-,-,28500,760.45
8,6000,-,-,33.11,-,-,-,-,-,-,770.00,-,-,-,-,-,-,41.39,-,-,14250,760.45
9,39000,-,-,33.66,-,-,-,-,-,-,780.00,-,-,-,-,-,-,39.60,-,-,39750,760.45
10,21000,-,-,33.86,-,-,-,-,-,-,790.00,-,-,-,-,-,-,44.17,-,-,16500,760.45
11,139500,-,-,34.53,-,-,-,-,-,-,800.00,-,-,-,-,-,-,43.08,-,-,48000,760.45
12,26250,-,-,34.29,-,-,-,-,-,-,810.00,-,-,-,-,-,-,46.83,-,-,5250,760.45
13,92250,-,-,34.35,-,-,-,-,-,-,820.00,-,-,-,-,-,-,45.33,-,-,17250,760.45
14,22500,-,-,34.31,-,-,-,-,-,-,830.00,-,-,-,-,-,-,31.71,-,-,4500,760.45
15,60750,-,-,35.78,-,-,-,-,-,-,840.00,-,-,-,-,-,-,50.31,-,-,37500,760.45
16,81750,-,-,35.47,-,-,-,-,-,-,850.00,-,-,-,-,-,-,52.19,-,-,33750,760.45
17,63750,-,-,34.53,-,-,-,-,-,-,860.00,-,-,-,-,-,-,55.32,-,-,25500,760.45
18,30000,-,-,34.93,-,-,-,-,-,-,870.00,-,-,-,-,-,-,51.93,-,-,12750,760.45
19,51000,-,-,34.08,-,-,-,-,-,-,880.00,-,-,-,-,-,-,-,-,-,14250,760.45
20,12000,-,-,42.21,-,-,-,-,-,-,890.00,-,-,-,-,-,-,-,-,-,7500,760.45
21,75750,-,-,36.51,-,-,-,-,-,-,900.00,-,-,-,-,-,-,-,-,-,13500,760.45
22,9000,-,-,37.12,-,-,-,-,-,-,910.00,-,-,-,-,-,-,-,-,-,-,760.45
23,29250,-,-,37.25,-,-,-,-,-,-,920.00,-,-,-,-,-,-,-,-,-,12000,760.45
24,10500,-,-,35.82,-,-,-,-,-,-,930.00,-,-,-,-,-,-,-,-,-,-,760.45
25,3750,-,-,40.69,-,-,-,-,-,-,940.00,-,-,-,-,-,-,-,-,-,1500,760.45
26,9000,-,-,41.86,-,-,-,-,-,-,950.00,-,-,-,-,-,-,-,-,-,1500,760.45
27,12750,-,-,39.12,-,-,-,-,-,-,960.00,-,-,-,-,-,-,-,-,-,-,760.45
28,6750,-,-,-,-,-,-,-,-,-,970.00,-,-,-,-,-,-,-,-,-,-,760.45
29,750,-,-,-,-,-,-,-,-,-,980.00,-,-,-,-,-,-,-,-,-,-,760.45
30,750,-,-,43.06,-,-,-,-,-,-,1000.00,-,-,-,-,-,-,-,-,-,16500,760.45
31,-,-,-,-,-,-,-,-,-,-,1040.00,-,-,-,-,-,-,-,-,-,750,760.45
32,-,-,-,-,-,-,-,-,-,-,1080.00,-,-,-,-,-,-,-,-,-,750,760.45
33,-,-,-,-,-,-,-,-,-,-,1100.00,-,-,-,-,-,-,-,-,-,9750,760.45
