,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,1500,250.35,258.70,1500,630.00,-,-,-,-,-,-,-,-,-,-,882.6
1,-,-,-,-,-,-,1500,240.35,247.40,1500,640.00,-,-,-,-,-,-,-,-,-,-,882.6
2,-,-,-,-,-,-,1500,230.40,237.45,1500,650.00,-,-,-,-,-,-,-,-,-,-,882.6
3,-,-,-,-,-,-,1500,220.45,227.45,1500,660.00,-,-,-,-,-,-,-,-,-,-,882.6
4,-,-,-,-,-,-,1500,210.55,217.35,1500,670.00,-,-,-,-,-,-,-,-,-,-,882.6
5,-,-,-,-,-,-,1500,200.60,207.50,1500,680.00,-,-,-,-,-,-,-,-,-,-,882.6
6,-,-,-,-,-,-,1500,190.65,197.55,1500,690.00,-,-,2.80,1500,-,-,-,-,-,-,882.6
7,-,-,-,-,-,-,1500,180.70,187.45,1500,700.00,-,-,2.90,1500,-,-,-,-,-,-,882.6
8,-,-,-,-,-,-,1500,170.70,177.65,1500,710.00,-,-,3.00,3000,-,-,-,-,-,-,882.6
9,750,-,-,-,-,-,1500,160.85,167.70,1500,720.00,-,-,-,-,-,-,-,-,-,750,882.6
10,-,-,-,-,-,-,1500,150.85,157.75,1500,730.00,-,-,-,-,-,-,-,-,-,-,882.6
11,-,-,-,-,-,-,1500,141.05,147.85,1500,740.00,-,-,-,-,-,-,-,-,-,-,882.6
12,-,-,-,-,-,-,1500,131.15,137.85,1500,750.00,-,-,-,-,-,-,-,-,-,-,882.6
13,750,-,-,-,-,-,3000,121.65,127.75,3000,760.00,3000,0.05,-,-,-,-,-,-,-,-,882.6
14,-,-,-,-,-,-,1500,111.55,118.30,1500,770.00,-,-,3.80,7500,-,-,-,-,-,-,882.6
15,-,-,-,-,-,-,5250,101.80,108.60,1500,780.00,1500,0.10,4.00,7500,-,-,-,-,-,-,882.6
16,-,-,-,-,-,-,3000,92.55,98.55,3000,790.00,1500,0.15,4.30,10500,-,-,-,-,-,-,882.6
