,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,18750,155.65,211.65,18750,710.00,-,-,2.70,1500,-,-,-,-,-,-,891.95
1,750,-,-,-,-,-,18750,150.50,197.10,2250,720.00,-,-,2.70,4500,-,-,-,-,-,-,891.95
2,-,-,-,-,-,-,18750,137.55,186.15,2250,730.00,-,-,2.70,7500,-,-,-,-,-,-,891.95
3,-,-,-,-,-,-,18750,139.00,175.10,2250,740.00,-,-,2.70,9000,-,-,-,-,-,-,891.95
4,-,-,-,-,-,-,18750,130.00,163.40,2250,750.00,-,-,2.75,9000,-,-,-,-,-,-,891.95
5,750,-,-,-,-,-,18750,117.90,153.15,2250,760.00,-,-,2.75,9000,-,-,-,-,-,-,891.95
6,-,-,-,-,-,-,18750,112.05,142.25,2250,770.00,-,-,2.80,9000,-,-,-,-,-,-,891.95
7,-,-,-,-,-,-,18750,102.60,131.65,2250,780.00,-,-,2.95,9000,-,-,-,-,-,-,891.95
8,-,-,-,-,-,-,18750,91.90,122.40,2250,790.00,-,-,2.85,9000,-,-,-,-,-,-,891.95
9,-,-,-,-,-,-,2250,84.20,111.75,6000,800.00,750,1.00,3.05,8250,2.10,3.10,39.41,2,750,11250,891.95
10,-,-,-,-,-,-,18750,72.60,89.75,750,810.00,6000,0.10,3.30,9000,-,-,-,-,-,-,891.95
11,-,-,-,-,-,-,18750,62.60,80.25,750,820.00,10500,0.20,3.80,4500,-,-,-,-,-,-,891.95
12,-,-,-,-,-,-,18750,52.55,84.00,3750,830.00,750,2.05,-,-,-,-,-,-,-,750,891.95
13,-,-,-,-,-,-,750,55.50,62.40,750,840.00,3750,3.05,6.05,4500,-,-,-,-,-,-,891.95
14,-,-,-,-,-,-,1500,47.55,54.25,1500,850.00,9000,4.30,8.60,12000,4.00,6.00,28.63,1,-,20250,891.95
15,-,-,-,-,-,-,750,40.90,44.80,2250,860.00,750,8.25,8.60,750,4.15,8.30,28.69,24,1500,20250,891.95
16,-,-,-,-,-,-,750,33.75,37.60,750,870.00,1500,10.95,11.40,750,6.55,10.05,26.71,18,1500,39000,891.95
17,9750,-,4,31.58,32.40,-20.15,750,28.90,31.15,750,880.00,750,14.45,14.80,750,6.60,14.70,28.22,69,13500,31500,891.95
18,4500,3750,10,29.43,25.25,-16.20,1500,23.35,23.85,750,890.00,750,18.70,19.00,750,8.90,18.80,27.90,38,4500,14250,891.95
19,28500,5250,51,27.17,18.85,-17.65,1500,18.55,19.00,750,900.00,1500,23.80,24.25,1500,9.15,22.45,26.04,103,-3750,37500,891.95
20,3750,3000,14,29.37,16.15,-22.35,750,14.65,15.00,750,910.00,1500,29.55,30.00,750,14.50,29.80,25.65,23,-2250,7500,891.95
21,46500,12000,158,27.63,11.40,-14.15,3000,11.20,11.55,750,920.00,750,36.05,36.50,750,15.30,36.10,27.81,55,-8250,24000,891.95
22,27000,4500,38,29.20,9.60,-11.90,750,8.65,8.80,750,930.00,750,42.55,44.20,2250,16.20,41.15,24.46,12,-1500,15750,891.95
23,53250,-1500,57,28.51,6.85,-9.45,750,6.55,6.80,1500,940.00,1500,50.00,51.70,750,18.40,50.00,26.12,11,-,21000,891.95
24,70500,-3750,72,30.10,5.85,-7.55,750,5.00,5.45,2250,950.00,750,58.85,62.20,12000,25.95,60.90,31.26,6,750,3000,891.95
25,40500,-2250,41,29.81,4.20,-5.65,2250,3.75,4.15,2250,960.00,750,67.90,68.50,750,30.70,65.05,18.84,1,-,2250,891.95
26,38250,-1500,21,31.01,3.50,-3.75,1500,2.60,3.30,2250,970.00,750,75.30,79.60,750,-,-,-,-,-,-,891.95
27,58500,-6000,48,30.06,2.25,-3.40,1500,2.00,2.25,750,980.00,6750,82.20,88.65,750,-,-,-,-,-,750,891.95
28,6750,-,2,31.65,2.00,-4.55,750,1.00,4.40,29250,990.00,6750,90.95,99.40,3000,-,-,-,-,-,-,891.95
29,42750,-,11,30.55,1.20,-2.85,750,1.15,1.55,750,1000.00,5250,100.30,109.80,5250,-,-,-,-,-,16500,891.95
30,-,-,-,-,-,-,750,0.25,3.60,10500,1010.00,6000,101.35,132.70,2250,-,-,-,-,-,-,891.95
31,750,-,-,-,-,-,1500,0.30,1.40,750,1020.00,2250,110.90,137.15,2250,-,-,-,-,-,-,891.95
32,3750,-,2,35.69,1.00,-,750,1.00,1.45,750,1030.00,18750,120.55,148.20,2250,-,-,-,-,-,-,891.95
33,1500,-,-,-,-,-,1500,0.15,1.45,750,1040.00,1500,138.70,148.75,1500,-,-,-,-,-,12750,891.95
34,-,-,-,-,-,-,1500,0.05,3.25,4500,1060.00,18750,136.25,185.35,18750,-,-,-,-,-,-,891.95
35,-,-,-,-,-,-,-,-,2.95,4500,1080.00,18750,154.25,205.50,18750,-,-,-,-,-,-,891.95
36,-,-,-,-,-,-,-,-,2.80,1500,1100.00,18750,172.25,240.85,18750,-,-,-,-,-,-,891.95
37,-,-,-,-,-,-,-,-,-,-,1120.00,18750,191.05,260.95,18750,-,-,-,-,-,-,891.95
