,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,18750,203.20,269.65,18750,700.00,-,-,-,-,-,-,-,-,-,-,929.6
1,-,-,-,-,-,-,18750,194.60,258.15,18750,710.00,-,-,1.00,750,-,-,-,-,-,-,929.6
2,750,-,-,-,-,-,18750,185.65,246.60,18750,720.00,-,-,1.00,750,-,-,-,-,-,-,929.6
3,-,-,-,-,-,-,18750,177.10,235.05,18750,730.00,-,-,1.00,750,-,-,-,-,-,-,929.6
4,-,-,-,-,-,-,18750,167.95,224.80,18750,740.00,-,-,1.00,750,-,-,-,-,-,-,929.6
5,1500,1500,2,202.70,215.55,21.65,18750,159.40,212.95,18750,750.00,-,-,2.00,750,-,-,-,-,-,-,929.6
6,750,-,-,-,-,-,18750,150.85,202.40,18750,760.00,-,-,2.00,750,-,-,-,-,-,-,929.6
7,-,-,-,-,-,-,18750,141.65,190.85,18750,770.00,-,-,2.00,750,-,-,-,-,-,-,929.6
8,-,-,-,-,-,-,18750,133.10,179.45,18750,780.00,-,-,0.75,750,-,-,-,-,-,-,929.6
9,-,-,-,-,-,-,18750,124.00,168.75,18750,790.00,-,-,0.75,750,-,-,-,-,-,-,929.6
10,-,-,-,-,-,-,18750,115.40,152.50,18750,800.00,1500,0.20,0.45,750,-,-,-,-,-,12750,929.6
11,-,-,-,-,-,-,18750,102.35,142.25,18750,810.00,-,-,2.70,3000,-,-,-,-,-,-,929.6
12,-,-,-,-,-,-,6000,98.65,121.95,4500,820.00,-,-,2.75,3000,-,-,-,-,-,-,929.6
13,-,-,-,-,-,-,3750,88.70,107.25,4500,830.00,-,-,2.80,3000,-,-,-,-,-,750,929.6
14,-,-,-,-,-,-,2250,78.70,101.35,750,840.00,-,-,2.00,4500,-,-,-,-,-,750,929.6
15,-,-,-,-,-,-,5250,79.10,86.55,2250,850.00,750,0.75,1.40,750,-,-,-,-,-,21000,929.6
16,3750,-,-,-,-,-,1500,69.65,76.75,1500,860.00,750,0.20,3.00,6000,-,-,-,-,-,19500,929.6
17,1500,-,-,-,-,-,2250,59.65,65.70,750,870.00,1500,1.30,1.90,2250,0.25,1.90,34.48,3,-750,23250,929.6
18,6000,-,-,-,-,-,2250,51.50,56.60,5250,880.00,5250,1.05,3.20,3750,-,-,-,-,-,31500,929.6
19,5250,-,-,-,-,-,6750,42.05,46.85,750,890.00,5250,1.35,3.20,750,0.15,3.20,30.14,1,-,18750,929.6
20,38250,-,2,44.86,43.30,7.05,750,34.65,37.80,750,900.00,750,3.95,4.25,2250,0.40,4.75,29.27,65,-7500,106500,929.6
21,17250,-750,4,23.81,26.60,-4.75,750,26.80,30.15,2250,910.00,1500,5.80,6.00,1500,-0.20,5.90,26.17,36,3750,34500,929.6
22,82500,-1500,13,20.12,17.85,-3.70,3750,19.75,21.30,750,920.00,750,8.45,8.75,750,-0.30,8.65,25.18,32,750,50250,929.6
23,77250,-3750,41,25.96,15.15,-1.00,1500,14.50,15.30,750,930.00,1500,12.40,12.75,750,0.55,12.50,24.38,45,-6750,31500,929.6
24,75000,9750,75,25.23,10.20,-0.90,750,10.30,10.70,1500,940.00,1500,17.40,17.95,1500,3.85,20.00,28.22,16,3750,33750,929.6
25,75750,4500,55,24.32,6.90,-0.75,1500,6.85,7.25,750,950.00,750,23.65,26.70,9000,5.40,28.85,33.10,3,-750,8250,929.6
26,45000,-7500,57,26.09,4.60,-0.10,750,4.45,4.75,750,960.00,750,30.60,32.70,750,7.95,33.45,27.76,4,-,3750,929.6
27,29250,-,24,26.32,2.90,0.40,3750,2.90,3.05,750,970.00,750,36.85,42.20,4500,-,-,-,-,-,-,929.6
28,34500,750,2,27.85,2.10,-0.10,10500,1.80,2.50,1500,980.00,2250,45.20,51.95,4500,-,-,-,-,-,750,929.6
29,7500,-,-,-,-,-,750,0.75,2.75,7500,990.00,750,54.25,61.20,1500,-,-,-,-,-,-,929.6
30,43500,-,-,-,-,-,750,0.70,1.00,750,1000.00,750,61.45,70.60,750,-,-,-,-,-,16500,929.6
31,-,-,-,-,-,-,9000,0.10,3.55,6000,1010.00,2250,64.25,88.05,750,-,-,-,-,-,-,929.6
32,750,-,-,-,-,-,7500,0.10,2.50,4500,1020.00,2250,74.15,91.80,4500,-,-,-,-,-,-,929.6
33,1500,-,-,-,-,-,-,-,2.95,3000,1030.00,2250,84.15,107.80,750,-,-,-,-,-,-,929.6
34,1500,-,-,-,-,-,-,-,-,-,1040.00,3750,102.50,111.50,1500,-,-,-,-,-,12750,929.6
35,-,-,-,-,-,-,-,-,-,-,1060.00,2250,113.20,156.35,18750,-,-,-,-,-,-,929.6
36,-,-,-,-,-,-,-,-,-,-,1080.00,18750,124.85,169.75,18750,-,-,-,-,-,-,929.6
37,-,-,-,-,-,-,-,-,-,-,1100.00,18750,142.85,192.85,18750,-,-,-,-,-,-,929.6
38,-,-,-,-,-,-,-,-,-,-,1120.00,18750,160.10,215.10,18750,-,-,-,-,-,-,929.6
