,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,18750,200.55,258.55,18750,520.00,-,-,3.05,750,-,-,-,-,-,-,733.5
1,-,-,-,-,-,-,18750,184.25,230.35,18750,540.00,-,-,3.05,750,-,-,-,-,-,-,733.5
2,-,-,-,-,-,-,18750,148.65,208.80,18750,560.00,-,-,3.05,750,-,-,-,-,-,-,733.5
3,-,-,-,-,-,-,18750,132.60,188.55,18750,580.00,-,-,3.15,750,-,-,-,-,-,-,733.5
4,-,-,-,-,-,-,18750,117.40,162.90,18750,600.00,-,-,2.00,750,-,-,-,-,-,750,733.5
5,-,-,-,-,-,-,1500,111.10,118.45,1500,620.00,-,-,3.75,750,-,-,-,-,-,-,733.5
6,-,-,-,-,-,-,3750,91.90,98.95,1500,640.00,1500,0.25,6.05,750,-,-,-,-,-,1500,733.5
7,-,-,-,-,-,-,2250,73.15,78.15,2250,660.00,1500,2.10,2.50,750,-0.15,1.75,46.26,1,750,30000,733.5
8,-,-,-,-,-,-,2250,54.30,60.25,2250,680.00,1500,3.65,4.00,2250,0.60,3.80,45.44,19,-3000,63750,733.5
9,1500,-,-,-,-,-,750,39.30,41.95,750,700.00,750,6.80,7.15,2250,1.85,6.85,44.13,110,-4500,154500,733.5
10,3750,-,1,63.73,46.00,15.70,1500,30.85,40.35,1500,710.00,1500,9.05,9.40,1500,2.25,8.80,40.22,40,-3000,42750,733.5
11,27000,-,4,32.32,26.45,-14.15,750,25.95,27.45,750,720.00,750,12.05,12.40,1500,3.95,12.10,40.94,176,-24000,90750,733.5
12,19500,-750,23,35.33,20.25,-13.30,1500,19.95,20.45,2250,730.00,750,16.00,16.35,750,4.55,15.40,40.36,118,-4500,53250,733.5
13,63750,5250,88,33.68,15.00,-11.60,2250,15.00,15.50,1500,740.00,1500,20.65,21.30,1500,6.05,20.50,38.06,174,3750,39750,733.5
