,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,30000,72.75,114.30,30000,570.00,-,-,3.00,2400,-,-,-,-,-,-,672.1
1,-,-,-,-,-,-,9600,68.30,117.30,30000,580.00,-,-,1.40,1200,-,-,-,-,-,-,672.1
2,-,-,-,-,-,-,9600,58.90,93.20,9600,590.00,-,-,1.40,1200,-,-,-,-,-,-,672.1
3,-,-,-,-,-,-,12000,54.45,60.60,2400,600.00,3600,0.35,0.85,1200,-0.25,0.15,40.87,1,-,24000,672.1
4,-,-,-,-,-,-,14400,44.45,50.95,4800,610.00,1200,0.40,0.90,2400,0.65,0.95,49.06,5,-3600,27600,672.1
5,1200,-,-,-,-,-,7200,35.25,39.85,9600,620.00,2400,0.75,0.95,2400,0.50,0.95,42.12,100,31200,139200,672.1
6,3600,-,-,-,-,-,1200,27.85,30.05,2400,630.00,2400,1.30,1.60,2400,0.90,1.55,40.08,151,-3600,88800,672.1
7,2400,-,-,-,-,-,1200,19.00,21.15,1200,640.00,2400,2.80,3.00,2400,1.85,2.95,39.97,291,-7200,118800,672.1
8,44400,4800,10,-,12.00,-13.05,6000,12.20,14.20,1200,650.00,1200,5.30,5.55,3600,3.00,5.10,41.28,305,15600,379200,672.1
9,78000,36000,108,-,7.35,-8.25,2400,7.05,7.60,1200,660.00,6000,9.35,10.05,1200,4.80,9.10,44.58,129,3600,159600,672.1
10,184800,57600,328,4.16,3.85,-6.55,3600,3.95,4.15,1200,670.00,3600,15.45,16.50,1200,8.55,16.40,53.82,72,-30000,110400,672.1
11,470400,130800,611,13.93,2.30,-4.10,1200,2.25,2.40,3600,680.00,2400,23.60,24.45,1200,11.60,25.65,65.65,41,-12000,133200,672.1
12,366000,102000,449,18.39,1.25,-2.50,1200,1.30,1.40,3600,690.00,1200,32.45,34.75,3600,14.20,35.00,75.91,23,-3600,117600,672.1
13,1045200,10800,576,23.09,0.85,-1.50,3600,0.85,0.95,3600,700.00,1200,41.75,43.95,1200,19.60,45.60,88.71,22,-9600,147600,672.1
14,696000,3600,243,27.69,0.70,-0.90,3600,0.65,0.75,4800,710.00,3600,50.55,53.00,1200,16.00,51.00,84.55,4,-,37200,672.1
