,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,2400,-,-,-,-,-,30000,147.60,195.50,30000,570.00,-,-,1.00,1200,-,-,-,-,-,-,742.45
1,-,-,-,-,-,-,30000,139.05,184.35,30000,580.00,-,-,1.00,1200,-,-,-,-,-,-,742.45
2,-,-,-,-,-,-,30000,130.15,173.05,30000,590.00,-,-,-,-,-,-,-,-,-,1200,742.45
3,-,-,-,-,-,-,30000,121.35,161.65,30000,600.00,-,-,3.00,2400,-,-,-,-,-,-,742.45
4,-,-,-,-,-,-,30000,112.70,150.10,30000,610.00,-,-,-,-,-,-,-,-,-,-,742.45
5,-,-,-,-,-,-,30000,103.80,139.25,30000,620.00,-,-,3.00,2400,-,-,-,-,-,-,742.45
6,-,-,-,-,-,-,30000,102.20,128.15,30000,630.00,-,-,-,-,-,-,-,-,-,-,742.45
7,-,-,-,-,-,-,30000,90.70,112.45,1200,640.00,-,-,3.00,2400,-,-,-,-,-,-,742.45
8,-,-,-,-,-,-,9600,83.55,99.95,10800,650.00,-,-,0.80,1200,-,-,-,-,-,1200,742.45
9,1200,-,-,-,-,-,14400,81.70,86.05,4800,660.00,-,-,2.60,2400,-,-,-,-,-,1200,742.45
10,-,-,-,-,-,-,14400,71.65,76.30,4800,670.00,-,-,2.30,4800,-,-,-,-,-,1200,742.45
11,-,-,-,-,-,-,14400,61.75,66.35,4800,680.00,1200,0.15,0.85,1200,-,-,-,-,-,14400,742.45
12,-,-,-,-,-,-,1200,52.90,56.45,4800,690.00,3600,0.20,2.25,7200,-,-,-,-,-,3600,742.45
13,18000,-,-,-,-,-,1200,43.75,46.30,10800,700.00,8400,0.90,1.10,2400,-0.35,0.95,26.58,13,-9600,217200,742.45
14,-,-,-,-,-,-,1200,34.20,37.40,18000,710.00,4800,1.55,1.70,1200,-1.00,1.60,25.56,17,-1200,45600,742.45
15,12000,-,2,25.28,26.30,1.30,1200,25.50,28.35,8400,720.00,2400,2.85,3.00,3600,-1.45,2.95,23.68,101,6000,154800,742.45
16,8400,-4800,14,21.51,21.00,5.05,1200,19.40,20.35,1200,730.00,1200,5.25,5.30,1200,-2.65,5.15,24.79,50,-4800,102000,742.45
17,117600,-28800,116,21.92,13.50,2.85,2400,13.15,13.45,1200,740.00,1200,8.70,9.10,1200,-3.15,9.10,23.05,59,-10800,164400,742.45
18,308400,-25200,182,24.31,8.90,2.00,1200,8.65,8.80,2400,750.00,1200,13.50,14.20,1200,-1.20,14.70,22.98,16,4800,78000,742.45
19,258000,6000,118,25.14,5.60,1.20,2400,5.30,5.45,1200,760.00,2400,20.00,20.65,1200,-1.50,20.90,21.43,6,1200,63600,742.45
20,193200,1200,62,25.05,3.20,0.55,2400,3.15,3.25,7200,770.00,1200,28.05,29.45,2400,-1.25,30.20,25.52,1,-,22800,742.45
21,207600,8400,33,26.01,2.00,0.40,3600,1.90,2.10,7200,780.00,1200,36.40,38.05,1200,-,-,-,-,-,25200,742.45
22,96000,-,10,27.27,1.30,0.25,2400,1.20,1.35,3600,790.00,1200,45.15,48.10,13200,-,-,-,-,-,1200,742.45
23,284400,-,40,28.93,0.75,-0.05,2400,0.70,0.80,3600,800.00,1200,54.55,56.00,1200,-,-,-,-,-,34800,742.45
24,10800,-,1,31.34,0.60,0.20,4800,0.10,0.70,1200,810.00,12000,63.65,67.65,12000,-,-,-,-,-,3600,742.45
25,75600,-1200,1,31.08,0.30,-0.45,6000,0.25,0.55,3600,820.00,20400,72.75,77.35,7200,14.30,77.80,36.53,1,-,1200,742.45
26,12000,-,-,-,-,-,1200,0.20,0.95,2400,830.00,14400,82.00,88.05,14400,-,-,-,-,-,2400,742.45
27,18000,-,-,-,-,-,2400,0.30,0.90,1200,840.00,4800,92.10,97.40,4800,-,-,-,-,-,1200,742.45
28,44400,-,-,-,-,-,3600,0.25,0.50,2400,850.00,4800,101.00,108.60,4800,-,-,-,-,-,1200,742.45
29,6000,-,-,-,-,-,-,-,2.00,12000,860.00,2400,111.05,118.55,2400,-,-,-,-,-,1200,742.45
30,1200,-,-,-,-,-,-,-,2.10,2400,870.00,2400,120.90,128.45,2400,-,-,-,-,-,-,742.45
31,-,-,-,-,-,-,-,-,-,-,880.00,4800,131.95,138.50,4800,-,-,-,-,-,2400,742.45
32,-,-,-,-,-,-,-,-,-,-,890.00,2400,140.85,148.50,2400,-,-,-,-,-,-,742.45
33,1200,-,-,-,-,-,-,-,-,-,900.00,2400,150.80,158.50,2400,-,-,-,-,-,-,742.45
34,2400,-,-,-,-,-,2400,0.05,1.00,1200,910.00,2400,160.75,168.35,2400,-,-,-,-,-,-,742.45
35,-,-,-,-,-,-,-,-,-,-,920.00,2400,170.75,178.45,2400,-,-,-,-,-,-,742.45
36,-,-,-,-,-,-,-,-,-,-,930.00,4800,182.40,187.40,4800,-,-,-,-,-,2400,742.45
37,1200,-,-,-,-,-,-,-,-,-,940.00,4800,191.95,197.05,4800,-,-,-,-,-,-,742.45
38,-,-,-,-,-,-,-,-,-,-,950.00,4800,201.95,207.35,4800,-,-,-,-,-,-,742.45
39,-,-,-,-,-,-,-,-,-,-,960.00,4800,211.90,217.25,4800,-,-,-,-,-,1200,742.45
40,-,-,-,-,-,-,-,-,-,-,970.00,12000,222.50,227.35,12000,-,-,-,-,-,2400,742.45
