,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,2925,7035.70,-,-,4600.00,-,-,-,-,-,-,-,-,-,-,12022.35
1,-,-,-,-,-,-,2925,6942.10,-,-,4700.00,-,-,-,-,-,-,-,-,-,-,12022.35
2,-,-,-,-,-,-,2925,6846.15,-,-,4800.00,-,-,-,-,-,-,-,-,-,-,12022.35
3,-,-,-,-,-,-,2475,6745.45,-,-,4900.00,-,-,-,-,-,-,-,-,-,-,12022.35
4,622350,-,-,-,-,-,375,6971.50,7052.00,450,5000.00,-,-,-,-,-,-,-,-,-,13350,12022.35
5,-,-,-,-,-,-,375,6560.65,-,-,5100.00,-,-,-,-,-,-,-,-,-,-,12022.35
6,-,-,-,-,-,-,2925,6461.90,-,-,5200.00,-,-,-,-,-,-,-,-,-,-,12022.35
7,-,-,-,-,-,-,375,6369.95,-,-,5300.00,-,-,-,-,-,-,-,-,-,-,12022.35
8,-,-,-,-,-,-,375,6277.10,-,-,5400.00,-,-,-,-,-,-,-,-,-,-,12022.35
9,-,-,-,-,-,-,375,6182.40,-,-,5500.00,-,-,-,-,-,-,-,-,-,-,12022.35
10,-,-,-,-,-,-,375,6087.65,-,-,5600.00,-,-,-,-,-,-,-,-,-,-,12022.35
11,-,-,-,-,-,-,375,5991.95,-,-,5700.00,-,-,-,-,-,-,-,-,-,-,12022.35
12,-,-,-,-,-,-,375,5895.70,-,-,5800.00,-,-,-,-,-,-,-,-,-,-,12022.35
13,-,-,-,-,-,-,375,5802.85,-,-,5900.00,-,-,-,-,-,-,-,-,-,-,12022.35
14,5700,-,-,-,-,-,375,5940.25,6011.95,750,6000.00,-,-,-,-,-,-,-,-,-,600,12022.35
15,-,-,-,-,-,-,375,5613.95,-,-,6100.00,-,-,-,-,-,-,-,-,-,-,12022.35
16,-,-,-,-,-,-,375,5518.10,6354.50,4950,6200.00,-,-,-,-,-,-,-,-,-,-,12022.35
17,-,-,-,-,-,-,375,5414.75,6252.55,4950,6300.00,-,-,-,-,-,-,-,-,-,-,12022.35
18,-,-,-,-,-,-,375,5279.95,6146.15,4950,6400.00,-,-,-,-,-,-,-,-,-,-,12022.35
19,-,-,-,-,-,-,375,5144.25,6034.60,4950,6500.00,-,-,-,-,-,-,-,-,-,225,12022.35
20,-,-,-,-,-,-,375,5045.25,5924.10,4950,6600.00,-,-,-,-,-,-,-,-,-,-,12022.35
21,-,-,-,-,-,-,375,4952.30,5814.45,4950,6700.00,-,-,-,-,-,-,-,-,-,-,12022.35
22,-,-,-,-,-,-,375,4859.15,5705.20,4950,6800.00,-,-,-,-,-,-,-,-,-,-,12022.35
23,-,-,-,-,-,-,375,4766.15,5594.45,4950,6900.00,-,-,-,-,-,-,-,-,-,-,12022.35
24,12900,-,-,-,-,-,375,4975.15,5042.00,450,7000.00,225,1.50,2.50,75,-,1.50,77.00,1,-,2025,12022.35
25,-,-,-,-,-,-,375,4580.30,5372.60,4950,7100.00,-,-,-,-,-,-,-,-,-,-,12022.35
26,101250,-,-,-,-,-,375,4487.30,5349.35,4950,7200.00,-,-,-,-,-,-,-,-,-,-,12022.35
27,-,-,-,-,-,-,375,4394.30,5237.30,4950,7300.00,-,-,-,-,-,-,-,-,-,-,12022.35
28,-,-,-,-,-,-,375,4300.40,5124.85,4950,7400.00,-,-,-,-,-,-,-,-,-,-,12022.35
29,-,-,-,-,-,-,375,4208.25,5010.10,4950,7500.00,-,-,-,-,-,-,-,-,-,450,12022.35
30,75600,-,-,-,-,-,375,4115.25,4899.05,150,7600.00,-,-,-,-,-,-,-,-,-,150,12022.35
31,-,-,-,-,-,-,375,4022.30,4787.60,4950,7700.00,-,-,-,-,-,-,-,-,-,-,12022.35
32,48975,-,-,-,-,-,375,3929.25,4675.35,4950,7800.00,-,-,-,-,-,-,-,-,-,-,12022.35
33,172575,-,-,-,-,-,375,3836.25,4560.70,4950,7900.00,-,-,-,-,-,-,-,-,-,-,12022.35
34,51975,75,1,-,3883.40,17.90,375,3987.00,4010.45,750,8000.00,75,1.80,2.20,150,-2.15,2.15,61.72,5,75,3600,12022.35
35,-,-,-,-,-,-,375,3650.25,4337.30,4950,8100.00,900,0.05,-,-,-,-,-,-,-,300,12022.35
36,106125,-,-,-,-,-,375,3557.30,4226.05,4950,8200.00,900,0.05,-,-,-,-,-,-,-,9000,12022.35
37,-,-,-,-,-,-,375,3464.10,4110.65,4950,8300.00,900,0.05,-,-,-,-,-,-,-,450,12022.35
38,-,-,-,-,-,-,375,3371.20,4002.50,4950,8400.00,900,0.05,-,-,-,-,-,-,-,7950,12022.35
39,1350,-,-,-,-,-,450,3483.45,3510.85,225,8500.00,300,0.65,3.05,900,-,-,-,-,-,14625,12022.35
40,63525,-,-,-,-,-,375,3360.10,3774.75,4950,8600.00,900,0.05,-,-,-,-,-,-,-,2025,12022.35
41,-,-,-,-,-,-,375,3092.30,3661.90,4950,8700.00,900,0.05,-,-,-,-,-,-,-,8325,12022.35
42,-,-,-,-,-,-,375,2999.30,3552.05,4950,8800.00,900,0.05,-,-,-,-,-,-,-,3000,12022.35
43,-,-,-,-,-,-,375,2906.25,3439.70,4950,8900.00,1500,0.20,-,-,-,-,-,-,-,226350,12022.35
44,155025,-,-,-,-,-,75,3012.20,3028.15,75,9000.00,975,2.80,3.00,75,0.25,2.80,46.90,166,5400,695475,12022.35
45,-,-,-,-,-,-,375,2733.80,3099.60,150,9100.00,900,1.15,-,-,-,-,-,-,-,9750,12022.35
46,-,-,-,-,-,-,375,2637.25,2999.60,150,9200.00,1500,0.55,-,-,-,-,-,-,-,-,12022.35
47,150,-,-,-,-,-,375,2541.75,2899.60,75,9300.00,1800,1.05,-,-,-,-,-,-,-,225,12022.35
48,75,-,-,-,-,-,375,2446.30,2799.60,150,9400.00,1800,1.25,-,-,-,-,-,-,-,150,12022.35
49,625575,-2550,64,-,2506.85,110.65,75,2502.45,2510.95,75,9500.00,75,2.90,3.00,1500,-0.15,3.00,39.46,231,5250,910425,12022.35
50,10350,-,-,-,-,-,75,2396.40,2408.05,75,9600.00,1125,2.50,3.75,150,-,-,-,-,-,13875,12022.35
51,-,-,-,-,-,-,75,2208.75,2596.95,150,9650.00,7950,0.65,-,-,-,-,-,-,-,-,12022.35
52,133725,-3300,448,-,2226.00,26.30,75,2299.45,2305.05,150,9700.00,300,3.25,3.40,75,0.15,3.25,36.79,81,2175,32475,12022.35
53,-,-,-,-,-,-,4950,1981.60,2481.55,4950,9750.00,3975,0.65,-,-,-,-,-,-,-,-,12022.35
54,74775,900,17,-,2198.25,107.55,75,2197.80,2207.50,75,9800.00,75,3.55,3.80,75,-0.50,3.05,35.13,27,600,33900,12022.35
55,-,-,-,-,-,-,4950,1891.65,2373.15,4950,9850.00,300,0.80,-,-,-,-,-,-,-,-,12022.35
56,37125,-,1,-,1996.35,-10.95,750,2099.30,2108.65,75,9900.00,75,4.05,4.75,75,0.90,4.90,35.65,30,75,11925,12022.35
57,-,-,-,-,-,-,4950,1802.75,2259.75,4950,9950.00,300,1.05,-,-,-,-,-,-,-,-,12022.35
