,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,4600.00,-,-,2.40,1500,-,-,-,-,-,2400,11856.85
1,621750,-,-,-,-,-,75,6839.05,6901.35,600,5000.00,150,0.25,2.45,150,-,-,-,-,-,13425,11856.85
2,5700,-,-,-,-,-,600,5826.65,5871.20,75,6000.00,-,-,-,-,-,-,-,-,-,525,11856.85
3,-,-,-,-,-,-,-,-,6386.10,4875,6100.00,-,-,-,-,-,-,-,-,-,-,11856.85
4,-,-,-,-,-,-,-,-,6286.45,4875,6200.00,-,-,-,-,-,-,-,-,-,-,11856.85
5,-,-,-,-,-,-,-,-,6185.60,4875,6300.00,-,-,-,-,-,-,-,-,-,-,11856.85
6,-,-,-,-,-,-,-,-,6084.55,4875,6400.00,-,-,-,-,-,-,-,-,-,-,11856.85
7,-,-,-,-,-,-,-,-,5975.20,4875,6500.00,-,-,-,-,-,-,-,-,-,225,11856.85
8,-,-,-,-,-,-,4875,4759.20,5863.65,4875,6600.00,-,-,-,-,-,-,-,-,-,-,11856.85
9,-,-,-,-,-,-,4875,4661.65,5755.30,4875,6700.00,-,-,-,-,-,-,-,-,-,-,11856.85
10,-,-,-,-,-,-,4875,4573.35,5643.65,4875,6800.00,-,-,-,-,-,-,-,-,-,-,11856.85
11,-,-,-,-,-,-,4875,4484.15,5535.30,4875,6900.00,-,-,-,-,-,-,-,-,-,-,11856.85
12,12750,-,-,-,-,-,375,4843.20,4891.35,450,7000.00,3000,0.05,2.00,150,-,-,-,-,-,3000,11856.85
13,-,-,-,-,-,-,4875,4302.70,5313.25,4875,7100.00,-,-,-,-,-,-,-,-,-,-,11856.85
14,101250,-,-,-,-,-,4875,4213.40,5203.75,4875,7200.00,-,-,-,-,-,-,-,-,-,-,11856.85
15,-,-,-,-,-,-,4875,4123.65,5174.65,4875,7300.00,-,-,-,-,-,-,-,-,-,-,11856.85
16,-,-,-,-,-,-,4875,4033.65,5062.65,4875,7400.00,-,-,-,-,-,-,-,-,-,-,11856.85
17,-,-,-,-,-,-,4875,3933.65,4951.05,4875,7500.00,-,-,-,-,-,-,-,-,-,450,11856.85
18,75600,-,-,-,-,-,4875,3782.10,4838.70,4875,7600.00,-,-,-,-,-,-,-,-,-,600,11856.85
19,-,-,-,-,-,-,4875,3693.55,4726.85,4875,7700.00,-,-,-,-,-,-,-,-,-,-,11856.85
20,48975,-,-,-,-,-,4875,3605.40,4614.90,4875,7800.00,-,-,-,-,-,-,-,-,-,-,11856.85
21,172575,-,-,-,-,-,4875,3517.05,4501.70,4875,7900.00,-,-,-,-,-,-,-,-,-,-,11856.85
22,44550,-150,4,-,3883.45,-16.55,75,3853.80,3871.90,375,8000.00,150,0.55,0.95,75,-,-,-,-,-,6150,11856.85
23,-,-,-,-,-,-,4725,3410.60,4279.00,4875,8100.00,-,-,-,-,-,-,-,-,-,300,11856.85
24,106125,-,-,-,-,-,4725,3323.50,4163.85,4875,8200.00,-,-,-,-,-,-,-,-,-,9000,11856.85
25,-,-,-,-,-,-,975,3235.30,4051.15,4875,8300.00,-,-,-,-,-,-,-,-,-,450,11856.85
26,-,-,-,-,-,-,975,3145.45,3941.00,4875,8400.00,-,-,-,-,-,-,-,-,-,7950,11856.85
27,1350,-,1,-,3389.90,9.90,450,3344.30,3828.55,75,8500.00,3000,1.00,2.00,75,-,-,-,-,-,14400,11856.85
28,63525,-,-,-,-,-,450,2971.75,3715.25,4875,8600.00,-,-,-,-,-,-,-,-,-,2025,11856.85
29,-,-,-,-,-,-,975,2882.60,3602.90,4875,8700.00,-,-,-,-,-,-,-,-,-,8325,11856.85
30,-,-,-,-,-,-,975,2792.80,3491.60,4875,8800.00,-,-,-,-,-,-,-,-,-,3000,11856.85
31,-,-,-,-,-,-,450,2705.90,3379.05,4875,8900.00,-,-,-,-,-,-,-,-,-,226350,11856.85
32,129975,-,8,60.14,2899.00,-7.50,75,2867.05,2880.00,750,9000.00,300,0.85,0.90,300,-0.15,0.85,51.44,7,-,674625,11856.85
33,-,-,-,-,-,-,150,2591.20,2949.85,150,9100.00,-,-,-,-,-,-,-,-,-,9750,11856.85
34,-,-,-,-,-,-,75,2495.80,2849.85,75,9200.00,-,-,-,-,-,-,-,-,-,-,11856.85
35,150,-,-,-,-,-,300,2430.15,2749.85,150,9300.00,-,-,-,-,-,-,-,-,-,225,11856.85
36,75,-,-,-,-,-,300,2330.15,2649.85,75,9400.00,-,-,-,-,-,-,-,-,-,150,11856.85
37,598125,-75,2,-,2366.00,-32.55,75,2354.85,2364.80,675,9500.00,150,0.85,0.95,600,-,-,-,-,-,912525,11856.85
38,9300,-,-,-,-,-,75,2251.35,2261.35,75,9600.00,600,0.55,1.45,300,-,-,-,-,-,12750,11856.85
39,-,-,-,-,-,-,150,2040.45,2537.00,375,9650.00,-,-,-,-,-,-,-,-,-,-,11856.85
40,134925,-,421,-,2173.05,-31.10,75,2158.95,2162.80,150,9700.00,75,0.80,1.50,150,-,-,-,-,-,33825,11856.85
41,-,-,-,-,-,-,4875,1882.55,2425.70,4875,9750.00,600,0.05,-,-,-,-,-,-,-,-,11856.85
42,78900,-,-,-,-,-,1200,2053.75,2061.40,225,9800.00,75,0.80,1.75,375,-,-,-,-,-,34500,11856.85
43,-,-,-,-,-,-,4875,1794.70,2313.20,4875,9850.00,525,0.05,-,-,-,-,-,-,-,-,11856.85
44,37200,-,-,-,-,-,75,1950.95,1962.85,75,9900.00,75,1.50,2.85,300,-,-,-,-,-,11025,11856.85
45,-,-,-,-,-,-,4875,1706.00,2200.85,4875,9950.00,525,0.10,-,-,-,-,-,-,-,-,11856.85
