,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,750,-,-,-,-,-,3750,281.90,299.00,2500,1860.00,250,0.15,1.80,250,-,-,-,-,-,250,2146.2
1,-,-,-,-,-,-,5500,260.80,279.75,2000,1880.00,250,0.15,1.95,1000,-,-,-,-,-,-,2146.2
2,750,-,-,-,-,-,4500,243.35,257.95,4500,1900.00,250,0.60,1.50,750,0.20,1.00,36.62,11,2000,7750,2146.2
3,-,-,-,-,-,-,5500,222.10,238.00,2000,1920.00,250,0.25,-,-,-,-,-,-,-,-,2146.2
4,-,-,-,-,-,-,4500,205.75,218.20,2000,1940.00,1000,0.35,-,-,-,-,-,-,-,6250,2146.2
5,-,-,-,-,-,-,5500,182.50,198.45,2000,1960.00,250,0.65,-,-,-,-,-,-,-,250,2146.2
6,-,-,-,-,-,-,3000,167.95,177.95,4500,1980.00,2250,1.15,2.85,250,-1.65,0.85,25.14,1,250,5500,2146.2
7,3250,250,4,40.88,156.85,5.85,250,151.45,158.05,4000,2000.00,500,2.35,2.80,1750,0.25,2.65,28.01,122,4250,53250,2146.2
8,-,-,-,-,-,-,250,131.60,139.55,5000,2020.00,1000,3.00,4.35,250,-0.35,3.65,26.88,4,750,1500,2146.2
9,250,-,-,-,-,-,250,113.20,120.15,250,2040.00,250,3.75,4.45,250,-0.45,4.20,24.45,55,2250,18750,2146.2
10,1000,-,1,21.91,91.20,2.20,250,94.80,104.10,3750,2060.00,2000,5.40,7.05,750,-1.20,5.75,24.46,895,-55250,114750,2146.2
11,1000,-,1,45.81,102.35,33.95,250,77.00,83.35,250,2080.00,750,8.80,8.95,750,-1.20,9.10,23.87,1845,-6750,74500,2146.2
12,116000,2000,114,22.51,60.00,-4.50,250,64.65,67.25,1000,2100.00,250,12.80,12.95,750,-2.15,12.65,23.02,1804,13500,322500,2146.2
13,23750,-5750,182,23.21,47.55,-2.80,500,50.40,52.60,250,2120.00,750,18.70,18.90,1000,-2.45,18.80,23.40,1512,12250,79500,2146.2
14,151000,-,2094,22.93,39.00,0.30,250,38.90,39.25,250,2140.00,250,26.40,26.60,250,-3.05,26.35,23.72,2231,27000,114750,2146.2
15,235250,-13750,3104,22.85,29.20,-0.10,750,29.05,29.25,250,2160.00,500,36.50,37.00,500,-2.90,37.10,24.04,1184,2250,198000,2146.2
16,224250,68750,3213,23.41,21.00,-0.05,500,20.90,21.10,250,2180.00,250,47.00,50.40,500,4.00,59.50,28.56,137,-7000,47000,2146.2
17,632250,55500,5891,23.29,14.90,-0.35,250,14.65,14.80,250,2200.00,250,60.50,64.95,500,2.30,67.50,24.12,65,-1000,89250,2146.2
18,201500,40000,2420,23.68,10.25,-0.45,500,10.25,10.40,250,2220.00,250,76.05,78.50,250,-4.10,80.00,21.08,7,-250,27750,2146.2
19,337750,18500,1512,23.89,6.85,-0.35,500,6.85,7.05,500,2240.00,250,92.25,97.05,250,-7.30,96.70,20.22,2,-,30500,2146.2
20,176000,-1250,824,24.77,5.00,-0.35,750,4.95,5.10,250,2260.00,500,111.10,112.85,250,-13.50,116.00,22.08,4,-250,32500,2146.2
21,106000,-250,287,25.68,3.20,-0.65,500,3.45,3.50,1750,2280.00,250,127.25,133.15,250,-1.65,133.20,15.02,6,-250,11750,2146.2
22,418750,28750,1034,26.50,2.40,-0.60,500,2.45,2.55,250,2300.00,250,146.60,151.70,500,-11.10,153.00,-,8,-,14000,2146.2
23,92750,12000,65,29.06,1.85,-0.30,500,1.80,2.30,1500,2320.00,250,164.95,172.25,250,-,-,-,-,-,14500,2146.2
24,76250,250,4,30.88,2.15,0.20,500,1.65,1.95,500,2340.00,3500,183.70,193.70,5250,-,-,-,-,-,1500,2146.2
25,25750,-1750,18,29.56,1.10,-0.25,1250,1.10,1.30,250,2360.00,4000,201.90,215.75,5500,-,-,-,-,-,5500,2146.2
26,12750,-1000,15,31.24,1.00,0.10,250,0.90,1.10,250,2380.00,5000,219.70,233.20,5000,-,-,-,-,-,-,2146.2
27,149500,3750,49,33.35,1.00,-0.30,500,1.00,1.10,1000,2400.00,250,243.00,252.20,3500,-,-,-,-,-,2000,2146.2
28,20000,-500,4,35.41,1.00,-0.15,1000,0.80,1.10,750,2420.00,3000,261.60,277.25,3000,-,-,-,-,-,-,2146.2
29,5250,-,-,-,-,-,1000,0.20,0.80,250,2440.00,1000,282.05,299.05,3000,-,-,-,-,-,-,2146.2
30,5000,-,-,-,-,-,250,0.25,1.35,750,2460.00,1000,301.90,319.05,3000,-,-,-,-,-,-,2146.2
31,46250,-250,1,39.74,0.75,-0.05,5750,0.65,1.00,1250,2480.00,250,322.85,339.05,3000,-,-,-,-,-,-,2146.2
