,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,-,-,-,-,-,-,-,-,-,-,1400.00,-,-,-,-,-,-,-,-,-,-,2083.0
1,-,-,-,-,-,-,-,-,-,-,1450.00,-,-,-,-,-,-,-,-,-,-,2083.0
2,-,-,-,-,-,-,-,-,-,-,1500.00,2000,0.05,2.00,500,-,-,-,-,-,-,2083.0
3,-,-,-,-,-,-,-,-,-,-,1550.00,2000,0.05,2.00,500,-,-,-,-,-,-,2083.0
4,4750,-,-,-,-,-,-,-,614.00,500,1600.00,4000,0.05,1.00,500,-,-,-,-,-,500,2083.0
5,-,-,-,-,-,-,-,-,-,-,1620.00,3000,0.05,2.00,500,-,-,-,-,-,-,2083.0
6,-,-,-,-,-,-,-,-,-,-,1640.00,3000,0.05,2.00,500,-,-,-,-,-,-,2083.0
7,-,-,-,-,-,-,-,-,-,-,1650.00,-,-,2.00,500,-,-,-,-,-,-,2083.0
8,-,-,-,-,-,-,-,-,-,-,1660.00,3000,0.05,2.00,500,-,-,-,-,-,-,2083.0
9,-,-,-,-,-,-,-,-,-,-,1680.00,3000,0.05,2.10,500,-,-,-,-,-,157500,2083.0
10,3000,-,-,-,-,-,750,295.15,-,-,1700.00,1000,1.35,2.00,250,-0.50,1.60,-,2,-,1022750,2083.0
11,-,-,-,-,-,-,-,-,-,-,1720.00,3000,0.15,-,-,-,-,-,-,-,-,2083.0
12,-,-,-,-,-,-,-,-,-,-,1740.00,5000,0.10,-,-,-,-,-,-,-,-,2083.0
13,500,-,-,-,-,-,250,200.00,-,-,1750.00,-,-,-,-,-,-,-,-,-,-,2083.0
14,750,-,-,-,-,-,-,-,-,-,1760.00,5000,0.10,2.00,500,-,-,-,-,-,5000,2083.0
15,-,-,-,-,-,-,-,-,-,-,1780.00,1000,0.40,-,-,-,-,-,-,-,5750,2083.0
16,1750,-,-,-,-,-,1250,277.55,299.55,500,1800.00,250,2.80,3.25,500,0.15,2.85,37.04,13,1500,238500,2083.0
17,1500,-,-,-,-,-,3000,258.10,280.05,3000,1820.00,500,2.50,4.00,250,-,-,-,-,-,7750,2083.0
18,750,-,-,-,-,-,3000,238.60,257.95,3000,1840.00,250,3.70,4.50,1750,-,3.70,33.55,1,-,363500,2083.0
19,3000,-,-,-,-,-,3000,224.75,248.25,3000,1850.00,1750,3.10,4.50,1750,0.25,4.25,33.40,1,-,22750,2083.0
20,2500,-,-,-,-,-,3500,220.95,238.25,3000,1860.00,1750,3.50,5.90,1750,-,-,-,-,-,11750,2083.0
21,2500,-,-,-,-,-,4000,202.30,217.95,500,1880.00,1750,4.00,6.00,1750,-2.80,4.00,29.49,2,-,12000,2083.0
22,49750,-,2,-,184.90,-3.10,250,190.45,193.40,250,1900.00,1750,5.60,5.85,2250,-0.40,5.50,29.87,148,-18500,221750,2083.0
23,16000,-,-,-,-,-,4500,163.30,174.60,500,1920.00,250,6.50,10.85,250,-,-,-,-,-,14750,2083.0
24,9500,-,-,-,-,-,250,152.80,156.00,250,1940.00,1750,8.35,9.40,1750,0.65,9.20,28.35,1,-,28000,2083.0
25,8500,1000,5,17.84,142.80,-7.20,500,143.45,145.85,250,1950.00,250,9.60,10.30,1500,-,9.60,27.36,23,2250,47500,2083.0
26,8500,-,1,26.34,141.05,14.85,250,135.80,138.50,250,1960.00,1750,10.10,10.70,1250,1.10,11.10,27.29,4,500,259750,2083.0
27,13500,250,5,21.93,119.30,-2.35,500,118.50,120.55,250,1980.00,250,12.85,13.20,1750,0.30,13.15,26.59,94,-3750,72000,2083.0
28,70250,-500,22,18.98,99.20,-3.40,250,101.90,104.55,500,2000.00,500,16.60,16.85,1750,0.70,16.65,25.68,288,4750,337000,2083.0
29,34750,-750,10,18.75,82.90,-1.60,250,84.10,85.90,500,2020.00,500,20.50,20.65,250,1.70,20.75,24.72,192,10750,121000,2083.0
30,28000,-1500,21,18.49,67.75,-2.40,250,69.50,71.40,500,2040.00,1750,25.55,25.85,250,1.40,25.60,24.13,290,-1000,51250,2083.0
31,57000,-750,44,19.91,64.60,2.45,250,63.00,65.30,1750,2050.00,250,28.30,28.70,250,2.50,28.85,23.72,164,5500,50500,2083.0
32,267000,-,79,20.08,57.90,1.75,250,57.40,57.80,250,2060.00,1750,32.05,32.40,250,1.10,32.15,23.60,247,-7250,34250,2083.0
33,61250,7750,277,20.34,46.50,-0.10,250,46.10,46.65,250,2080.00,500,40.30,40.80,2000,2.30,40.55,23.25,473,7750,53750,2083.0
34,362250,22250,1000,20.16,36.90,2.05,250,36.40,36.85,500,2100.00,1750,49.85,50.80,2000,-0.35,50.00,22.97,99,750,47250,2083.0
35,43000,-11250,606,20.21,28.00,0.85,500,28.20,28.45,750,2120.00,250,59.05,65.85,1000,0.65,58.50,21.48,2,-,2250,2083.0
36,55500,-4250,486,20.42,22.00,1.75,1750,21.65,21.90,500,2140.00,250,72.70,79.05,1000,1.10,72.30,22.00,1,-,500,2083.0
37,36250,4500,234,20.73,19.30,1.70,750,19.25,19.50,1000,2150.00,250,79.05,83.45,250,-8.50,76.70,20.57,3,250,1250,2083.0
38,23000,7750,218,20.88,16.80,0.35,250,16.60,16.80,1750,2160.00,3500,84.20,94.50,3250,-51.95,88.05,22.99,1,-,1000,2083.0
39,24000,2500,167,21.17,12.70,0.65,750,12.65,12.85,500,2180.00,250,102.05,107.15,500,-,-,-,-,-,250,2083.0
