,CallOI,CallChnginOI,CallVolume,CallIV,CallLTP,CallNetChng,CallBidQty,CallBidPrice,CallAskPrice,CallAskQty,StrikePrice,PutBidQty,PutBidPrice,PutAskPrice,PutAskQty,PutNetChng,PutLTP,PutIV,PutVolume,PutChnginOI,PutOI,CurrentVal
0,2250,-,-,-,-,-,-,-,-,-,1800.00,-,-,-,-,-,-,44.67,-,-,19750,2105.0
1,-,-,-,-,-,-,-,-,-,-,1840.00,-,-,-,-,-,-,-,-,-,15000,2105.0
2,500,-,-,-,-,-,-,-,-,-,1860.00,-,-,-,-,-,-,-,-,-,5000,2105.0
3,750,-,-,-,-,-,-,-,-,-,1900.00,-,-,-,-,-,-,37.47,-,-,73000,2105.0
4,-,-,-,-,-,-,-,-,-,-,1920.00,-,-,-,-,-,-,31.40,-,-,6250,2105.0
5,-,-,-,-,-,-,-,-,-,-,1940.00,-,-,-,-,-,-,29.15,-,-,12000,2105.0
6,-,-,-,31.82,-,-,-,-,-,-,1960.00,-,-,-,-,-,-,31.65,-,-,25750,2105.0
7,-,-,-,-,-,-,-,-,-,-,1980.00,-,-,-,-,-,-,27.19,-,-,28000,2105.0
8,4500,-,-,13.41,-,-,-,-,-,-,2000.00,-,-,-,-,-,-,25.72,-,-,424250,2105.0
9,-,-,-,-,-,-,-,-,-,-,2020.00,-,-,-,-,-,-,24.40,-,-,93750,2105.0
10,3000,-,-,18.27,-,-,-,-,-,-,2040.00,-,-,-,-,-,-,22.98,-,-,126750,2105.0
11,12750,-,-,21.61,-,-,-,-,-,-,2060.00,-,-,-,-,-,-,22.32,-,-,195500,2105.0
12,21750,-,-,21.51,-,-,-,-,-,-,2080.00,-,-,-,-,-,-,21.82,-,-,226000,2105.0
13,259750,-,-,21.76,-,-,-,-,-,-,2100.00,-,-,-,-,-,-,22.55,-,-,315500,2105.0
14,289500,-,-,21.81,-,-,-,-,-,-,2120.00,-,-,-,-,-,-,21.75,-,-,82750,2105.0
15,370000,-,-,21.90,-,-,-,-,-,-,2140.00,-,-,-,-,-,-,21.26,-,-,59500,2105.0
16,393500,-,-,22.88,-,-,-,-,-,-,2160.00,-,-,-,-,-,-,23.81,-,-,112250,2105.0
17,255750,-,-,23.62,-,-,-,-,-,-,2180.00,-,-,-,-,-,-,24.02,-,-,24000,2105.0
18,958500,-,-,24.95,-,-,-,-,-,-,2200.00,-,-,-,-,-,-,27.09,-,-,99250,2105.0
19,198000,-,-,25.95,-,-,-,-,-,-,2220.00,-,-,-,-,-,-,18.13,-,-,14500,2105.0
20,270000,-,-,26.67,-,-,-,-,-,-,2240.00,-,-,-,-,-,-,24.85,-,-,31750,2105.0
21,288500,-,-,28.14,-,-,-,-,-,-,2260.00,-,-,-,-,-,-,32.88,-,-,25000,2105.0
22,187000,-,-,29.82,-,-,-,-,-,-,2280.00,-,-,-,-,-,-,35.36,-,-,15500,2105.0
23,506500,-,-,31.18,-,-,-,-,-,-,2300.00,-,-,-,-,-,-,32.20,-,-,10500,2105.0
24,54750,-,-,32.94,-,-,-,-,-,-,2320.00,-,-,-,-,-,-,-,-,-,1000,2105.0
25,74500,-,-,35.95,-,-,-,-,-,-,2340.00,-,-,-,-,-,-,-,-,-,1000,2105.0
26,53250,-,-,36.35,-,-,-,-,-,-,2360.00,-,-,-,-,-,-,-,-,-,1750,2105.0
27,8500,-,-,36.94,-,-,-,-,-,-,2380.00,-,-,-,-,-,-,-,-,-,-,2105.0
28,91750,-,-,39.09,-,-,-,-,-,-,2400.00,-,-,-,-,-,-,47.45,-,-,250,2105.0
29,8250,-,-,39.77,-,-,-,-,-,-,2420.00,-,-,-,-,-,-,-,-,-,-,2105.0
30,6000,-,-,37.55,-,-,-,-,-,-,2440.00,-,-,-,-,-,-,-,-,-,-,2105.0
31,35250,-,-,43.79,-,-,-,-,-,-,2460.00,-,-,-,-,-,-,-,-,-,2250,2105.0
32,89500,-,-,38.23,-,-,-,-,-,-,2480.00,-,-,-,-,-,-,-,-,-,1250,2105.0
